date,rt,provincia
2020-10-05T00:00:00,1.4753800127745087,asti
2020-10-06T00:00:00,1.534216376028758,asti
2020-10-07T00:00:00,1.6059185617603347,asti
2020-10-08T00:00:00,1.6707379835236553,asti
2020-10-09T00:00:00,1.7313050561587808,asti
2020-10-10T00:00:00,1.8220166094789454,asti
2020-10-11T00:00:00,1.9224076728963129,asti
2020-10-12T00:00:00,2.042828331107573,asti
2020-10-13T00:00:00,2.168944169677007,asti
2020-10-14T00:00:00,2.2821325327496456,asti
2020-10-15T00:00:00,2.353560635551725,asti
2020-10-16T00:00:00,2.4101858374747516,asti
2020-10-17T00:00:00,2.4370155449108224,asti
2020-10-18T00:00:00,2.416914922773544,asti
2020-10-19T00:00:00,2.3751585395485035,asti
2020-10-20T00:00:00,2.3231434662113877,asti
2020-10-21T00:00:00,2.270169043883563,asti
2020-10-22T00:00:00,2.1972513091342005,asti
2020-10-23T00:00:00,2.116872217199247,asti
2020-10-24T00:00:00,2.045890490478402,asti
2020-10-25T00:00:00,1.9734466759479377,asti
2020-10-26T00:00:00,1.9149570081349774,asti
2020-10-27T00:00:00,1.8511167116663017,asti
2020-10-28T00:00:00,1.7832199818944883,asti
2020-10-29T00:00:00,1.7191842452295905,asti
2020-10-30T00:00:00,1.663761689386581,asti
2020-10-31T00:00:00,1.6089387877395138,asti
2020-11-01T00:00:00,1.5572088160788056,asti
2020-11-02T00:00:00,1.5127890185540125,asti
2020-11-03T00:00:00,1.4700057946891503,asti
2020-11-04T00:00:00,1.4274498655325432,asti
2020-11-05T00:00:00,1.3870435915231212,asti
2020-11-06T00:00:00,1.3504694671510238,asti
2020-11-07T00:00:00,1.3106266679398126,asti
2020-11-08T00:00:00,1.2674778981310897,asti
2020-11-09T00:00:00,1.2233809620021072,asti
2020-11-10T00:00:00,1.1820884112577952,asti
2020-11-11T00:00:00,1.1463625099295736,asti
2020-11-12T00:00:00,1.1124123687923584,asti
2020-11-13T00:00:00,1.0792431512612357,asti
2020-11-14T00:00:00,1.0463213083164722,asti
2020-11-15T00:00:00,1.0132096564049562,asti
2020-11-16T00:00:00,0.983961393713924,asti
2020-11-17T00:00:00,0.959595032303791,asti
2020-11-18T00:00:00,0.9337607636272296,asti
2020-11-19T00:00:00,0.9104557045687364,asti
2020-11-20T00:00:00,0.891265968632014,asti
2020-11-21T00:00:00,0.8748986684454736,asti
2020-11-22T00:00:00,0.8589872667516599,asti
2020-11-23T00:00:00,0.8433158388057667,asti
2020-11-24T00:00:00,0.8254085706681874,asti
2020-11-25T00:00:00,0.8068997048574823,asti
2020-11-26T00:00:00,0.7895247065398607,asti
2020-11-27T00:00:00,0.7736475293582202,asti
2020-11-28T00:00:00,0.7596091431275949,asti
2020-11-29T00:00:00,0.7464566409979473,asti
2020-11-30T00:00:00,0.7312085589555504,asti
2020-12-01T00:00:00,0.7201992805346902,asti
2020-12-02T00:00:00,0.7197632824985446,asti
2020-12-03T00:00:00,0.7204927267487471,asti
2020-12-04T00:00:00,0.7226848781667029,asti
2020-12-05T00:00:00,0.7290016610053751,asti
2020-12-06T00:00:00,0.7392472108925053,asti
2020-12-07T00:00:00,0.7525140975363298,asti
2020-12-08T00:00:00,0.7659110833930446,asti
2020-12-09T00:00:00,0.7729214209527919,asti
2020-12-10T00:00:00,0.7783010463876404,asti
2020-12-11T00:00:00,0.7833886042084117,asti
2020-12-12T00:00:00,0.7907567916816131,asti
2020-12-13T00:00:00,0.7993847142278582,asti
2020-12-14T00:00:00,0.8059177721101599,asti
2020-12-15T00:00:00,0.8024874948210425,asti
2020-12-16T00:00:00,0.8013095571459262,asti
2020-12-17T00:00:00,0.8076012186243173,asti
2020-12-18T00:00:00,0.8133822717212152,asti
2020-12-19T00:00:00,0.820134680468463,asti
2020-12-20T00:00:00,0.8325166692411208,asti
2020-12-21T00:00:00,0.8514413284513951,asti
2020-12-22T00:00:00,0.8787174666098169,asti
2020-12-23T00:00:00,0.9050916501927451,asti
2020-12-24T00:00:00,0.9359731928871747,asti
2020-12-25T00:00:00,0.9637599818779911,asti
2020-12-26T00:00:00,0.9923918393826877,asti
2020-12-27T00:00:00,1.0195266784969832,asti
2020-12-28T00:00:00,1.0461208628957135,asti
2020-12-29T00:00:00,1.062926936802631,asti
2020-12-30T00:00:00,1.0653015352409811,asti
2020-12-31T00:00:00,1.063245717707913,asti
2021-01-01T00:00:00,1.051989980388004,asti
2021-01-02T00:00:00,1.0397046111538233,asti
2021-01-03T00:00:00,1.0259763348761195,asti
2021-01-04T00:00:00,1.0122646045734494,asti
2021-01-05T00:00:00,1.002912857557418,asti
2021-01-06T00:00:00,0.9949659058997209,asti
2021-01-07T00:00:00,0.9847506532650344,asti
2021-01-08T00:00:00,0.9735612387247173,asti
2021-01-09T00:00:00,0.9623728070993758,asti
2021-01-10T00:00:00,0.9533737672857538,asti
2021-01-11T00:00:00,0.9443568094047377,asti
2021-01-12T00:00:00,0.9358042779102489,asti
2021-01-13T00:00:00,0.9301874776565876,asti
2021-01-14T00:00:00,0.9198453186089118,asti
2021-01-15T00:00:00,0.9100823616409336,asti
2021-01-16T00:00:00,0.8983607735597855,asti
2021-01-17T00:00:00,0.8844369085519886,asti
2021-01-18T00:00:00,0.8705243904466603,asti
2021-01-19T00:00:00,0.8564412996839451,asti
2021-01-20T00:00:00,0.8512430278790833,asti
2021-01-21T00:00:00,0.8499806372680385,asti
2021-01-22T00:00:00,0.853271445280489,asti
2021-01-23T00:00:00,0.856432308634995,asti
2021-01-24T00:00:00,0.8598073249433303,asti
2021-01-25T00:00:00,0.8607070962551555,asti
2021-01-26T00:00:00,0.8613380554584454,asti
2021-01-27T00:00:00,0.8666513371359643,asti
2021-01-28T00:00:00,0.8722012810960391,asti
2021-01-29T00:00:00,0.8773000343468855,asti
2021-01-30T00:00:00,0.8762651940314786,asti
2021-01-31T00:00:00,0.8809295315584066,asti
2021-02-01T00:00:00,0.889279230344724,asti
2021-02-02T00:00:00,0.8963818965751856,asti
2021-02-03T00:00:00,0.9026141489260158,asti
2021-02-04T00:00:00,0.9152192632788745,asti
2021-02-05T00:00:00,0.9273188770277853,asti
2021-02-06T00:00:00,0.9411412822208116,asti
2021-02-07T00:00:00,0.9519505896562797,asti
2021-02-08T00:00:00,0.9606124904151774,asti
2021-02-09T00:00:00,0.9728074918445069,asti
2021-02-10T00:00:00,0.9830065794125674,asti
2021-02-11T00:00:00,0.9901450053652998,asti
2021-02-12T00:00:00,0.9835157244045362,asti
2021-02-13T00:00:00,0.9764157357785532,asti
2021-02-14T00:00:00,0.9781767921622019,asti
2021-02-15T00:00:00,0.9729739612106559,asti
2021-02-16T00:00:00,0.9724925475287592,asti
2021-02-17T00:00:00,0.9756955382723939,asti
2021-02-18T00:00:00,0.9735184978003919,asti
2021-02-19T00:00:00,0.962498339351305,asti
2021-02-20T00:00:00,0.9581901025838306,asti
2021-02-21T00:00:00,0.9597336789440487,asti
2021-02-22T00:00:00,0.9624908695783239,asti
2021-02-23T00:00:00,0.9694339812563088,asti
2021-02-24T00:00:00,0.9728250316949739,asti
2021-02-25T00:00:00,0.9808269208659466,asti
2021-02-26T00:00:00,0.9964371510196037,asti
2021-02-27T00:00:00,1.0261937898449327,asti
2021-02-28T00:00:00,1.057149338969557,asti
2021-03-01T00:00:00,1.0820986077263521,asti
2021-03-02T00:00:00,1.1092098234823897,asti
2021-03-03T00:00:00,1.140207476795164,asti
2021-03-04T00:00:00,1.1714658844894932,asti
2021-03-05T00:00:00,1.2091216092779231,asti
2021-03-06T00:00:00,1.2435905038774706,asti
2021-03-07T00:00:00,1.275623108989196,asti
2021-03-08T00:00:00,1.3026764677501685,asti
2021-03-09T00:00:00,1.318479632921435,asti
2021-03-10T00:00:00,1.323973650753463,asti
2021-03-11T00:00:00,1.327364186690477,asti
2021-03-12T00:00:00,1.329316522890621,asti
2021-03-13T00:00:00,1.3295091234288845,asti
2021-03-14T00:00:00,1.3138191034658926,asti
2021-03-15T00:00:00,1.3044731669374976,asti
2021-03-16T00:00:00,1.2932868691499237,asti
2021-03-17T00:00:00,1.2706641136154513,asti
2021-03-18T00:00:00,1.2467571668819348,asti
2021-03-19T00:00:00,1.2284373431420719,asti
2021-03-20T00:00:00,1.2120682559852736,asti
2021-03-21T00:00:00,1.1984881906156792,asti
2021-03-22T00:00:00,1.1887063390547192,asti
2021-03-23T00:00:00,1.1774271422772298,asti
2021-03-24T00:00:00,1.1645068126824536,asti
2021-03-25T00:00:00,1.1561765731393128,asti
2021-03-26T00:00:00,1.1461302505389568,asti
2021-03-27T00:00:00,1.1330520663079025,asti
2021-03-28T00:00:00,1.1181321144346243,asti
2021-03-29T00:00:00,1.1086669129442037,asti
2021-03-30T00:00:00,1.098105822454661,asti
2021-03-31T00:00:00,1.0866483601496926,asti
2021-04-01T00:00:00,1.0746604784154559,asti
2021-04-02T00:00:00,1.055749213502899,asti
2021-04-03T00:00:00,1.032365075862191,asti
2021-04-04T00:00:00,1.0077486175010548,asti
2021-04-05T00:00:00,0.9789021005326104,asti
2021-04-06T00:00:00,0.9512237576307304,asti
2021-04-07T00:00:00,0.9228580215335489,asti
2021-04-08T00:00:00,0.8955649930394816,asti
2021-04-09T00:00:00,0.8681546597920863,asti
2021-04-10T00:00:00,0.8379887962846381,asti
2021-04-11T00:00:00,0.8110381911042054,asti
2021-04-12T00:00:00,0.7818998850236223,asti
2021-04-13T00:00:00,0.7503742667148257,asti
2021-04-14T00:00:00,0.7221242434303721,asti
2021-04-15T00:00:00,0.6973685954296935,asti
2021-04-16T00:00:00,0.6753786522250683,asti
2021-04-17T00:00:00,0.657590704482305,asti
2021-04-18T00:00:00,0.6436410123657246,asti
2021-04-19T00:00:00,0.6368076355872112,asti
2021-04-20T00:00:00,0.6357499610177879,asti
2021-04-21T00:00:00,0.6440371324104182,asti
2021-04-22T00:00:00,0.6512016019577099,asti
2021-04-23T00:00:00,0.6662617011607165,asti
2021-04-24T00:00:00,0.6856583704230068,asti
2021-04-25T00:00:00,0.7157876932932118,asti
2021-04-26T00:00:00,0.74364790620934,asti
2021-04-27T00:00:00,0.775235964408075,asti
2021-04-28T00:00:00,0.8086113248735138,asti
2021-04-29T00:00:00,0.8355976898108339,asti
2021-04-30T00:00:00,0.8580720129685726,asti
2021-05-01T00:00:00,0.8724593886109521,asti
2021-05-02T00:00:00,0.8809002218638475,asti
2021-05-03T00:00:00,0.8936982693700206,asti
2021-05-04T00:00:00,0.9035357497461751,asti
2021-05-05T00:00:00,0.9163508609670538,asti
2021-05-06T00:00:00,0.9187116520393965,asti
2021-05-07T00:00:00,0.9184891244033314,asti
2021-05-08T00:00:00,0.9156863948475904,asti
2021-05-09T00:00:00,0.9076511960024348,asti
2021-05-10T00:00:00,0.8876927638616299,asti
2021-05-11T00:00:00,0.86686591189928,asti
2021-05-12T00:00:00,0.8483563312030712,asti
2021-05-13T00:00:00,0.8270541420858413,asti
2021-05-14T00:00:00,0.8058301619742362,asti
2021-05-15T00:00:00,0.7880302020046015,asti
2021-05-16T00:00:00,0.769419326106095,asti
2021-05-17T00:00:00,0.743498008780864,asti
2021-05-18T00:00:00,0.7132209693631087,asti
2021-05-19T00:00:00,0.6782309352537833,asti
2021-05-20T00:00:00,0.6413433476525324,asti
2021-05-21T00:00:00,0.6000175740889738,asti
2021-05-22T00:00:00,0.5739358758034486,asti
2021-05-23T00:00:00,0.5514993467357584,asti
2021-05-24T00:00:00,0.5308477545840804,asti
2021-05-25T00:00:00,0.5220779273753531,asti
2021-05-26T00:00:00,0.5298744473130296,asti
2021-05-27T00:00:00,0.5473153757592893,asti
2021-05-28T00:00:00,0.5680851246391441,asti
2021-05-29T00:00:00,0.6011239914629056,asti
2021-05-30T00:00:00,0.6550240007541768,asti
2021-05-31T00:00:00,0.705987735616113,asti
2021-06-01T00:00:00,0.7687634777147786,asti
2021-06-02T00:00:00,0.8133377345220368,asti
2021-06-03T00:00:00,0.8444446589044556,asti
2021-06-04T00:00:00,0.8662022969252491,asti
2021-06-05T00:00:00,0.8707901642739198,asti
2021-06-06T00:00:00,0.8707961482944017,asti
2021-06-07T00:00:00,0.8519570278779376,asti
2021-06-08T00:00:00,0.8228455691121401,asti
2021-06-09T00:00:00,0.785681709671306,asti
2021-06-10T00:00:00,0.7425272655351683,asti
2021-06-11T00:00:00,0.704526408727263,asti
2021-06-12T00:00:00,0.6525583380625722,asti
2021-06-13T00:00:00,0.6047811309714669,asti
2021-06-14T00:00:00,0.555185465738201,asti
2021-06-15T00:00:00,0.5116301092866382,asti
2021-06-16T00:00:00,0.48223849812838926,asti
2021-06-17T00:00:00,0.471063665369069,asti
2021-06-18T00:00:00,0.4596452886690689,asti
2021-06-19T00:00:00,0.44416336182234406,asti
2021-06-20T00:00:00,0.44404394738663594,asti
2021-06-21T00:00:00,0.43125448289980484,asti
2020-02-22T00:00:00,,avellino
2020-02-23T00:00:00,,avellino
2020-02-24T00:00:00,,avellino
2020-02-25T00:00:00,,avellino
2020-02-26T00:00:00,,avellino
2020-02-27T00:00:00,,avellino
2020-02-28T00:00:00,,avellino
2020-02-29T00:00:00,,avellino
2020-03-01T00:00:00,,avellino
2020-03-02T00:00:00,,avellino
2020-03-03T00:00:00,,avellino
2020-03-04T00:00:00,,avellino
2020-03-05T00:00:00,,avellino
2020-03-06T00:00:00,,avellino
2020-03-07T00:00:00,,avellino
2020-03-08T00:00:00,,avellino
2020-03-09T00:00:00,,avellino
2020-03-10T00:00:00,,avellino
2020-03-11T00:00:00,,avellino
2020-03-12T00:00:00,,avellino
2020-03-13T00:00:00,,avellino
2020-03-14T00:00:00,,avellino
2020-03-15T00:00:00,,avellino
2020-03-16T00:00:00,,avellino
2020-03-17T00:00:00,,avellino
2020-03-18T00:00:00,,avellino
2020-03-19T00:00:00,2.000925341949258,avellino
2020-03-20T00:00:00,1.8550460790964876,avellino
2020-03-21T00:00:00,1.7100077798465236,avellino
2020-03-22T00:00:00,1.5647249083796197,avellino
2020-03-23T00:00:00,1.478876188987827,avellino
2020-03-24T00:00:00,1.4033757862977432,avellino
2020-03-25T00:00:00,1.323192896189463,avellino
2020-03-26T00:00:00,1.2472300778487777,avellino
2020-03-27T00:00:00,1.1870830249812578,avellino
2020-03-28T00:00:00,1.1296401214630458,avellino
2020-03-29T00:00:00,1.0924457625588215,avellino
2020-03-30T00:00:00,1.0612447015757913,avellino
2020-03-31T00:00:00,1.0289261266321748,avellino
2020-04-01T00:00:00,0.9986683258558637,avellino
2020-04-02T00:00:00,0.9702730889652628,avellino
2020-04-03T00:00:00,0.9402749525564865,avellino
2020-04-04T00:00:00,0.9108874757191346,avellino
2020-04-05T00:00:00,0.8767269129178981,avellino
2020-04-06T00:00:00,0.8229501988169323,avellino
2020-04-07T00:00:00,0.761924082391638,avellino
2020-04-08T00:00:00,0.706493810684783,avellino
2020-04-09T00:00:00,0.6540732092819035,avellino
2020-04-10T00:00:00,0.592786089079245,avellino
2020-04-11T00:00:00,0.5343032316573997,avellino
2020-04-12T00:00:00,0.44710051932362843,avellino
2020-04-13T00:00:00,0.3461658453898906,avellino
2020-04-14T00:00:00,0.2534728222328688,avellino
2020-04-15T00:00:00,0.20490967643438265,avellino
2020-04-16T00:00:00,0.17263037107879964,avellino
2020-04-17T00:00:00,0.15089263053459576,avellino
2020-04-18T00:00:00,0.12452588275511318,avellino
2020-04-19T00:00:00,0.12359434502024336,avellino
2020-04-20T00:00:00,0.12294554017886143,avellino
2020-04-21T00:00:00,0.13643004160125535,avellino
2020-04-22T00:00:00,0.1739748641426261,avellino
2020-04-23T00:00:00,0.26114777458097727,avellino
2020-04-24T00:00:00,0.3745767701058112,avellino
2020-04-25T00:00:00,0.5267297460054283,avellino
2020-04-26T00:00:00,0.6757546160083707,avellino
2020-04-27T00:00:00,0.8064918865424077,avellino
2020-04-28T00:00:00,0.9059807798380564,avellino
2020-04-29T00:00:00,1.01605343865838,avellino
2020-04-30T00:00:00,1.076403810204971,avellino
2020-05-01T00:00:00,1.1208967310931104,avellino
2020-05-02T00:00:00,1.0919899650892602,avellino
2020-05-03T00:00:00,1.063434890980504,avellino
2020-05-04T00:00:00,1.0293172932110142,avellino
2020-05-05T00:00:00,1.0240862264916173,avellino
2020-05-06T00:00:00,1.07459441112447,avellino
2020-05-07T00:00:00,1.1156379504745697,avellino
2020-05-08T00:00:00,1.1318203660757014,avellino
2020-05-09T00:00:00,1.1549869881633332,avellino
2020-05-10T00:00:00,1.1903886823558727,avellino
2020-05-11T00:00:00,1.224019561589824,avellino
2020-05-12T00:00:00,1.2554725447741713,avellino
2020-05-13T00:00:00,1.246239542440069,avellino
2020-05-14T00:00:00,1.2179829837717553,avellino
2020-05-15T00:00:00,1.1902389228533987,avellino
2020-05-16T00:00:00,1.1467582605705657,avellino
2020-05-17T00:00:00,1.1012257342022704,avellino
2020-05-18T00:00:00,1.0503971755132817,avellino
2020-05-19T00:00:00,1.0016216650922634,avellino
2020-05-20T00:00:00,0.9360974741084234,avellino
2020-05-21T00:00:00,0.87438241720691,avellino
2020-05-22T00:00:00,0.8115912055358083,avellino
2020-05-23T00:00:00,0.755045867608334,avellino
2020-05-24T00:00:00,0.6927548407080399,avellino
2020-05-25T00:00:00,0.6570307543200968,avellino
2020-05-26T00:00:00,0.6336664135996114,avellino
2020-05-27T00:00:00,0.5651952978003193,avellino
2020-05-28T00:00:00,0.48378599988899473,avellino
2020-05-29T00:00:00,0.4063695834514994,avellino
2020-05-30T00:00:00,0.3642450066705329,avellino
2020-05-31T00:00:00,0.3149136072501639,avellino
2020-06-01T00:00:00,0.29491881184541535,avellino
2020-06-02T00:00:00,0.2909050963606462,avellino
2020-06-03T00:00:00,0.2585442491020578,avellino
2020-06-04T00:00:00,0.19608981850003135,avellino
2020-06-05T00:00:00,0.16883288647889866,avellino
2020-06-06T00:00:00,0.1595081855275854,avellino
2020-06-07T00:00:00,0.16380454015029064,avellino
2020-06-08T00:00:00,,avellino
2020-06-09T00:00:00,,avellino
2020-06-10T00:00:00,,avellino
2020-06-11T00:00:00,,avellino
2020-06-12T00:00:00,,avellino
2020-06-13T00:00:00,,avellino
2020-06-14T00:00:00,,avellino
2020-06-15T00:00:00,,avellino
2020-06-16T00:00:00,,avellino
2020-06-17T00:00:00,,avellino
2020-06-18T00:00:00,,avellino
2020-06-19T00:00:00,,avellino
2020-06-20T00:00:00,,avellino
2020-06-21T00:00:00,,avellino
2020-06-22T00:00:00,,avellino
2020-06-23T00:00:00,,avellino
2020-06-24T00:00:00,,avellino
2020-06-25T00:00:00,,avellino
2020-06-26T00:00:00,,avellino
2020-06-27T00:00:00,,avellino
2020-06-28T00:00:00,,avellino
2020-06-29T00:00:00,,avellino
2020-06-30T00:00:00,,avellino
2020-07-01T00:00:00,,avellino
2020-07-02T00:00:00,,avellino
2020-07-03T00:00:00,,avellino
2020-07-04T00:00:00,,avellino
2020-07-05T00:00:00,,avellino
2020-07-06T00:00:00,,avellino
2020-07-07T00:00:00,,avellino
2020-07-08T00:00:00,1,avellino
2020-07-09T00:00:00,,avellino
2020-07-10T00:00:00,,avellino
2020-07-11T00:00:00,,avellino
2020-07-12T00:00:00,,avellino
2020-07-13T00:00:00,,avellino
2020-07-14T00:00:00,,avellino
2020-07-15T00:00:00,,avellino
2020-07-16T00:00:00,,avellino
2020-07-17T00:00:00,,avellino
2020-07-18T00:00:00,,avellino
2020-07-19T00:00:00,,avellino
2020-07-20T00:00:00,,avellino
2020-07-21T00:00:00,,avellino
2020-07-22T00:00:00,,avellino
2020-07-23T00:00:00,,avellino
2020-07-24T00:00:00,,avellino
2020-07-25T00:00:00,,avellino
2020-07-26T00:00:00,,avellino
2020-07-27T00:00:00,,avellino
2020-07-28T00:00:00,,avellino
2020-07-29T00:00:00,1,avellino
2020-07-30T00:00:00,,avellino
2020-07-31T00:00:00,,avellino
2020-08-01T00:00:00,,avellino
2020-08-02T00:00:00,,avellino
2020-08-03T00:00:00,,avellino
2020-08-04T00:00:00,,avellino
2020-08-05T00:00:00,,avellino
2020-08-06T00:00:00,,avellino
2020-08-07T00:00:00,,avellino
2020-08-08T00:00:00,,avellino
2020-08-09T00:00:00,,avellino
2020-08-10T00:00:00,,avellino
2020-08-11T00:00:00,,avellino
2020-08-12T00:00:00,,avellino
2020-08-13T00:00:00,,avellino
2020-08-14T00:00:00,,avellino
2020-08-15T00:00:00,,avellino
2020-08-16T00:00:00,,avellino
2020-08-17T00:00:00,,avellino
2020-08-18T00:00:00,,avellino
2020-08-19T00:00:00,1,avellino
2020-08-20T00:00:00,,avellino
2020-08-21T00:00:00,,avellino
2020-08-22T00:00:00,,avellino
2020-08-23T00:00:00,,avellino
2020-08-24T00:00:00,,avellino
2020-08-25T00:00:00,,avellino
2020-08-26T00:00:00,,avellino
2020-08-27T00:00:00,,avellino
2020-08-28T00:00:00,,avellino
2020-08-29T00:00:00,,avellino
2020-08-30T00:00:00,,avellino
2020-08-31T00:00:00,,avellino
2020-09-01T00:00:00,,avellino
2020-09-02T00:00:00,,avellino
2020-09-03T00:00:00,,avellino
2020-09-04T00:00:00,,avellino
2020-09-05T00:00:00,,avellino
2020-09-06T00:00:00,,avellino
2020-09-07T00:00:00,,avellino
2020-09-08T00:00:00,,avellino
2020-09-09T00:00:00,1,avellino
2020-09-10T00:00:00,1,avellino
2020-09-11T00:00:00,1,avellino
2020-09-12T00:00:00,1.13632096128207,avellino
2020-09-13T00:00:00,1.2579732327759692,avellino
2020-09-14T00:00:00,1.3617744758319292,avellino
2020-09-15T00:00:00,1.4451494776809513,avellino
2020-09-16T00:00:00,1.5061118511566987,avellino
2020-09-17T00:00:00,1.5432511715545545,avellino
2020-09-18T00:00:00,1.6521035735045522,avellino
2020-09-19T00:00:00,1.7226296532345322,avellino
2020-09-20T00:00:00,1.7524232787221308,avellino
2020-09-21T00:00:00,1.7404852403758788,avellino
2020-09-22T00:00:00,1.6872147158357964,avellino
2020-09-23T00:00:00,1.5944126564136512,avellino
2020-09-24T00:00:00,1.3742357533259137,avellino
2020-09-25T00:00:00,1.1475662972956246,avellino
2020-09-26T00:00:00,0.9400165130720614,avellino
2020-09-27T00:00:00,0.7697718735258,avellino
2020-09-28T00:00:00,0.6317886188613493,avellino
2020-09-29T00:00:00,0.6234367829048243,avellino
2020-09-30T00:00:00,0.7248318927220779,avellino
2020-10-01T00:00:00,0.9989259914493281,avellino
2020-10-02T00:00:00,1.3952772897203907,avellino
2020-10-03T00:00:00,1.795503702114258,avellino
2020-10-04T00:00:00,2.1799690946831594,avellino
2020-10-05T00:00:00,2.5935481198042845,avellino
2020-10-06T00:00:00,2.9584191560673148,avellino
2020-10-07T00:00:00,3.350347338576368,avellino
2020-10-08T00:00:00,3.498146334133249,avellino
2020-10-09T00:00:00,3.5551209255865404,avellino
2020-10-10T00:00:00,3.2295304069000936,avellino
2020-10-11T00:00:00,2.7914317876296932,avellino
2020-10-12T00:00:00,2.2625628826856103,avellino
2020-10-13T00:00:00,1.8581521081101207,avellino
2020-10-14T00:00:00,1.5653219205908095,avellino
2020-10-15T00:00:00,1.453516709091335,avellino
2020-10-16T00:00:00,1.3542634058551877,avellino
2020-10-17T00:00:00,1.2525015496048961,avellino
2020-10-18T00:00:00,1.1556870936080843,avellino
2020-10-19T00:00:00,1.082752486648659,avellino
2020-10-20T00:00:00,1.024884523954841,avellino
2020-10-21T00:00:00,1.0211880848899852,avellino
2020-10-22T00:00:00,1.0765762453084653,avellino
2020-10-23T00:00:00,1.175093325811584,avellino
2020-10-24T00:00:00,1.2788192184925768,avellino
2020-10-25T00:00:00,1.4425825681428526,avellino
2020-10-26T00:00:00,1.634261356878653,avellino
2020-10-27T00:00:00,1.8352258899248883,avellino
2020-10-28T00:00:00,2.0461328784984687,avellino
2020-10-29T00:00:00,2.1805347185300334,avellino
2020-10-30T00:00:00,2.2863417271392144,avellino
2020-10-31T00:00:00,2.3385161015253733,avellino
2020-11-01T00:00:00,2.406190101043863,avellino
2020-11-02T00:00:00,2.407488932696815,avellino
2020-11-03T00:00:00,2.387238032272646,avellino
2020-11-04T00:00:00,2.300069718258841,avellino
2020-11-05T00:00:00,2.2297047705112627,avellino
2020-11-06T00:00:00,2.1424770444866077,avellino
2020-11-07T00:00:00,2.000722526997485,avellino
2020-11-08T00:00:00,1.869396622569131,avellino
2020-11-09T00:00:00,1.723550629113461,avellino
2020-11-10T00:00:00,1.570834334338036,avellino
2020-11-11T00:00:00,1.4360088965417683,avellino
2020-11-12T00:00:00,1.2980120141128777,avellino
2020-11-13T00:00:00,1.1756126560673115,avellino
2020-11-14T00:00:00,1.0546477563718224,avellino
2020-11-15T00:00:00,0.9535875361880903,avellino
2020-11-16T00:00:00,0.8703573373347192,avellino
2020-11-17T00:00:00,0.8049813331481466,avellino
2020-11-18T00:00:00,0.7551792981026699,avellino
2020-11-19T00:00:00,0.7173217711815312,avellino
2020-11-20T00:00:00,0.6991331876954793,avellino
2020-11-21T00:00:00,0.6926725797608562,avellino
2020-11-22T00:00:00,0.6948930294630502,avellino
2020-11-23T00:00:00,0.7084059055317512,avellino
2020-11-24T00:00:00,0.7344774407392343,avellino
2020-11-25T00:00:00,0.7610448445776534,avellino
2020-11-26T00:00:00,0.7916765546037764,avellino
2020-11-27T00:00:00,0.8230047850923351,avellino
2020-11-28T00:00:00,0.8661729807069171,avellino
2020-11-29T00:00:00,0.8871999543747082,avellino
2020-11-30T00:00:00,0.9063825444217914,avellino
2020-12-01T00:00:00,0.8955423549375824,avellino
2020-12-02T00:00:00,0.8601156923137445,avellino
2020-12-03T00:00:00,0.814012724639561,avellino
2020-12-04T00:00:00,0.7591855125324583,avellino
2020-12-05T00:00:00,0.7180808742794507,avellino
2020-12-06T00:00:00,0.6740466428222307,avellino
2020-12-07T00:00:00,0.6318555219871442,avellino
2020-12-08T00:00:00,0.5940411874188593,avellino
2020-12-09T00:00:00,0.5625006507609627,avellino
2020-12-10T00:00:00,0.5363695779263299,avellino
2020-12-11T00:00:00,0.5073305896476288,avellino
2020-12-12T00:00:00,0.4829371217507086,avellino
2020-12-13T00:00:00,0.46198819902537896,avellino
2020-12-14T00:00:00,0.4035380117528979,avellino
2020-12-15T00:00:00,0.36199836466840335,avellino
2020-12-16T00:00:00,0.3603244600191487,avellino
2020-12-17T00:00:00,0.37262247157995565,avellino
2020-12-18T00:00:00,0.38610183046408864,avellino
2020-12-19T00:00:00,0.4222351583688121,avellino
2020-12-20T00:00:00,0.4589189123874816,avellino
2020-12-21T00:00:00,0.502842399414258,avellino
2020-12-22T00:00:00,0.5519925033415947,avellino
2020-12-23T00:00:00,0.6222256152464769,avellino
2020-12-24T00:00:00,0.7217983763591088,avellino
2020-12-25T00:00:00,0.8040948514759995,avellino
2020-12-26T00:00:00,0.8998587686723719,avellino
2020-12-27T00:00:00,0.9756526663164341,avellino
2020-12-28T00:00:00,0.9486560666388475,avellino
2020-12-29T00:00:00,0.9220122423088588,avellino
2020-12-30T00:00:00,0.9026420501442695,avellino
2020-12-31T00:00:00,0.8835483022148249,avellino
2021-01-01T00:00:00,0.8373569894612966,avellino
2021-01-02T00:00:00,0.79505693626353,avellino
2021-01-03T00:00:00,0.754051127493576,avellino
2021-01-04T00:00:00,0.7298029634113857,avellino
2021-01-05T00:00:00,0.6976274856830497,avellino
2021-01-06T00:00:00,0.6733924201870736,avellino
2021-01-07T00:00:00,0.6528588605104235,avellino
2021-01-08T00:00:00,0.636728773103869,avellino
2021-01-09T00:00:00,0.6072990898976514,avellino
2021-01-10T00:00:00,0.5890434908676093,avellino
2021-01-11T00:00:00,0.6018823412983177,avellino
2021-01-12T00:00:00,0.5878278717641406,avellino
2021-01-13T00:00:00,0.570864877760074,avellino
2021-01-14T00:00:00,0.6065084830430805,avellino
