codice_regione,data,codice_nuts_2,denominazione_regione,soglia250
20,2020-06-11T17:00:00,ITG2,Sardegna,0
19,2020-06-11T17:00:00,ITG1,Sicilia,0
09,2020-06-11T17:00:00,ITI1,Toscana,1
10,2020-06-11T17:00:00,ITI2,Umbria,1
02,2020-06-11T17:00:00,ITC2,Valle d'Aosta,3
05,2020-06-11T17:00:00,ITH3,Veneto,1
13,2020-06-12T17:00:00,ITF1,Abruzzo,1
17,2020-06-12T17:00:00,ITF5,Basilicata,0
18,2020-06-12T17:00:00,ITF6,Calabria,0
15,2020-06-12T17:00:00,ITF3,Campania,-4
08,2020-06-12T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-12T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-12T17:00:00,ITI4,Lazio,2
07,2020-06-12T17:00:00,ITC3,Liguria,6
03,2020-06-12T17:00:00,ITC4,Lombardia,13
11,2020-06-12T17:00:00,ITI3,Marche,1
14,2020-06-12T17:00:00,ITF2,Molise,1
21,2020-06-12T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-12T17:00:00,ITH2,P.A. Trento,2
01,2020-06-12T17:00:00,ITC1,Piemonte,4
16,2020-06-12T17:00:00,ITF4,Puglia,0
20,2020-06-12T17:00:00,ITG2,Sardegna,0
19,2020-06-12T17:00:00,ITG1,Sicilia,0
09,2020-06-12T17:00:00,ITI1,Toscana,1
10,2020-06-12T17:00:00,ITI2,Umbria,1
02,2020-06-12T17:00:00,ITC2,Valle d'Aosta,3
05,2020-06-12T17:00:00,ITH3,Veneto,1
13,2020-06-13T17:00:00,ITF1,Abruzzo,1
17,2020-06-13T17:00:00,ITF5,Basilicata,0
18,2020-06-13T17:00:00,ITF6,Calabria,0
15,2020-06-13T17:00:00,ITF3,Campania,-4
08,2020-06-13T17:00:00,ITH5,Emilia-Romagna,4
06,2020-06-13T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-13T17:00:00,ITI4,Lazio,2
07,2020-06-13T17:00:00,ITC3,Liguria,5
03,2020-06-13T17:00:00,ITC4,Lombardia,13
11,2020-06-13T17:00:00,ITI3,Marche,1
14,2020-06-13T17:00:00,ITF2,Molise,1
21,2020-06-13T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-13T17:00:00,ITH2,P.A. Trento,2
01,2020-06-13T17:00:00,ITC1,Piemonte,4
16,2020-06-13T17:00:00,ITF4,Puglia,0
20,2020-06-13T17:00:00,ITG2,Sardegna,0
19,2020-06-13T17:00:00,ITG1,Sicilia,0
09,2020-06-13T17:00:00,ITI1,Toscana,1
10,2020-06-13T17:00:00,ITI2,Umbria,1
02,2020-06-13T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-13T17:00:00,ITH3,Veneto,1
13,2020-06-14T17:00:00,ITF1,Abruzzo,1
17,2020-06-14T17:00:00,ITF5,Basilicata,0
18,2020-06-14T17:00:00,ITF6,Calabria,0
15,2020-06-14T17:00:00,ITF3,Campania,-4
08,2020-06-14T17:00:00,ITH5,Emilia-Romagna,4
06,2020-06-14T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-14T17:00:00,ITI4,Lazio,2
07,2020-06-14T17:00:00,ITC3,Liguria,4
03,2020-06-14T17:00:00,ITC4,Lombardia,15
11,2020-06-14T17:00:00,ITI3,Marche,1
14,2020-06-14T17:00:00,ITF2,Molise,1
21,2020-06-14T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-14T17:00:00,ITH2,P.A. Trento,2
01,2020-06-14T17:00:00,ITC1,Piemonte,5
16,2020-06-14T17:00:00,ITF4,Puglia,0
20,2020-06-14T17:00:00,ITG2,Sardegna,0
19,2020-06-14T17:00:00,ITG1,Sicilia,0
09,2020-06-14T17:00:00,ITI1,Toscana,1
10,2020-06-14T17:00:00,ITI2,Umbria,0
02,2020-06-14T17:00:00,ITC2,Valle d'Aosta,0
05,2020-06-14T17:00:00,ITH3,Veneto,1
13,2020-06-15T17:00:00,ITF1,Abruzzo,1
17,2020-06-15T17:00:00,ITF5,Basilicata,0
18,2020-06-15T17:00:00,ITF6,Calabria,0
15,2020-06-15T17:00:00,ITF3,Campania,-4
08,2020-06-15T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-15T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-15T17:00:00,ITI4,Lazio,2
07,2020-06-15T17:00:00,ITC3,Liguria,4
03,2020-06-15T17:00:00,ITC4,Lombardia,15
11,2020-06-15T17:00:00,ITI3,Marche,1
14,2020-06-15T17:00:00,ITF2,Molise,1
21,2020-06-15T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-15T17:00:00,ITH2,P.A. Trento,2
01,2020-06-15T17:00:00,ITC1,Piemonte,4
16,2020-06-15T17:00:00,ITF4,Puglia,0
20,2020-06-15T17:00:00,ITG2,Sardegna,0
19,2020-06-15T17:00:00,ITG1,Sicilia,0
09,2020-06-15T17:00:00,ITI1,Toscana,1
10,2020-06-15T17:00:00,ITI2,Umbria,0
02,2020-06-15T17:00:00,ITC2,Valle d'Aosta,0
05,2020-06-15T17:00:00,ITH3,Veneto,1
13,2020-06-16T17:00:00,ITF1,Abruzzo,1
17,2020-06-16T17:00:00,ITF5,Basilicata,0
18,2020-06-16T17:00:00,ITF6,Calabria,0
15,2020-06-16T17:00:00,ITF3,Campania,-4
08,2020-06-16T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-16T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-16T17:00:00,ITI4,Lazio,2
07,2020-06-16T17:00:00,ITC3,Liguria,4
03,2020-06-16T17:00:00,ITC4,Lombardia,15
11,2020-06-16T17:00:00,ITI3,Marche,1
14,2020-06-16T17:00:00,ITF2,Molise,0
21,2020-06-16T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-16T17:00:00,ITH2,P.A. Trento,2
01,2020-06-16T17:00:00,ITC1,Piemonte,5
16,2020-06-16T17:00:00,ITF4,Puglia,0
20,2020-06-16T17:00:00,ITG2,Sardegna,0
19,2020-06-16T17:00:00,ITG1,Sicilia,0
09,2020-06-16T17:00:00,ITI1,Toscana,1
10,2020-06-16T17:00:00,ITI2,Umbria,0
02,2020-06-16T17:00:00,ITC2,Valle d'Aosta,0
05,2020-06-16T17:00:00,ITH3,Veneto,1
13,2020-06-17T17:00:00,ITF1,Abruzzo,1
17,2020-06-17T17:00:00,ITF5,Basilicata,0
18,2020-06-17T17:00:00,ITF6,Calabria,0
15,2020-06-17T17:00:00,ITF3,Campania,-4
08,2020-06-17T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-17T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-17T17:00:00,ITI4,Lazio,2
07,2020-06-17T17:00:00,ITC3,Liguria,3
03,2020-06-17T17:00:00,ITC4,Lombardia,16
11,2020-06-17T17:00:00,ITI3,Marche,1
14,2020-06-17T17:00:00,ITF2,Molise,0
21,2020-06-17T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-17T17:00:00,ITH2,P.A. Trento,2
01,2020-06-17T17:00:00,ITC1,Piemonte,5
16,2020-06-17T17:00:00,ITF4,Puglia,0
20,2020-06-17T17:00:00,ITG2,Sardegna,0
19,2020-06-17T17:00:00,ITG1,Sicilia,0
09,2020-06-17T17:00:00,ITI1,Toscana,1
10,2020-06-17T17:00:00,ITI2,Umbria,0
02,2020-06-17T17:00:00,ITC2,Valle d'Aosta,0
05,2020-06-17T17:00:00,ITH3,Veneto,1
13,2020-06-18T17:00:00,ITF1,Abruzzo,1
17,2020-06-18T17:00:00,ITF5,Basilicata,0
18,2020-06-18T17:00:00,ITF6,Calabria,0
15,2020-06-18T17:00:00,ITF3,Campania,-4
08,2020-06-18T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-18T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-18T17:00:00,ITI4,Lazio,2
07,2020-06-18T17:00:00,ITC3,Liguria,3
03,2020-06-18T17:00:00,ITC4,Lombardia,16
11,2020-06-18T17:00:00,ITI3,Marche,1
14,2020-06-18T17:00:00,ITF2,Molise,0
21,2020-06-18T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-18T17:00:00,ITH2,P.A. Trento,3
01,2020-06-18T17:00:00,ITC1,Piemonte,5
16,2020-06-18T17:00:00,ITF4,Puglia,0
20,2020-06-18T17:00:00,ITG2,Sardegna,0
19,2020-06-18T17:00:00,ITG1,Sicilia,0
09,2020-06-18T17:00:00,ITI1,Toscana,1
10,2020-06-18T17:00:00,ITI2,Umbria,0
02,2020-06-18T17:00:00,ITC2,Valle d'Aosta,0
05,2020-06-18T17:00:00,ITH3,Veneto,1
13,2020-06-19T17:00:00,ITF1,Abruzzo,1
17,2020-06-19T17:00:00,ITF5,Basilicata,0
18,2020-06-19T17:00:00,ITF6,Calabria,0
15,2020-06-19T17:00:00,ITF3,Campania,0
08,2020-06-19T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-19T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-19T17:00:00,ITI4,Lazio,1
07,2020-06-19T17:00:00,ITC3,Liguria,3
03,2020-06-19T17:00:00,ITC4,Lombardia,15
11,2020-06-19T17:00:00,ITI3,Marche,1
14,2020-06-19T17:00:00,ITF2,Molise,1
21,2020-06-19T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-19T17:00:00,ITH2,P.A. Trento,3
01,2020-06-19T17:00:00,ITC1,Piemonte,5
16,2020-06-19T17:00:00,ITF4,Puglia,0
20,2020-06-19T17:00:00,ITG2,Sardegna,0
19,2020-06-19T17:00:00,ITG1,Sicilia,0
09,2020-06-19T17:00:00,ITI1,Toscana,1
10,2020-06-19T17:00:00,ITI2,Umbria,0
02,2020-06-19T17:00:00,ITC2,Valle d'Aosta,0
05,2020-06-19T17:00:00,ITH3,Veneto,1
13,2020-06-20T17:00:00,ITF1,Abruzzo,1
17,2020-06-20T17:00:00,ITF5,Basilicata,0
18,2020-06-20T17:00:00,ITF6,Calabria,0
15,2020-06-20T17:00:00,ITF3,Campania,0
08,2020-06-20T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-20T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-20T17:00:00,ITI4,Lazio,1
07,2020-06-20T17:00:00,ITC3,Liguria,3
03,2020-06-20T17:00:00,ITC4,Lombardia,14
11,2020-06-20T17:00:00,ITI3,Marche,1
14,2020-06-20T17:00:00,ITF2,Molise,1
21,2020-06-20T17:00:00,ITH1,P.A. Bolzano,1
22,2020-06-20T17:00:00,ITH2,P.A. Trento,2
01,2020-06-20T17:00:00,ITC1,Piemonte,4
16,2020-06-20T17:00:00,ITF4,Puglia,0
20,2020-06-20T17:00:00,ITG2,Sardegna,0
19,2020-06-20T17:00:00,ITG1,Sicilia,0
09,2020-06-20T17:00:00,ITI1,Toscana,1
10,2020-06-20T17:00:00,ITI2,Umbria,0
02,2020-06-20T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-20T17:00:00,ITH3,Veneto,1
13,2020-06-21T17:00:00,ITF1,Abruzzo,1
17,2020-06-21T17:00:00,ITF5,Basilicata,0
18,2020-06-21T17:00:00,ITF6,Calabria,1
15,2020-06-21T17:00:00,ITF3,Campania,0
08,2020-06-21T17:00:00,ITH5,Emilia-Romagna,3
06,2020-06-21T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-21T17:00:00,ITI4,Lazio,1
07,2020-06-21T17:00:00,ITC3,Liguria,3
03,2020-06-21T17:00:00,ITC4,Lombardia,13
11,2020-06-21T17:00:00,ITI3,Marche,1
14,2020-06-21T17:00:00,ITF2,Molise,1
21,2020-06-21T17:00:00,ITH1,P.A. Bolzano,2
22,2020-06-21T17:00:00,ITH2,P.A. Trento,3
01,2020-06-21T17:00:00,ITC1,Piemonte,4
16,2020-06-21T17:00:00,ITF4,Puglia,0
20,2020-06-21T17:00:00,ITG2,Sardegna,0
19,2020-06-21T17:00:00,ITG1,Sicilia,0
09,2020-06-21T17:00:00,ITI1,Toscana,1
10,2020-06-21T17:00:00,ITI2,Umbria,0
02,2020-06-21T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-21T17:00:00,ITH3,Veneto,1
13,2020-06-22T17:00:00,ITF1,Abruzzo,1
17,2020-06-22T17:00:00,ITF5,Basilicata,0
18,2020-06-22T17:00:00,ITF6,Calabria,1
15,2020-06-22T17:00:00,ITF3,Campania,0
08,2020-06-22T17:00:00,ITH5,Emilia-Romagna,4
06,2020-06-22T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-22T17:00:00,ITI4,Lazio,1
07,2020-06-22T17:00:00,ITC3,Liguria,3
03,2020-06-22T17:00:00,ITC4,Lombardia,12
11,2020-06-22T17:00:00,ITI3,Marche,1
14,2020-06-22T17:00:00,ITF2,Molise,2
21,2020-06-22T17:00:00,ITH1,P.A. Bolzano,4
22,2020-06-22T17:00:00,ITH2,P.A. Trento,3
01,2020-06-22T17:00:00,ITC1,Piemonte,4
16,2020-06-22T17:00:00,ITF4,Puglia,0
20,2020-06-22T17:00:00,ITG2,Sardegna,0
19,2020-06-22T17:00:00,ITG1,Sicilia,0
09,2020-06-22T17:00:00,ITI1,Toscana,1
10,2020-06-22T17:00:00,ITI2,Umbria,0
02,2020-06-22T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-22T17:00:00,ITH3,Veneto,1
13,2020-06-23T17:00:00,ITF1,Abruzzo,1
17,2020-06-23T17:00:00,ITF5,Basilicata,0
18,2020-06-23T17:00:00,ITF6,Calabria,1
15,2020-06-23T17:00:00,ITF3,Campania,0
08,2020-06-23T17:00:00,ITH5,Emilia-Romagna,4
06,2020-06-23T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-06-23T17:00:00,ITI4,Lazio,1
07,2020-06-23T17:00:00,ITC3,Liguria,3
03,2020-06-23T17:00:00,ITC4,Lombardia,11
11,2020-06-23T17:00:00,ITI3,Marche,1
14,2020-06-23T17:00:00,ITF2,Molise,2
21,2020-06-23T17:00:00,ITH1,P.A. Bolzano,4
22,2020-06-23T17:00:00,ITH2,P.A. Trento,3
01,2020-06-23T17:00:00,ITC1,Piemonte,4
16,2020-06-23T17:00:00,ITF4,Puglia,0
20,2020-06-23T17:00:00,ITG2,Sardegna,0
19,2020-06-23T17:00:00,ITG1,Sicilia,0
09,2020-06-23T17:00:00,ITI1,Toscana,1
10,2020-06-23T17:00:00,ITI2,Umbria,0
02,2020-06-23T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-23T17:00:00,ITH3,Veneto,1
13,2020-06-24T17:00:00,ITF1,Abruzzo,0
17,2020-06-24T17:00:00,ITF5,Basilicata,0
18,2020-06-24T17:00:00,ITF6,Calabria,1
15,2020-06-24T17:00:00,ITF3,Campania,1
08,2020-06-24T17:00:00,ITH5,Emilia-Romagna,4
06,2020-06-24T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-24T17:00:00,ITI4,Lazio,1
07,2020-06-24T17:00:00,ITC3,Liguria,3
03,2020-06-24T17:00:00,ITC4,Lombardia,10
11,2020-06-24T17:00:00,ITI3,Marche,1
14,2020-06-24T17:00:00,ITF2,Molise,1
21,2020-06-24T17:00:00,ITH1,P.A. Bolzano,4
22,2020-06-24T17:00:00,ITH2,P.A. Trento,3
01,2020-06-24T17:00:00,ITC1,Piemonte,3
16,2020-06-24T17:00:00,ITF4,Puglia,0
20,2020-06-24T17:00:00,ITG2,Sardegna,0
19,2020-06-24T17:00:00,ITG1,Sicilia,0
09,2020-06-24T17:00:00,ITI1,Toscana,1
10,2020-06-24T17:00:00,ITI2,Umbria,0
02,2020-06-24T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-24T17:00:00,ITH3,Veneto,1
13,2020-06-25T17:00:00,ITF1,Abruzzo,0
17,2020-06-25T17:00:00,ITF5,Basilicata,0
18,2020-06-25T17:00:00,ITF6,Calabria,1
15,2020-06-25T17:00:00,ITF3,Campania,1
08,2020-06-25T17:00:00,ITH5,Emilia-Romagna,5
06,2020-06-25T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-25T17:00:00,ITI4,Lazio,1
07,2020-06-25T17:00:00,ITC3,Liguria,3
03,2020-06-25T17:00:00,ITC4,Lombardia,9
11,2020-06-25T17:00:00,ITI3,Marche,1
14,2020-06-25T17:00:00,ITF2,Molise,1
21,2020-06-25T17:00:00,ITH1,P.A. Bolzano,3
22,2020-06-25T17:00:00,ITH2,P.A. Trento,2
01,2020-06-25T17:00:00,ITC1,Piemonte,3
16,2020-06-25T17:00:00,ITF4,Puglia,0
20,2020-06-25T17:00:00,ITG2,Sardegna,0
19,2020-06-25T17:00:00,ITG1,Sicilia,0
09,2020-06-25T17:00:00,ITI1,Toscana,1
10,2020-06-25T17:00:00,ITI2,Umbria,0
02,2020-06-25T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-25T17:00:00,ITH3,Veneto,0
13,2020-06-26T17:00:00,ITF1,Abruzzo,0
17,2020-06-26T17:00:00,ITF5,Basilicata,0
18,2020-06-26T17:00:00,ITF6,Calabria,1
15,2020-06-26T17:00:00,ITF3,Campania,1
08,2020-06-26T17:00:00,ITH5,Emilia-Romagna,5
06,2020-06-26T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-26T17:00:00,ITI4,Lazio,1
07,2020-06-26T17:00:00,ITC3,Liguria,3
03,2020-06-26T17:00:00,ITC4,Lombardia,9
11,2020-06-26T17:00:00,ITI3,Marche,1
14,2020-06-26T17:00:00,ITF2,Molise,1
21,2020-06-26T17:00:00,ITH1,P.A. Bolzano,3
22,2020-06-26T17:00:00,ITH2,P.A. Trento,3
01,2020-06-26T17:00:00,ITC1,Piemonte,3
16,2020-06-26T17:00:00,ITF4,Puglia,0
20,2020-06-26T17:00:00,ITG2,Sardegna,0
19,2020-06-26T17:00:00,ITG1,Sicilia,0
09,2020-06-26T17:00:00,ITI1,Toscana,1
10,2020-06-26T17:00:00,ITI2,Umbria,0
02,2020-06-26T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-26T17:00:00,ITH3,Veneto,1
13,2020-06-27T17:00:00,ITF1,Abruzzo,0
17,2020-06-27T17:00:00,ITF5,Basilicata,0
18,2020-06-27T17:00:00,ITF6,Calabria,1
15,2020-06-27T17:00:00,ITF3,Campania,1
08,2020-06-27T17:00:00,ITH5,Emilia-Romagna,5
06,2020-06-27T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-27T17:00:00,ITI4,Lazio,1
07,2020-06-27T17:00:00,ITC3,Liguria,3
03,2020-06-27T17:00:00,ITC4,Lombardia,8
11,2020-06-27T17:00:00,ITI3,Marche,1
14,2020-06-27T17:00:00,ITF2,Molise,1
21,2020-06-27T17:00:00,ITH1,P.A. Bolzano,3
22,2020-06-27T17:00:00,ITH2,P.A. Trento,3
01,2020-06-27T17:00:00,ITC1,Piemonte,2
16,2020-06-27T17:00:00,ITF4,Puglia,0
20,2020-06-27T17:00:00,ITG2,Sardegna,0
19,2020-06-27T17:00:00,ITG1,Sicilia,0
09,2020-06-27T17:00:00,ITI1,Toscana,1
10,2020-06-27T17:00:00,ITI2,Umbria,0
02,2020-06-27T17:00:00,ITC2,Valle d'Aosta,1
05,2020-06-27T17:00:00,ITH3,Veneto,1
13,2020-06-28T17:00:00,ITF1,Abruzzo,0
17,2020-06-28T17:00:00,ITF5,Basilicata,0
18,2020-06-28T17:00:00,ITF6,Calabria,0
15,2020-06-28T17:00:00,ITF3,Campania,1
08,2020-06-28T17:00:00,ITH5,Emilia-Romagna,5
06,2020-06-28T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-28T17:00:00,ITI4,Lazio,1
07,2020-06-28T17:00:00,ITC3,Liguria,3
03,2020-06-28T17:00:00,ITC4,Lombardia,8
11,2020-06-28T17:00:00,ITI3,Marche,1
14,2020-06-28T17:00:00,ITF2,Molise,1
21,2020-06-28T17:00:00,ITH1,P.A. Bolzano,3
22,2020-06-28T17:00:00,ITH2,P.A. Trento,2
01,2020-06-28T17:00:00,ITC1,Piemonte,2
16,2020-06-28T17:00:00,ITF4,Puglia,0
20,2020-06-28T17:00:00,ITG2,Sardegna,0
19,2020-06-28T17:00:00,ITG1,Sicilia,0
09,2020-06-28T17:00:00,ITI1,Toscana,1
10,2020-06-28T17:00:00,ITI2,Umbria,0
02,2020-06-28T17:00:00,ITC2,Valle d'Aosta,1
05,2020-06-28T17:00:00,ITH3,Veneto,1
13,2020-06-29T17:00:00,ITF1,Abruzzo,0
17,2020-06-29T17:00:00,ITF5,Basilicata,0
18,2020-06-29T17:00:00,ITF6,Calabria,0
15,2020-06-29T17:00:00,ITF3,Campania,1
08,2020-06-29T17:00:00,ITH5,Emilia-Romagna,5
06,2020-06-29T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-29T17:00:00,ITI4,Lazio,1
07,2020-06-29T17:00:00,ITC3,Liguria,3
03,2020-06-29T17:00:00,ITC4,Lombardia,7
11,2020-06-29T17:00:00,ITI3,Marche,1
14,2020-06-29T17:00:00,ITF2,Molise,0
21,2020-06-29T17:00:00,ITH1,P.A. Bolzano,1
22,2020-06-29T17:00:00,ITH2,P.A. Trento,2
01,2020-06-29T17:00:00,ITC1,Piemonte,2
16,2020-06-29T17:00:00,ITF4,Puglia,0
20,2020-06-29T17:00:00,ITG2,Sardegna,0
19,2020-06-29T17:00:00,ITG1,Sicilia,0
09,2020-06-29T17:00:00,ITI1,Toscana,1
10,2020-06-29T17:00:00,ITI2,Umbria,0
02,2020-06-29T17:00:00,ITC2,Valle d'Aosta,1
05,2020-06-29T17:00:00,ITH3,Veneto,1
13,2020-06-30T17:00:00,ITF1,Abruzzo,0
17,2020-06-30T17:00:00,ITF5,Basilicata,0
18,2020-06-30T17:00:00,ITF6,Calabria,0
15,2020-06-30T17:00:00,ITF3,Campania,1
08,2020-06-30T17:00:00,ITH5,Emilia-Romagna,5
06,2020-06-30T17:00:00,ITH4,Friuli Venezia Giulia,0
12,2020-06-30T17:00:00,ITI4,Lazio,1
07,2020-06-30T17:00:00,ITC3,Liguria,2
03,2020-06-30T17:00:00,ITC4,Lombardia,7
11,2020-06-30T17:00:00,ITI3,Marche,1
14,2020-06-30T17:00:00,ITF2,Molise,0
21,2020-06-30T17:00:00,ITH1,P.A. Bolzano,1
22,2020-06-30T17:00:00,ITH2,P.A. Trento,2
01,2020-06-30T17:00:00,ITC1,Piemonte,2
16,2020-06-30T17:00:00,ITF4,Puglia,0
20,2020-06-30T17:00:00,ITG2,Sardegna,0
19,2020-06-30T17:00:00,ITG1,Sicilia,0
09,2020-06-30T17:00:00,ITI1,Toscana,1
10,2020-06-30T17:00:00,ITI2,Umbria,0
02,2020-06-30T17:00:00,ITC2,Valle d'Aosta,2
05,2020-06-30T17:00:00,ITH3,Veneto,1
13,2020-07-01T17:00:00,ITF1,Abruzzo,0
17,2020-07-01T17:00:00,ITF5,Basilicata,0
18,2020-07-01T17:00:00,ITF6,Calabria,0
15,2020-07-01T17:00:00,ITF3,Campania,1
08,2020-07-01T17:00:00,ITH5,Emilia-Romagna,5
06,2020-07-01T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-07-01T17:00:00,ITI4,Lazio,1
07,2020-07-01T17:00:00,ITC3,Liguria,3
03,2020-07-01T17:00:00,ITC4,Lombardia,7
11,2020-07-01T17:00:00,ITI3,Marche,1
14,2020-07-01T17:00:00,ITF2,Molise,0
21,2020-07-01T17:00:00,ITH1,P.A. Bolzano,2
22,2020-07-01T17:00:00,ITH2,P.A. Trento,2
01,2020-07-01T17:00:00,ITC1,Piemonte,2
16,2020-07-01T17:00:00,ITF4,Puglia,0
20,2020-07-01T17:00:00,ITG2,Sardegna,0
19,2020-07-01T17:00:00,ITG1,Sicilia,0
09,2020-07-01T17:00:00,ITI1,Toscana,1
10,2020-07-01T17:00:00,ITI2,Umbria,0
02,2020-07-01T17:00:00,ITC2,Valle d'Aosta,1
05,2020-07-01T17:00:00,ITH3,Veneto,1
13,2020-07-02T17:00:00,ITF1,Abruzzo,1
17,2020-07-02T17:00:00,ITF5,Basilicata,0
18,2020-07-02T17:00:00,ITF6,Calabria,0
15,2020-07-02T17:00:00,ITF3,Campania,1
08,2020-07-02T17:00:00,ITH5,Emilia-Romagna,4
06,2020-07-02T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-07-02T17:00:00,ITI4,Lazio,1
07,2020-07-02T17:00:00,ITC3,Liguria,2
03,2020-07-02T17:00:00,ITC4,Lombardia,7
11,2020-07-02T17:00:00,ITI3,Marche,1
14,2020-07-02T17:00:00,ITF2,Molise,0
21,2020-07-02T17:00:00,ITH1,P.A. Bolzano,2
22,2020-07-02T17:00:00,ITH2,P.A. Trento,2
01,2020-07-02T17:00:00,ITC1,Piemonte,2
16,2020-07-02T17:00:00,ITF4,Puglia,0
20,2020-07-02T17:00:00,ITG2,Sardegna,0
19,2020-07-02T17:00:00,ITG1,Sicilia,0
09,2020-07-02T17:00:00,ITI1,Toscana,1
10,2020-07-02T17:00:00,ITI2,Umbria,1
02,2020-07-02T17:00:00,ITC2,Valle d'Aosta,1
05,2020-07-02T17:00:00,ITH3,Veneto,1
13,2020-07-03T17:00:00,ITF1,Abruzzo,1
17,2020-07-03T17:00:00,ITF5,Basilicata,1
18,2020-07-03T17:00:00,ITF6,Calabria,0
15,2020-07-03T17:00:00,ITF3,Campania,1
08,2020-07-03T17:00:00,ITH5,Emilia-Romagna,4
06,2020-07-03T17:00:00,ITH4,Friuli Venezia Giulia,1
12,2020-07-03T17:00:00,ITI4,Lazio,1
07,2020-07-03T17:00:00,ITC3,Liguria,2
03,2020-07-03T17:00:00,ITC4,Lombardia,6
11,2020-07-03T17:00:00,ITI3,Marche,1
14,2020-07-03T17:00:00,ITF2,Molise,0
21,2020-07-03T17:00:00,ITH1,P.A. Bolzano,2
22,2020-07-03T17:00:00,ITH2,P.A. Trento,2
01,2020-07-03T17:00:00,ITC1,Piemonte,2
16,2020-07-03T17:00:00,ITF4,Puglia,0
20,2020-07-03T17:00:00,ITG2,Sardegna,0
19,2020-07-03T17:00:00,ITG1,Sicilia,0
09,2020-07-03T17:00:00,ITI1,Toscana,1
10,2020-07-03T17:00:00,ITI2,Umbria,1
02,2020-07-03T17:00:00,ITC2,Valle d'Aosta,2
05,2020-07-03T17:00:00,ITH3,Veneto,1
13,2020-07-04T17:00:00,ITF1,Abruzzo,2
17,2020-07-04T17:00:00,ITF5,Basilicata,1
18,2020-07-04T17:00:00,ITF6,Calabria,0
15,2020-07-04T17:00:00,ITF3,Campania,1
08,2020-07-04T17:00:00,ITH5,Emilia-Romagna,4
06,2020-07-04T17:00:00,ITH4,Friuli Venezia Giulia,2
12,2020-07-04T17:00:00,ITI4,Lazio,2
07,2020-07-04T17:00:00,ITC3,Liguria,2
03,2020-07-04T17:00:00,ITC4,Lombardia,7
11,2020-07-04T17:00:00,ITI3,Marche,1
14,2020-07-04T17:00:00,ITF2,Molise,0
21,2020-07-04T17:00:00,ITH1,P.A. Bolzano,2
22,2020-07-04T17:00:00,ITH2,P.A. Trento,2
01,2020-07-04T17:00:00,ITC1,Piemonte,2
16,2020-07-04T17:00:00,ITF4,Puglia,0
20,2020-07-04T17:00:00,ITG2,Sardegna,0
19,2020-07-04T17:00:00,ITG1,Sicilia,0
09,2020-07-04T17:00:00,ITI1,Toscana,1
10,2020-07-04T17:00:00,ITI2,Umbria,1
02,2020-07-04T17:00:00,ITC2,Valle d'Aosta,2
05,2020-07-04T17:00:00,ITH3,Veneto,1
13,2020-07-05T17:00:00,ITF1,Abruzzo,2
17,2020-07-05T17:00:00,ITF5,Basilicata,1
