data,codice_regione,denominazione_regione,mese,terapia_intensiva_mm,ingressi_terapia_intensiva_mm
2021-04-27T17:00:00,6,Friuli Venezia Giulia,4,39.142857142857146,2.2857142857142856
2021-04-27T17:00:00,12,Lazio,4,330.42857142857144,15.142857142857142
2021-04-27T17:00:00,7,Liguria,4,69.42857142857143,3.4285714285714284
2021-04-27T17:00:00,3,Lombardia,4,624.0,21.714285714285715
2021-04-27T17:00:00,11,Marche,4,70.42857142857143,2.5714285714285716
2021-04-27T17:00:00,14,Molise,4,13.142857142857142,0.42857142857142855
2021-04-27T17:00:00,21,P.A. Bolzano,4,8.0,1.1428571428571428
2021-04-27T17:00:00,22,P.A. Trento,4,26.142857142857142,0.8571428571428571
2021-04-27T17:00:00,1,Piemonte,4,263.7142857142857,11.285714285714286
2021-04-27T17:00:00,16,Puglia,4,243.71428571428572,15.142857142857142
2021-04-27T17:00:00,20,Sardegna,4,50.285714285714285,2.4285714285714284
2021-04-27T17:00:00,19,Sicilia,4,175.57142857142858,9.142857142857142
2021-04-27T17:00:00,9,Toscana,4,256.57142857142856,13.714285714285714
2021-04-27T17:00:00,10,Umbria,4,33.285714285714285,2.142857142857143
2021-04-27T17:00:00,2,Valle d'Aosta,4,10.714285714285714,0.7142857142857143
2021-04-27T17:00:00,5,Veneto,4,190.85714285714286,12.428571428571429
2021-04-28T17:00:00,13,Abruzzo,4,44.142857142857146,1.2857142857142858
2021-04-28T17:00:00,17,Basilicata,4,11.0,0.5714285714285714
2021-04-28T17:00:00,18,Calabria,4,45.0,3.857142857142857
2021-04-28T17:00:00,15,Campania,4,139.85714285714286,15.571428571428571
2021-04-28T17:00:00,8,Emilia-Romagna,4,264.57142857142856,12.0
2021-04-28T17:00:00,6,Friuli Venezia Giulia,4,36.857142857142854,2.2857142857142856
2021-04-28T17:00:00,12,Lazio,4,326.57142857142856,15.0
2021-04-28T17:00:00,7,Liguria,4,69.14285714285714,3.4285714285714284
2021-04-28T17:00:00,3,Lombardia,4,610.8571428571429,23.142857142857142
2021-04-28T17:00:00,11,Marche,4,68.85714285714286,3.142857142857143
2021-04-28T17:00:00,14,Molise,4,12.857142857142858,0.42857142857142855
2021-04-28T17:00:00,21,P.A. Bolzano,4,7.142857142857143,1.0
2021-04-28T17:00:00,22,P.A. Trento,4,25.714285714285715,1.4285714285714286
2021-04-28T17:00:00,1,Piemonte,4,256.0,9.285714285714286
2021-04-28T17:00:00,16,Puglia,4,239.57142857142858,18.857142857142858
2021-04-28T17:00:00,20,Sardegna,4,49.0,2.4285714285714284
2021-04-28T17:00:00,19,Sicilia,4,174.14285714285714,9.571428571428571
2021-04-28T17:00:00,9,Toscana,4,256.42857142857144,14.285714285714286
2021-04-28T17:00:00,10,Umbria,4,32.857142857142854,2.142857142857143
2021-04-28T17:00:00,2,Valle d'Aosta,4,10.142857142857142,0.5714285714285714
2021-04-28T17:00:00,5,Veneto,4,185.57142857142858,11.285714285714286
2021-04-29T17:00:00,13,Abruzzo,4,43.142857142857146,1.2857142857142858
2021-04-29T17:00:00,17,Basilicata,4,10.142857142857142,0.5714285714285714
2021-04-29T17:00:00,18,Calabria,4,45.57142857142857,4.0
2021-04-29T17:00:00,15,Campania,4,139.0,15.285714285714286
2021-04-29T17:00:00,8,Emilia-Romagna,4,257.7142857142857,10.714285714285714
2021-04-29T17:00:00,6,Friuli Venezia Giulia,4,35.0,2.7142857142857144
2021-04-29T17:00:00,12,Lazio,4,319.85714285714283,13.142857142857142
2021-04-29T17:00:00,7,Liguria,4,68.85714285714286,3.5714285714285716
2021-04-29T17:00:00,3,Lombardia,4,597.1428571428571,21.714285714285715
2021-04-29T17:00:00,11,Marche,4,68.57142857142857,3.4285714285714284
2021-04-29T17:00:00,14,Molise,4,12.142857142857142,0.2857142857142857
2021-04-29T17:00:00,21,P.A. Bolzano,4,6.0,0.7142857142857143
2021-04-29T17:00:00,22,P.A. Trento,4,24.857142857142858,1.4285714285714286
2021-04-29T17:00:00,1,Piemonte,4,247.42857142857142,7.857142857142857
2021-04-29T17:00:00,16,Puglia,4,235.28571428571428,17.857142857142858
2021-04-29T17:00:00,20,Sardegna,4,48.285714285714285,2.2857142857142856
2021-04-29T17:00:00,19,Sicilia,4,172.71428571428572,9.285714285714286
2021-04-29T17:00:00,9,Toscana,4,256.0,13.857142857142858
2021-04-29T17:00:00,10,Umbria,4,32.714285714285715,2.0
2021-04-29T17:00:00,2,Valle d'Aosta,4,9.428571428571429,0.5714285714285714
2021-04-29T17:00:00,5,Veneto,4,182.0,12.571428571428571
2021-04-30T17:00:00,13,Abruzzo,4,41.857142857142854,1.4285714285714286
2021-04-30T17:00:00,17,Basilicata,4,9.714285714285714,0.8571428571428571
2021-04-30T17:00:00,18,Calabria,4,46.0,3.857142857142857
2021-04-30T17:00:00,15,Campania,4,137.71428571428572,15.142857142857142
2021-04-30T17:00:00,8,Emilia-Romagna,4,250.57142857142858,11.142857142857142
2021-04-30T17:00:00,6,Friuli Venezia Giulia,4,33.57142857142857,2.7142857142857144
2021-04-30T17:00:00,12,Lazio,4,313.0,13.0
2021-04-30T17:00:00,7,Liguria,4,68.14285714285714,3.7142857142857144
2021-04-30T17:00:00,3,Lombardia,4,583.7142857142857,20.857142857142858
2021-04-30T17:00:00,11,Marche,4,68.14285714285714,3.4285714285714284
2021-04-30T17:00:00,14,Molise,4,11.428571428571429,0.2857142857142857
2021-04-30T17:00:00,21,P.A. Bolzano,4,5.0,0.42857142857142855
2021-04-30T17:00:00,22,P.A. Trento,4,24.0,1.2857142857142858
2021-04-30T17:00:00,1,Piemonte,4,238.14285714285714,7.571428571428571
2021-04-30T17:00:00,16,Puglia,4,231.14285714285714,16.428571428571427
2021-04-30T17:00:00,20,Sardegna,4,47.857142857142854,2.142857142857143
2021-04-30T17:00:00,19,Sicilia,4,171.0,8.857142857142858
2021-04-30T17:00:00,9,Toscana,4,255.57142857142858,14.0
2021-04-30T17:00:00,10,Umbria,4,32.42857142857143,1.8571428571428572
2021-04-30T17:00:00,2,Valle d'Aosta,4,8.857142857142858,0.7142857142857143
2021-04-30T17:00:00,5,Veneto,4,177.42857142857142,13.142857142857142
2021-05-01T17:00:00,13,Abruzzo,5,40.285714285714285,1.5714285714285714
2021-05-01T17:00:00,17,Basilicata,5,9.285714285714286,0.8571428571428571
2021-05-01T17:00:00,18,Calabria,5,45.857142857142854,3.142857142857143
2021-05-01T17:00:00,15,Campania,5,137.28571428571428,15.0
2021-05-01T17:00:00,8,Emilia-Romagna,5,243.57142857142858,10.857142857142858
2021-05-01T17:00:00,6,Friuli Venezia Giulia,5,32.57142857142857,2.5714285714285716
2021-05-01T17:00:00,12,Lazio,5,305.14285714285717,11.857142857142858
2021-05-01T17:00:00,7,Liguria,5,66.85714285714286,3.5714285714285716
2021-05-01T17:00:00,3,Lombardia,5,573.0,19.714285714285715
2021-05-01T17:00:00,11,Marche,5,67.57142857142857,3.142857142857143
2021-05-01T17:00:00,14,Molise,5,10.428571428571429,0.2857142857142857
2021-05-01T17:00:00,21,P.A. Bolzano,5,4.571428571428571,0.7142857142857143
2021-05-01T17:00:00,22,P.A. Trento,5,23.285714285714285,1.7142857142857142
2021-05-01T17:00:00,1,Piemonte,5,228.57142857142858,8.571428571428571
2021-05-01T17:00:00,16,Puglia,5,229.57142857142858,17.0
2021-05-01T17:00:00,20,Sardegna,5,47.57142857142857,2.142857142857143
2021-05-01T17:00:00,19,Sicilia,5,169.28571428571428,9.0
2021-05-01T17:00:00,9,Toscana,5,254.57142857142858,14.428571428571429
2021-05-01T17:00:00,10,Umbria,5,31.571428571428573,2.2857142857142856
2021-05-01T17:00:00,2,Valle d'Aosta,5,8.428571428571429,0.42857142857142855
2021-05-01T17:00:00,5,Veneto,5,172.85714285714286,14.0
2021-05-02T17:00:00,13,Abruzzo,5,38.42857142857143,1.4285714285714286
2021-05-02T17:00:00,17,Basilicata,5,8.714285714285714,0.7142857142857143
2021-05-02T17:00:00,18,Calabria,5,46.142857142857146,3.4285714285714284
2021-05-02T17:00:00,15,Campania,5,138.14285714285714,15.571428571428571
2021-05-02T17:00:00,8,Emilia-Romagna,5,236.71428571428572,10.0
2021-05-02T17:00:00,6,Friuli Venezia Giulia,5,32.142857142857146,2.857142857142857
2021-05-02T17:00:00,12,Lazio,5,296.42857142857144,11.0
2021-05-02T17:00:00,7,Liguria,5,65.28571428571429,3.5714285714285716
2021-05-02T17:00:00,3,Lombardia,5,563.2857142857143,20.571428571428573
2021-05-02T17:00:00,11,Marche,5,67.42857142857143,2.2857142857142856
2021-05-02T17:00:00,14,Molise,5,9.428571428571429,0.2857142857142857
2021-05-02T17:00:00,21,P.A. Bolzano,5,4.285714285714286,0.7142857142857143
2021-05-02T17:00:00,22,P.A. Trento,5,22.285714285714285,1.4285714285714286
2021-05-02T17:00:00,1,Piemonte,5,220.42857142857142,9.857142857142858
2021-05-02T17:00:00,16,Puglia,5,227.28571428571428,17.0
2021-05-02T17:00:00,20,Sardegna,5,47.714285714285715,2.2857142857142856
2021-05-02T17:00:00,19,Sicilia,5,168.14285714285714,9.285714285714286
2021-05-02T17:00:00,9,Toscana,5,254.28571428571428,14.142857142857142
2021-05-02T17:00:00,10,Umbria,5,31.714285714285715,2.4285714285714284
2021-05-02T17:00:00,2,Valle d'Aosta,5,7.857142857142857,0.2857142857142857
2021-05-02T17:00:00,5,Veneto,5,167.71428571428572,13.0
2021-05-03T17:00:00,13,Abruzzo,5,37.0,1.8571428571428572
2021-05-03T17:00:00,17,Basilicata,5,8.285714285714286,0.7142857142857143
2021-05-03T17:00:00,18,Calabria,5,45.142857142857146,3.2857142857142856
2021-05-03T17:00:00,15,Campania,5,137.85714285714286,14.714285714285714
2021-05-03T17:00:00,8,Emilia-Romagna,5,229.71428571428572,8.857142857142858
2021-05-03T17:00:00,6,Friuli Venezia Giulia,5,31.428571428571427,2.7142857142857144
2021-05-03T17:00:00,12,Lazio,5,288.42857142857144,12.428571428571429
2021-05-03T17:00:00,7,Liguria,5,64.0,3.7142857142857144
2021-05-03T17:00:00,3,Lombardia,5,553.8571428571429,22.857142857142858
2021-05-03T17:00:00,11,Marche,5,67.57142857142857,2.5714285714285716
2021-05-03T17:00:00,14,Molise,5,8.714285714285714,0.42857142857142855
2021-05-03T17:00:00,21,P.A. Bolzano,5,4.142857142857143,0.8571428571428571
2021-05-03T17:00:00,22,P.A. Trento,5,21.142857142857142,1.1428571428571428
2021-05-03T17:00:00,1,Piemonte,5,212.85714285714286,10.0
2021-05-03T17:00:00,16,Puglia,5,223.85714285714286,15.857142857142858
2021-05-03T17:00:00,20,Sardegna,5,48.285714285714285,2.5714285714285716
2021-05-03T17:00:00,19,Sicilia,5,166.14285714285714,8.285714285714286
2021-05-03T17:00:00,9,Toscana,5,252.42857142857142,12.571428571428571
2021-05-03T17:00:00,10,Umbria,5,31.285714285714285,2.2857142857142856
2021-05-03T17:00:00,2,Valle d'Aosta,5,7.857142857142857,0.2857142857142857
2021-05-03T17:00:00,5,Veneto,5,162.57142857142858,12.571428571428571
2021-05-04T17:00:00,13,Abruzzo,5,34.285714285714285,1.7142857142857142
2021-05-04T17:00:00,17,Basilicata,5,8.142857142857142,1.0
2021-05-04T17:00:00,18,Calabria,5,44.42857142857143,2.857142857142857
2021-05-04T17:00:00,15,Campania,5,136.71428571428572,13.285714285714286
2021-05-04T17:00:00,8,Emilia-Romagna,5,225.0,9.428571428571429
2021-05-04T17:00:00,6,Friuli Venezia Giulia,5,31.571428571428573,2.7142857142857144
2021-05-04T17:00:00,12,Lazio,5,281.85714285714283,12.285714285714286
2021-05-04T17:00:00,7,Liguria,5,63.42857142857143,3.7142857142857144
2021-05-04T17:00:00,3,Lombardia,5,545.7142857142857,22.0
2021-05-04T17:00:00,11,Marche,5,68.0,2.4285714285714284
2021-05-04T17:00:00,14,Molise,5,8.428571428571429,0.42857142857142855
2021-05-04T17:00:00,21,P.A. Bolzano,5,4.142857142857143,0.8571428571428571
2021-05-04T17:00:00,22,P.A. Trento,5,20.142857142857142,1.2857142857142858
2021-05-04T17:00:00,1,Piemonte,5,205.42857142857142,9.857142857142858
2021-05-04T17:00:00,16,Puglia,5,219.57142857142858,14.857142857142858
2021-05-04T17:00:00,20,Sardegna,5,48.42857142857143,2.857142857142857
2021-05-04T17:00:00,19,Sicilia,5,165.0,8.857142857142858
2021-05-04T17:00:00,9,Toscana,5,249.57142857142858,10.857142857142858
2021-05-04T17:00:00,10,Umbria,5,30.571428571428573,2.0
2021-05-04T17:00:00,2,Valle d'Aosta,5,8.0,0.42857142857142855
2021-05-04T17:00:00,5,Veneto,5,157.71428571428572,11.0
2021-05-05T17:00:00,13,Abruzzo,5,32.57142857142857,2.4285714285714284
2021-05-05T17:00:00,17,Basilicata,5,8.0,0.7142857142857143
2021-05-05T17:00:00,18,Calabria,5,43.57142857142857,2.857142857142857
2021-05-05T17:00:00,15,Campania,5,134.71428571428572,12.428571428571429
2021-05-05T17:00:00,8,Emilia-Romagna,5,219.71428571428572,9.571428571428571
2021-05-05T17:00:00,6,Friuli Venezia Giulia,5,31.714285714285715,3.0
2021-05-05T17:00:00,12,Lazio,5,275.85714285714283,14.0
2021-05-05T17:00:00,7,Liguria,5,62.857142857142854,4.0
2021-05-05T17:00:00,3,Lombardia,5,537.7142857142857,19.857142857142858
2021-05-05T17:00:00,11,Marche,5,68.0,2.142857142857143
2021-05-05T17:00:00,14,Molise,5,8.142857142857142,0.42857142857142855
2021-05-05T17:00:00,21,P.A. Bolzano,5,4.571428571428571,0.8571428571428571
2021-05-05T17:00:00,22,P.A. Trento,5,19.142857142857142,1.0
2021-05-05T17:00:00,1,Piemonte,5,198.57142857142858,10.142857142857142
2021-05-05T17:00:00,16,Puglia,5,214.28571428571428,11.428571428571429
2021-05-05T17:00:00,20,Sardegna,5,48.42857142857143,2.857142857142857
2021-05-05T17:00:00,19,Sicilia,5,162.14285714285714,8.0
2021-05-05T17:00:00,9,Toscana,5,245.71428571428572,11.285714285714286
2021-05-05T17:00:00,10,Umbria,5,29.285714285714285,1.7142857142857142
2021-05-05T17:00:00,2,Valle d'Aosta,5,8.142857142857142,0.7142857142857143
2021-05-05T17:00:00,5,Veneto,5,154.0,11.571428571428571
2021-05-06T17:00:00,13,Abruzzo,5,31.142857142857142,2.2857142857142856
2021-05-06T17:00:00,17,Basilicata,5,8.571428571428571,1.0
2021-05-06T17:00:00,18,Calabria,5,42.142857142857146,2.857142857142857
2021-05-06T17:00:00,15,Campania,5,132.71428571428572,11.571428571428571
2021-05-06T17:00:00,8,Emilia-Romagna,5,215.42857142857142,9.714285714285714
2021-05-06T17:00:00,6,Friuli Venezia Giulia,5,31.857142857142858,2.857142857142857
2021-05-06T17:00:00,12,Lazio,5,272.14285714285717,14.857142857142858
2021-05-06T17:00:00,7,Liguria,5,61.42857142857143,3.7142857142857144
2021-05-06T17:00:00,3,Lombardia,5,531.4285714285714,20.571428571428573
2021-05-06T17:00:00,11,Marche,5,67.28571428571429,2.0
2021-05-06T17:00:00,14,Molise,5,7.714285714285714,0.42857142857142855
2021-05-06T17:00:00,21,P.A. Bolzano,5,5.0,0.8571428571428571
2021-05-06T17:00:00,22,P.A. Trento,5,18.571428571428573,1.0
2021-05-06T17:00:00,1,Piemonte,5,190.28571428571428,9.142857142857142
2021-05-06T17:00:00,16,Puglia,5,210.28571428571428,13.571428571428571
2021-05-06T17:00:00,20,Sardegna,5,47.42857142857143,2.7142857142857144
2021-05-06T17:00:00,19,Sicilia,5,159.42857142857142,7.0
2021-05-06T17:00:00,9,Toscana,5,241.57142857142858,12.285714285714286
2021-05-06T17:00:00,10,Umbria,5,27.714285714285715,1.5714285714285714
2021-05-06T17:00:00,2,Valle d'Aosta,5,8.285714285714286,0.8571428571428571
2021-05-06T17:00:00,5,Veneto,5,149.28571428571428,9.857142857142858
2021-05-07T17:00:00,13,Abruzzo,5,29.857142857142858,2.0
2021-05-07T17:00:00,17,Basilicata,5,8.857142857142858,0.8571428571428571
2021-05-07T17:00:00,18,Calabria,5,40.714285714285715,3.0
2021-05-07T17:00:00,15,Campania,5,130.42857142857142,10.571428571428571
2021-05-07T17:00:00,8,Emilia-Romagna,5,211.0,8.714285714285714
2021-05-07T17:00:00,6,Friuli Venezia Giulia,5,31.571428571428573,2.5714285714285716
2021-05-07T17:00:00,12,Lazio,5,270.57142857142856,15.285714285714286
2021-05-07T17:00:00,7,Liguria,5,59.857142857142854,3.0
2021-05-07T17:00:00,3,Lombardia,5,523.0,21.714285714285715
2021-05-07T17:00:00,11,Marche,5,67.0,2.4285714285714284
2021-05-07T17:00:00,14,Molise,5,7.285714285714286,0.42857142857142855
2021-05-07T17:00:00,21,P.A. Bolzano,5,5.571428571428571,0.8571428571428571
2021-05-07T17:00:00,22,P.A. Trento,5,18.285714285714285,1.1428571428571428
2021-05-07T17:00:00,1,Piemonte,5,183.42857142857142,8.714285714285714
2021-05-07T17:00:00,16,Puglia,5,206.71428571428572,13.571428571428571
2021-05-07T17:00:00,20,Sardegna,5,46.142857142857146,2.7142857142857144
2021-05-07T17:00:00,19,Sicilia,5,156.14285714285714,5.857142857142857
2021-05-07T17:00:00,9,Toscana,5,236.85714285714286,11.428571428571429
2021-05-07T17:00:00,10,Umbria,5,25.714285714285715,1.2857142857142858
2021-05-07T17:00:00,2,Valle d'Aosta,5,8.428571428571429,0.7142857142857143
2021-05-07T17:00:00,5,Veneto,5,145.14285714285714,9.857142857142858
2021-05-08T17:00:00,13,Abruzzo,5,29.285714285714285,2.142857142857143
2021-05-08T17:00:00,17,Basilicata,5,8.571428571428571,0.7142857142857143
2021-05-08T17:00:00,18,Calabria,5,39.42857142857143,3.2857142857142856
2021-05-08T17:00:00,15,Campania,5,128.28571428571428,10.857142857142858
2021-05-08T17:00:00,8,Emilia-Romagna,5,207.14285714285714,8.428571428571429
2021-05-08T17:00:00,6,Friuli Venezia Giulia,5,30.285714285714285,1.8571428571428572
2021-05-08T17:00:00,12,Lazio,5,270.14285714285717,15.0
2021-05-08T17:00:00,7,Liguria,5,58.42857142857143,2.5714285714285716
2021-05-08T17:00:00,3,Lombardia,5,516.4285714285714,21.285714285714285
2021-05-08T17:00:00,11,Marche,5,66.28571428571429,2.4285714285714284
2021-05-08T17:00:00,14,Molise,5,7.0,0.42857142857142855
2021-05-08T17:00:00,21,P.A. Bolzano,5,5.857142857142857,0.5714285714285714
2021-05-08T17:00:00,22,P.A. Trento,5,18.0,0.7142857142857143
2021-05-08T17:00:00,1,Piemonte,5,178.57142857142858,9.714285714285714
2021-05-08T17:00:00,16,Puglia,5,201.0,12.857142857142858
2021-05-08T17:00:00,20,Sardegna,5,44.714285714285715,2.4285714285714284
2021-05-08T17:00:00,19,Sicilia,5,152.28571428571428,5.0
2021-05-08T17:00:00,9,Toscana,5,232.0,11.142857142857142
2021-05-08T17:00:00,10,Umbria,5,24.428571428571427,0.8571428571428571
2021-05-08T17:00:00,2,Valle d'Aosta,5,8.571428571428571,0.7142857142857143
2021-05-08T17:00:00,5,Veneto,5,141.42857142857142,9.0
2021-05-09T17:00:00,13,Abruzzo,5,28.857142857142858,2.2857142857142856
2021-05-09T17:00:00,17,Basilicata,5,8.857142857142858,1.2857142857142858
2021-05-09T17:00:00,18,Calabria,5,37.42857142857143,2.7142857142857144
2021-05-09T17:00:00,15,Campania,5,124.85714285714286,10.285714285714286
2021-05-09T17:00:00,8,Emilia-Romagna,5,202.85714285714286,8.142857142857142
2021-05-09T17:00:00,6,Friuli Venezia Giulia,5,28.428571428571427,1.4285714285714286
2021-05-09T17:00:00,12,Lazio,5,269.7142857142857,14.714285714285714
2021-05-09T17:00:00,7,Liguria,5,57.142857142857146,2.7142857142857144
2021-05-09T17:00:00,3,Lombardia,5,509.2857142857143,22.285714285714285
2021-05-09T17:00:00,11,Marche,5,65.14285714285714,2.4285714285714284
2021-05-09T17:00:00,14,Molise,5,6.571428571428571,0.42857142857142855
2021-05-09T17:00:00,21,P.A. Bolzano,5,6.0,0.5714285714285714
2021-05-09T17:00:00,22,P.A. Trento,5,17.714285714285715,0.8571428571428571
2021-05-09T17:00:00,1,Piemonte,5,172.28571428571428,9.285714285714286
2021-05-09T17:00:00,16,Puglia,5,197.14285714285714,14.142857142857142
2021-05-09T17:00:00,20,Sardegna,5,43.42857142857143,2.142857142857143
2021-05-09T17:00:00,19,Sicilia,5,148.42857142857142,4.142857142857143
2021-05-09T17:00:00,9,Toscana,5,226.57142857142858,11.0
2021-05-09T17:00:00,10,Umbria,5,23.142857142857142,0.8571428571428571
2021-05-09T17:00:00,2,Valle d'Aosta,5,8.714285714285714,0.7142857142857143
2021-05-09T17:00:00,5,Veneto,5,138.14285714285714,8.714285714285714
2021-05-10T17:00:00,13,Abruzzo,5,28.142857142857142,2.0
2021-05-10T17:00:00,17,Basilicata,5,9.285714285714286,1.2857142857142858
2021-05-10T17:00:00,18,Calabria,5,36.285714285714285,3.142857142857143
2021-05-10T17:00:00,15,Campania,5,121.14285714285714,10.142857142857142
2021-05-10T17:00:00,8,Emilia-Romagna,5,198.28571428571428,8.142857142857142
2021-05-10T17:00:00,6,Friuli Venezia Giulia,5,27.0,1.7142857142857142
2021-05-10T17:00:00,12,Lazio,5,269.0,13.571428571428571
2021-05-10T17:00:00,7,Liguria,5,56.0,2.4285714285714284
2021-05-10T17:00:00,3,Lombardia,5,501.2857142857143,18.714285714285715
2021-05-10T17:00:00,11,Marche,5,63.57142857142857,2.2857142857142856
2021-05-10T17:00:00,14,Molise,5,6.0,0.2857142857142857
2021-05-10T17:00:00,21,P.A. Bolzano,5,6.142857142857143,0.42857142857142855
2021-05-10T17:00:00,22,P.A. Trento,5,18.0,1.1428571428571428
2021-05-10T17:00:00,1,Piemonte,5,167.57142857142858,10.0
2021-05-10T17:00:00,16,Puglia,5,193.57142857142858,12.714285714285714
2021-05-10T17:00:00,20,Sardegna,5,42.0,2.142857142857143
2021-05-10T17:00:00,19,Sicilia,5,144.28571428571428,3.857142857142857
2021-05-10T17:00:00,9,Toscana,5,220.28571428571428,10.571428571428571
2021-05-10T17:00:00,10,Umbria,5,22.0,1.0
2021-05-10T17:00:00,2,Valle d'Aosta,5,8.857142857142858,0.7142857142857143
2021-05-10T17:00:00,5,Veneto,5,134.57142857142858,9.0
2021-05-11T17:00:00,13,Abruzzo,5,28.0,2.0
2021-05-11T17:00:00,17,Basilicata,5,9.428571428571429,1.1428571428571428
2021-05-11T17:00:00,18,Calabria,5,34.714285714285715,2.7142857142857144
2021-05-11T17:00:00,15,Campania,5,118.71428571428571,10.0
2021-05-11T17:00:00,8,Emilia-Romagna,5,194.42857142857142,8.142857142857142
2021-05-11T17:00:00,6,Friuli Venezia Giulia,5,25.142857142857142,1.4285714285714286
2021-05-11T17:00:00,12,Lazio,5,266.7142857142857,13.0
2021-05-11T17:00:00,7,Liguria,5,53.857142857142854,1.7142857142857142
2021-05-11T17:00:00,3,Lombardia,5,491.14285714285717,17.571428571428573
2021-05-11T17:00:00,11,Marche,5,61.285714285714285,2.142857142857143
2021-05-11T17:00:00,14,Molise,5,5.428571428571429,0.2857142857142857
2021-05-11T17:00:00,21,P.A. Bolzano,5,6.142857142857143,0.2857142857142857
2021-05-11T17:00:00,22,P.A. Trento,5,18.285714285714285,1.1428571428571428
2021-05-11T17:00:00,1,Piemonte,5,161.85714285714286,9.571428571428571
2021-05-11T17:00:00,16,Puglia,5,189.42857142857142,12.142857142857142
2021-05-11T17:00:00,20,Sardegna,5,41.0,2.0
2021-05-11T17:00:00,19,Sicilia,5,140.42857142857142,4.142857142857143
2021-05-11T17:00:00,9,Toscana,5,214.28571428571428,10.285714285714286
2021-05-11T17:00:00,10,Umbria,5,20.857142857142858,0.8571428571428571
2021-05-11T17:00:00,2,Valle d'Aosta,5,8.857142857142858,0.8571428571428571
2021-05-11T17:00:00,5,Veneto,5,130.85714285714286,8.714285714285714
2021-05-12T17:00:00,13,Abruzzo,5,27.142857142857142,1.1428571428571428
2021-05-12T17:00:00,17,Basilicata,5,9.714285714285714,1.5714285714285714
2021-05-12T17:00:00,18,Calabria,5,33.142857142857146,2.4285714285714284
2021-05-12T17:00:00,15,Campania,5,117.85714285714286,10.714285714285714
2021-05-12T17:00:00,8,Emilia-Romagna,5,189.42857142857142,7.142857142857143
2021-05-12T17:00:00,6,Friuli Venezia Giulia,5,23.0,1.0
2021-05-12T17:00:00,12,Lazio,5,263.7142857142857,11.714285714285714
2021-05-12T17:00:00,7,Liguria,5,52.0,1.7142857142857142
2021-05-12T17:00:00,3,Lombardia,5,481.0,17.142857142857142
2021-05-12T17:00:00,11,Marche,5,58.857142857142854,1.7142857142857142
2021-05-12T17:00:00,14,Molise,5,4.714285714285714,0.2857142857142857
2021-05-12T17:00:00,21,P.A. Bolzano,5,6.0,0.14285714285714285
2021-05-12T17:00:00,22,P.A. Trento,5,18.428571428571427,1.0
2021-05-12T17:00:00,1,Piemonte,5,157.57142857142858,9.714285714285714
2021-05-12T17:00:00,16,Puglia,5,184.71428571428572,11.285714285714286
2021-05-12T17:00:00,20,Sardegna,5,39.857142857142854,2.0
2021-05-12T17:00:00,19,Sicilia,5,136.57142857142858,3.142857142857143
2021-05-12T17:00:00,9,Toscana,5,208.42857142857142,9.285714285714286
2021-05-12T17:00:00,10,Umbria,5,20.571428571428573,1.1428571428571428
2021-05-12T17:00:00,2,Valle d'Aosta,5,8.571428571428571,0.5714285714285714
2021-05-12T17:00:00,5,Veneto,5,125.85714285714286,8.0
2021-05-13T17:00:00,13,Abruzzo,5,25.857142857142858,1.0
2021-05-13T17:00:00,17,Basilicata,5,9.714285714285714,1.4285714285714286
2021-05-13T17:00:00,18,Calabria,5,31.714285714285715,1.8571428571428572
2021-05-13T17:00:00,15,Campania,5,115.28571428571429,10.285714285714286
2021-05-13T17:00:00,8,Emilia-Romagna,5,183.57142857142858,6.0
2021-05-13T17:00:00,6,Friuli Venezia Giulia,5,21.142857142857142,1.0
2021-05-13T17:00:00,12,Lazio,5,259.14285714285717,11.285714285714286
2021-05-13T17:00:00,7,Liguria,5,50.57142857142857,1.5714285714285714
2021-05-13T17:00:00,3,Lombardia,5,467.2857142857143,15.0
2021-05-13T17:00:00,11,Marche,5,56.714285714285715,1.8571428571428572
2021-05-13T17:00:00,14,Molise,5,4.428571428571429,0.2857142857142857
2021-05-13T17:00:00,21,P.A. Bolzano,5,6.142857142857143,0.2857142857142857
2021-05-13T17:00:00,22,P.A. Trento,5,18.714285714285715,1.0
2021-05-13T17:00:00,1,Piemonte,5,154.85714285714286,10.428571428571429
2021-05-13T17:00:00,16,Puglia,5,176.42857142857142,8.571428571428571
2021-05-13T17:00:00,20,Sardegna,5,39.57142857142857,2.4285714285714284
2021-05-13T17:00:00,19,Sicilia,5,133.0,3.5714285714285716
2021-05-13T17:00:00,9,Toscana,5,203.0,8.285714285714286
2021-05-13T17:00:00,10,Umbria,5,20.428571428571427,1.1428571428571428
2021-05-13T17:00:00,2,Valle d'Aosta,5,8.285714285714286,0.42857142857142855
2021-05-13T17:00:00,5,Veneto,5,122.0,8.571428571428571
2021-05-14T17:00:00,13,Abruzzo,5,24.714285714285715,1.1428571428571428
2021-05-14T17:00:00,17,Basilicata,5,9.571428571428571,1.2857142857142858
2021-05-14T17:00:00,18,Calabria,5,30.714285714285715,2.2857142857142856
2021-05-14T17:00:00,15,Campania,5,112.57142857142857,10.142857142857142
2021-05-14T17:00:00,8,Emilia-Romagna,5,178.57142857142858,6.142857142857143
2021-05-14T17:00:00,6,Friuli Venezia Giulia,5,19.571428571428573,0.8571428571428571
2021-05-14T17:00:00,12,Lazio,5,253.14285714285714,10.857142857142858
2021-05-14T17:00:00,7,Liguria,5,49.857142857142854,2.0
