COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,codINT,ALLEGATO
2,8,36,0,36,36023,036023,2080500230,1
2,8,36,0,36,36024,036024,2080500240,1
2,8,36,0,36,36025,036025,2080500250,1
2,8,36,0,36,36026,036026,2080500260,1
2,8,36,0,36,36027,036027,2080500270,1
2,8,36,0,36,36028,036028,2080500280,1
2,8,36,0,36,36029,036029,2080500281,1
2,8,36,0,36,36030,036030,2080500290,1
2,8,36,0,36,36031,036031,2080500300,1
2,8,36,0,36,36032,036032,2080500310,1
2,8,36,0,36,36033,036033,2080500320,1
2,8,36,0,36,36034,036034,2080500330,1
2,8,36,0,36,36035,036035,2080500340,1
2,8,36,0,36,36036,036036,2080500350,1
2,8,36,0,36,36037,036037,2080500360,1
2,8,36,0,36,36038,036038,2080500370,1
2,8,36,0,36,36039,036039,2080500380,1
2,8,36,0,36,36040,036040,2080500390,1
2,8,36,0,36,36041,036041,2080500400,1
2,8,36,0,36,36042,036042,2080500410,1
2,8,36,0,36,36043,036043,2080500420,1
2,8,36,0,36,36044,036044,2080500430,1
2,8,36,0,36,36045,036045,2080500440,1
2,8,36,0,36,36046,036046,2080500450,1
2,8,36,0,36,36047,036047,2080500460,1
2,8,37,237,237,37001,037001,2080130010,1
2,8,37,237,237,37002,037002,2080130020,1
2,8,37,237,237,37003,037003,2080130030,1
2,8,37,237,237,37005,037005,2080130050,1
2,8,37,237,237,37006,037006,2080130060,1
2,8,37,237,237,37007,037007,2080130070,1
2,8,37,237,237,37008,037008,2080130080,1
2,8,37,237,237,37009,037009,2080130090,1
2,8,37,237,237,37010,037010,2080130100,1
2,8,37,237,237,37011,037011,2080130110,1
2,8,37,237,237,37012,037012,2080130120,1
2,8,37,237,237,37013,037013,2080130130,1
2,8,37,237,237,37014,037014,2080130140,1
2,8,37,237,237,37015,037015,2080130150,1
2,8,37,237,237,37016,037016,2080130160,1
2,8,37,237,237,37017,037017,2080130170,1
2,8,37,237,237,37019,037019,2080130190,1
2,8,37,237,237,37020,037020,2080130200,1
2,8,37,237,237,37021,037021,2080130210,1
2,8,37,237,237,37022,037022,2080130220,1
2,8,37,237,237,37024,037024,2080130240,1
2,8,37,237,237,37025,037025,2080130250,1
2,8,37,237,237,37026,037026,2080130260,1
2,8,37,237,237,37027,037027,2080130270,1
2,8,37,237,237,37028,037028,2080130280,1
2,8,37,237,237,37030,037030,2080130300,1
2,8,37,237,237,37031,037031,2080130310,1
2,8,37,237,237,37032,037032,2080130320,1
2,8,37,237,237,37033,037033,2080130330,1
2,8,37,237,237,37034,037034,2080130340,1
2,8,37,237,237,37035,037035,2080130350,1
2,8,37,237,237,37036,037036,2080130360,1
2,8,37,237,237,37037,037037,2080130370,1
2,8,37,237,237,37038,037038,2080130380,1
2,8,37,237,237,37039,037039,2080130390,1
2,8,37,237,237,37040,037040,2080130400,1
2,8,37,237,237,37041,037041,2080130410,1
2,8,37,237,237,37042,037042,2080130420,1
2,8,37,237,237,37044,037044,2080130440,1
2,8,37,237,237,37045,037045,2080130450,1
2,8,37,237,237,37046,037046,2080130460,1
2,8,37,237,237,37047,037047,2080130470,1
2,8,37,237,237,37048,037048,2080130480,1
2,8,37,237,237,37050,037050,2080130500,1
2,8,37,237,237,37051,037051,2080130510,1
2,8,37,237,237,37052,037052,2080130520,1
2,8,37,237,237,37053,037053,2080130530,1
2,8,37,237,237,37054,037054,2080130540,1
2,8,37,237,237,37055,037055,2080130550,1
2,8,37,237,237,37056,037056,2080130560,1
2,8,37,237,237,37057,037057,2080130570,1
2,8,37,237,237,37059,037059,2080130590,1
2,8,37,237,237,37060,037060,2080130600,1
2,8,37,237,237,37061,037061,2080130585,1
2,8,37,237,237,37062,037062,2080130005,1
2,8,38,0,38,38001,038001,2080290010,1
2,8,38,0,38,38003,038003,2080290030,1
2,8,38,0,38,38004,038004,2080290040,1
2,8,38,0,38,38005,038005,2080290050,1
2,8,38,0,38,38006,038006,2080290060,1
2,8,38,0,38,38007,038007,2080290070,1
2,8,38,0,38,38008,038008,2080290080,1
2,8,38,0,38,38010,038010,2080290100,1
2,8,38,0,38,38011,038011,2080290110,1
2,8,38,0,38,38012,038012,2080290111,1
2,8,38,0,38,38014,038014,2080290130,1
2,8,38,0,38,38017,038017,2080290150,1
2,8,38,0,38,38018,038018,2080290160,1
2,8,38,0,38,38019,038019,2080290170,1
2,8,38,0,38,38022,038022,2080290200,1
2,8,38,0,38,38023,038023,2080290210,1
2,8,38,0,38,38025,038025,2080290091,1
2,8,38,0,38,38027,038027,2080290085,1
2,8,38,0,38,38028,038028,2080290185,1
2,8,38,0,38,38029,038029,2080290175,1
2,8,38,0,38,38030,038030,2080290195,1
2,8,39,0,39,39001,039001,2080660010,1
2,8,39,0,39,39002,039002,2080660020,1
2,8,39,0,39,39003,039003,2080660030,1
2,8,39,0,39,39004,039004,2080660040,1
2,8,39,0,39,39005,039005,2080660050,1
2,8,39,0,39,39006,039006,2080660060,1
2,8,39,0,39,39007,039007,2080660070,1
2,8,39,0,39,39008,039008,2080660080,1
2,8,39,0,39,39009,039009,2080660090,1
2,8,39,0,39,39010,039010,2080660100,1
2,8,39,0,39,39011,039011,2080660110,1
2,8,39,0,39,39012,039012,2080660120,1
2,8,39,0,39,39013,039013,2080660130,1
2,8,39,0,39,39014,039014,2080660140,1
2,8,39,0,39,39015,039015,2080660150,1
2,8,39,0,39,39016,039016,2080660160,1
2,8,39,0,39,39017,039017,2080660170,1
2,8,39,0,39,39018,039018,2080660180,1
2,8,40,0,40,40001,040001,2080320010,1
2,8,40,0,40,40003,040003,2080320020,1
2,8,40,0,40,40004,040004,2080320030,1
2,8,40,0,40,40005,040005,2080320040,1
2,8,40,0,40,40007,040007,2080320060,1
2,8,40,0,40,40008,040008,2080320070,1
2,8,40,0,40,40009,040009,2080320080,1
2,8,40,0,40,40011,040011,2080320100,1
2,8,40,0,40,40012,040012,2080320110,1
2,8,40,0,40,40013,040013,2080320120,1
2,8,40,0,40,40014,040014,2080320130,1
2,8,40,0,40,40015,040015,2080320140,1
2,8,40,0,40,40016,040016,2080320150,1
2,8,40,0,40,40018,040018,2080320170,1
2,8,40,0,40,40019,040019,2080320180,1
2,8,40,0,40,40020,040020,2080320190,1
2,8,40,0,40,40022,040022,2080320210,1
2,8,40,0,40,40028,040028,2080320270,1
2,8,40,0,40,40031,040031,2080320300,1
2,8,40,0,40,40032,040032,2080320310,1
2,8,40,0,40,40033,040033,2080320320,1
2,8,40,0,40,40036,040036,2080320350,1
2,8,40,0,40,40037,040037,2080320360,1
2,8,40,0,40,40041,040041,2080320400,1
2,8,40,0,40,40043,040043,2080320420,1
2,8,40,0,40,40044,040044,2080320430,1
2,8,40,0,40,40045,040045,2080320440,1
2,8,40,0,40,40046,040046,2080320450,1
2,8,40,0,40,40049,040049,2080320480,1
2,8,40,0,40,40050,040050,2080320490,1
3,11,41,0,41,41001,041001,3110590010,1
3,11,41,0,41,41002,041002,3110590020,1
3,11,41,0,41,41005,041005,3110590050,1
3,11,41,0,41,41006,041006,3110590060,1
3,11,41,0,41,41007,041007,3110590070,1
3,11,41,0,41,41008,041008,3110590080,1
3,11,41,0,41,41009,041009,3110590090,1
3,11,41,0,41,41010,041010,3110590100,1
3,11,41,0,41,41013,041013,3110590130,1
3,11,41,0,41,41014,041014,3110590140,1
3,11,41,0,41,41015,041015,3110590150,1
3,11,41,0,41,41016,041016,3110590160,1
3,11,41,0,41,41017,041017,3110590170,1
3,11,41,0,41,41018,041018,3110590180,1
3,11,41,0,41,41019,041019,3110590190,1
3,11,41,0,41,41020,041020,3110590200,1
3,11,41,0,41,41021,041021,3110590210,1
3,11,41,0,41,41022,041022,3110590220,1
3,11,41,0,41,41023,041023,3110590230,1
3,11,41,0,41,41025,041025,3110590250,1
3,11,41,0,41,41026,041026,3110590260,1
3,11,41,0,41,41027,041027,3110590270,1
3,11,41,0,41,41028,041028,3110590280,1
3,11,41,0,41,41029,041029,3110590290,1
3,11,41,0,41,41030,041030,3110590300,1
3,11,41,0,41,41031,041031,3110590310,1
3,11,41,0,41,41032,041032,3110590320,1
3,11,41,0,41,41033,041033,3110590330,1
3,11,41,0,41,41034,041034,3110590340,1
3,11,41,0,41,41035,041035,3110590350,1
3,11,41,0,41,41036,041036,3110590360,1
3,11,41,0,41,41038,041038,3110590380,1
3,11,41,0,41,41041,041041,3110590410,1
3,11,41,0,41,41043,041043,3110590430,1
3,11,41,0,41,41044,041044,3110590440,1
3,11,41,0,41,41045,041045,3110590450,1
3,11,41,0,41,41047,041047,3110590470,1
3,11,41,0,41,41048,041048,3110590480,1
3,11,41,0,41,41049,041049,3110590490,1
3,11,41,0,41,41051,041051,3110590510,1
3,11,41,0,41,41054,041054,3110590540,1
3,11,41,0,41,41057,041057,3110590570,1
3,11,41,0,41,41058,041058,3110590580,1
3,11,41,0,41,41060,041060,3110590600,1
3,11,41,0,41,41061,041061,3110590610,1
3,11,41,0,41,41064,041064,3110590640,1
3,11,41,0,41,41065,041065,3110590650,1
3,11,41,0,41,41066,041066,3110590660,1
3,11,41,0,41,41067,041067,3110590670,1
3,11,41,0,41,41068,041068,3110590680,1
3,11,41,0,41,41069,041069,3110590125,1
3,11,41,0,41,41070,041070,3110590655,1
3,11,41,0,41,41071,041071,3110590595,1
3,11,42,0,42,42001,042001,3110030010,1
3,11,42,0,42,42002,042002,3110030020,1
3,11,42,0,42,42003,042003,3110030030,1
3,11,42,0,42,42004,042004,3110030040,1
3,11,42,0,42,42005,042005,3110030050,1
3,11,42,0,42,42006,042006,3110030060,1
3,11,42,0,42,42007,042007,3110030070,1
3,11,42,0,42,42008,042008,3110030080,1
3,11,42,0,42,42010,042010,3110030100,1
3,11,42,0,42,42011,042011,3110030110,1
3,11,42,0,42,42012,042012,3110030120,1
3,11,42,0,42,42013,042013,3110030130,1
3,11,42,0,42,42014,042014,3110030140,1
3,11,42,0,42,42015,042015,3110030150,1
3,11,42,0,42,42016,042016,3110030160,1
3,11,42,0,42,42017,042017,3110030170,1
3,11,42,0,42,42018,042018,3110030180,1
3,11,42,0,42,42019,042019,3110030190,1
3,11,42,0,42,42020,042020,3110030200,1
3,11,42,0,42,42021,042021,3110030210,1
3,11,42,0,42,42022,042022,3110030220,1
3,11,42,0,42,42023,042023,3110030230,1
3,11,42,0,42,42024,042024,3110030240,1
3,11,42,0,42,42025,042025,3110030250,1
3,11,42,0,42,42026,042026,3110030260,1
3,11,42,0,42,42027,042027,3110030270,1
3,11,42,0,42,42029,042029,3110030290,1
3,11,42,0,42,42030,042030,3110030300,1
3,11,42,0,42,42031,042031,3110030310,1
3,11,42,0,42,42032,042032,3110030320,1
3,11,42,0,42,42033,042033,3110030330,1
3,11,42,0,42,42034,042034,3110030340,1
3,11,42,0,42,42035,042035,3110030350,1
3,11,42,0,42,42036,042036,3110030360,1
3,11,42,0,42,42037,042037,3110030370,1
3,11,42,0,42,42038,042038,3110030380,1
3,11,42,0,42,42040,042040,3110030400,1
3,11,42,0,42,42041,042041,3110030410,1
3,11,42,0,42,42042,042042,3110030420,1
3,11,42,0,42,42043,042043,3110030430,1
3,11,42,0,42,42044,042044,3110030440,1
3,11,42,0,42,42045,042045,3110030450,1
3,11,42,0,42,42046,042046,3110030460,1
3,11,42,0,42,42047,042047,3110030470,1
3,11,42,0,42,42048,042048,3110030480,1
3,11,42,0,42,42049,042049,3110030490,1
3,11,42,0,42,42050,042050,3110030500,1
3,11,43,0,43,43002,043002,3110440020,1
3,11,43,0,43,43003,043003,3110440030,1
3,11,43,0,43,43004,043004,3110440040,1
3,11,43,0,43,43005,043005,3110440050,1
3,11,43,0,43,43006,043006,3110440060,1
3,11,43,0,43,43007,043007,3110440070,1
3,11,43,0,43,43008,043008,3110440080,1
3,11,43,0,43,43009,043009,3110440090,1
3,11,43,0,43,43010,043010,3110440100,1
3,11,43,0,43,43011,043011,3110440110,1
3,11,43,0,43,43012,043012,3110440120,1
3,11,43,0,43,43013,043013,3110440130,1
3,11,43,0,43,43014,043014,3110440140,1
3,11,43,0,43,43015,043015,3110440150,1
3,11,43,0,43,43016,043016,3110440160,1
3,11,43,0,43,43017,043017,3110440170,1
3,11,43,0,43,43019,043019,3110440190,1
3,11,43,0,43,43020,043020,3110440200,1
3,11,43,0,43,43021,043021,3110440210,1
3,11,43,0,43,43022,043022,3110440220,1
3,11,43,0,43,43023,043023,3110440230,1
3,11,43,0,43,43024,043024,3110440240,1
3,11,43,0,43,43025,043025,3110440250,1
3,11,43,0,43,43026,043026,3110440260,1
3,11,43,0,43,43027,043027,3110440270,1
3,11,43,0,43,43028,043028,3110440280,1
3,11,43,0,43,43029,043029,3110440290,1
3,11,43,0,43,43030,043030,3110440300,1
3,11,43,0,43,43031,043031,3110440310,1
3,11,43,0,43,43032,043032,3110440320,1
3,11,43,0,43,43033,043033,3110440330,1
3,11,43,0,43,43034,043034,3110440340,1
3,11,43,0,43,43035,043035,3110440350,1
3,11,43,0,43,43036,043036,3110440360,1
3,11,43,0,43,43038,043038,3110440380,1
3,11,43,0,43,43039,043039,3110440390,1
3,11,43,0,43,43040,043040,3110440400,1
3,11,43,0,43,43041,043041,3110440410,1
3,11,43,0,43,43042,043042,3110440420,1
3,11,43,0,43,43043,043043,3110440430,1
3,11,43,0,43,43044,043044,3110440440,1
3,11,43,0,43,43045,043045,3110440450,1
3,11,43,0,43,43046,043046,3110440460,1
3,11,43,0,43,43047,043047,3110440470,1
3,11,43,0,43,43048,043048,3110440480,1
3,11,43,0,43,43049,043049,3110440490,1
3,11,43,0,43,43050,043050,3110440500,1
3,11,43,0,43,43051,043051,3110440510,1
3,11,43,0,43,43052,043052,3110440520,1
3,11,43,0,43,43053,043053,3110440530,1
3,11,43,0,43,43054,043054,3110440540,1
3,11,43,0,43,43055,043055,3110440550,1
3,11,43,0,43,43056,043056,3110440560,1
3,11,43,0,43,43057,043057,3110440570,1
3,11,43,0,43,43058,043058,3110440565,1
3,11,44,0,44,44001,044001,3110060010,1
3,11,44,0,44,44002,044002,3110060020,1
3,11,44,0,44,44005,044005,3110060050,1
3,11,44,0,44,44006,044006,3110060060,1
3,11,44,0,44,44007,044007,3110060070,1
3,11,44,0,44,44010,044010,3110060100,1
3,11,44,0,44,44011,044011,3110060110,1
3,11,44,0,44,44012,044012,3110060120,1
3,11,44,0,44,44013,044013,3110060130,1
3,11,44,0,44,44014,044014,3110060140,1
3,11,44,0,44,44015,044015,3110060150,1
3,11,44,0,44,44016,044016,3110060160,1
3,11,44,0,44,44017,044017,3110060170,1
3,11,44,0,44,44020,044020,3110060200,1
3,11,44,0,44,44021,044021,3110060210,1
3,11,44,0,44,44023,044023,3110060230,1
3,11,44,0,44,44027,044027,3110060270,1
3,11,44,0,44,44029,044029,3110060290,1
3,11,44,0,44,44031,044031,3110060310,1
3,11,44,0,44,44032,044032,3110060320,1
3,11,44,0,44,44034,044034,3110060340,1
3,11,44,0,44,44036,044036,3110060360,1
3,11,44,0,44,44038,044038,3110060380,1
3,11,44,0,44,44044,044044,3110060440,1
3,11,44,0,44,44045,044045,3110060450,1
3,11,44,0,44,44054,044054,3110060540,1
3,11,44,0,44,44056,044056,3110060560,1
3,11,44,0,44,44063,044063,3110060620,1
3,11,44,0,44,44064,044064,3110060630,1
3,11,44,0,44,44065,044065,3110060640,1
3,11,44,0,44,44066,044066,3110060650,1
3,11,44,0,44,44071,044071,3110060700,1
3,11,44,0,44,44073,044073,3110060720,1
3,9,45,0,45,45001,045001,3090460010,1
3,9,45,0,45,45002,045002,3090460020,1
3,9,45,0,45,45003,045003,3090460030,1
3,9,45,0,45,45004,045004,3090460040,1
3,9,45,0,45,45005,045005,3090460050,1
3,9,45,0,45,45006,045006,3090460060,1
3,9,45,0,45,45007,045007,3090460070,1
3,9,45,0,45,45008,045008,3090460080,1
3,9,45,0,45,45009,045009,3090460090,1
3,9,45,0,45,45010,045010,3090460100,1
3,9,45,0,45,45011,045011,3090460110,1
3,9,45,0,45,45012,045012,3090460120,1
3,9,45,0,45,45013,045013,3090460130,1
3,9,45,0,45,45014,045014,3090460140,1
3,9,45,0,45,45015,045015,3090460150,1
3,9,45,0,45,45016,045016,3090460160,1
3,9,45,0,45,45017,045017,3090460170,1
3,9,46,0,46,46001,046001,3090430010,1
3,9,46,0,46,46002,046002,3090430020,1
3,9,46,0,46,46003,046003,3090430030,1
3,9,46,0,46,46004,046004,3090430040,1
3,9,46,0,46,46005,046005,3090430050,1
3,9,46,0,46,46006,046006,3090430060,1
3,9,46,0,46,46007,046007,3090430070,1
3,9,46,0,46,46008,046008,3090430080,1
3,9,46,0,46,46009,046009,3090430090,1
3,9,46,0,46,46010,046010,3090430100,1
3,9,46,0,46,46011,046011,3090430110,1
3,9,46,0,46,46013,046013,3090430130,1
3,9,46,0,46,46014,046014,3090430140,1
3,9,46,0,46,46015,046015,3090430150,1
3,9,46,0,46,46017,046017,3090430170,1
3,9,46,0,46,46018,046018,3090430180,1
3,9,46,0,46,46019,046019,3090430190,1
3,9,46,0,46,46020,046020,3090430200,1
3,9,46,0,46,46021,046021,3090430210,1
3,9,46,0,46,46022,046022,3090430220,1
3,9,46,0,46,46023,046023,3090430230,1
3,9,46,0,46,46024,046024,3090430240,1
3,9,46,0,46,46025,046025,3090430250,1
3,9,46,0,46,46026,046026,3090430260,1
3,9,46,0,46,46027,046027,3090430270,1
3,9,46,0,46,46028,046028,3090430280,1
3,9,46,0,46,46030,046030,3090430300,1
3,9,46,0,46,46031,046031,3090430310,1
3,9,46,0,46,46033,046033,3090430330,1
3,9,46,0,46,46034,046034,3090430340,1
3,9,46,0,46,46035,046035,3090430350,1
3,9,46,0,46,46036,046036,3090430125,1
3,9,46,0,46,46037,046037,3090430291,1
3,9,47,0,47,47002,047002,3090630020,1
3,9,47,0,47,47003,047003,3090630030,1
3,9,47,0,47,47005,047005,3090630050,1
3,9,47,0,47,47006,047006,3090630060,1
3,9,47,0,47,47007,047007,3090630070,1
3,9,47,0,47,47008,047008,3090630080,1
3,9,47,0,47,47009,047009,3090630090,1
3,9,47,0,47,47010,047010,3090630100,1
3,9,47,0,47,47011,047011,3090630110,1
3,9,47,0,47,47012,047012,3090630120,1
3,9,47,0,47,47013,047013,3090630130,1
3,9,47,0,47,47014,047014,3090630140,1
3,9,47,0,47,47016,047016,3090630160,1
3,9,47,0,47,47017,047017,3090630161,1
3,9,47,0,47,47018,047018,3090630170,1
3,9,47,0,47,47020,047020,3090630190,1
3,9,47,0,47,47021,047021,3090630210,1
3,9,47,0,47,47022,047022,3090630031,1
3,9,47,0,47,47023,047023,3090630012,1
3,9,47,0,47,47024,047024,3090630185,1
3,9,48,248,248,48001,048001,3090300010,1
3,9,48,248,248,48002,048002,3090300020,1
3,9,48,248,248,48004,048004,3090300040,1
3,9,48,248,248,48005,048005,3090300050,1
3,9,48,248,248,48006,048006,3090300060,1
3,9,48,248,248,48008,048008,3090300080,1
3,9,48,248,248,48010,048010,3090300100,1
3,9,48,248,248,48011,048011,3090300110,1
3,9,48,248,248,48012,048012,3090300120,1
3,9,48,248,248,48013,048013,3090300130,1
3,9,48,248,248,48014,048014,3090300140,1
3,9,48,248,248,48015,048015,3090300150,1
3,9,48,248,248,48017,048017,3090300170,1
3,9,48,248,248,48018,048018,3090300180,1
3,9,48,248,248,48019,048019,3090300190,1
3,9,48,248,248,48020,048020,3090300200,1
3,9,48,248,248,48021,048021,3090300210,1
3,9,48,248,248,48022,048022,3090300220,1
3,9,48,248,248,48024,048024,3090300240,1
3,9,48,248,248,48025,048025,3090300250,1
3,9,48,248,248,48026,048026,3090300260,1
3,9,48,248,248,48027,048027,3090300270,1
3,9,48,248,248,48028,048028,3090300280,1
3,9,48,248,248,48030,048030,3090300300,1
3,9,48,248,248,48031,048031,3090300310,1
3,9,48,248,248,48032,048032,3090300320,1
3,9,48,248,248,48033,048033,3090300330,1
3,9,48,248,248,48035,048035,3090300350,1
3,9,48,248,248,48036,048036,3090300360,1
3,9,48,248,248,48037,048037,3090300370,1
3,9,48,248,248,48038,048038,3090300380,1
3,9,48,248,248,48039,048039,3090300390,1
3,9,48,248,248,48041,048041,3090300410,1
3,9,48,248,248,48043,048043,3090300430,1
3,9,48,248,248,48044,048044,3090300440,1
3,9,48,248,248,48046,048046,3090300460,1
3,9,48,248,248,48049,048049,3090300490,1
3,9,48,248,248,48050,048050,3090300500,1
3,9,48,248,248,48052,048052,3090300155,1
3,9,48,248,248,48053,048053,3090300421,1
3,9,48,248,248,48054,048054,3090300035,1
3,9,49,0,49,49001,049001,3090420010,1
3,9,49,0,49,49002,049002,3090420020,1
3,9,49,0,49,49003,049003,3090420030,1
3,9,49,0,49,49004,049004,3090420040,1
3,9,49,0,49,49005,049005,3090420050,1
3,9,49,0,49,49006,049006,3090420060,1
3,9,49,0,49,49007,049007,3090420070,1
3,9,49,0,49,49008,049008,3090420080,1
3,9,49,0,49,49009,049009,3090420090,1
3,9,49,0,49,49010,049010,3090420100,1
3,9,49,0,49,49011,049011,3090420110,1
3,9,49,0,49,49012,049012,3090420120,1
3,9,49,0,49,49013,049013,3090420130,1
3,9,49,0,49,49014,049014,3090420140,1
3,9,49,0,49,49017,049017,3090420170,1
3,9,49,0,49,49018,049018,3090420180,1
3,9,49,0,49,49019,049019,3090420190,1
3,9,49,0,49,49020,049020,3090420200,1
3,9,49,0,49,49021,049021,3090420155,1
3,9,50,0,50,50001,050001,3090620020,1
3,9,50,0,50,50002,050002,3090620030,1
3,9,50,0,50,50003,050003,3090620040,1
3,9,50,0,50,50004,050004,3090620050,1
3,9,50,0,50,50005,050005,3090620060,1
3,9,50,0,50,50006,050006,3090620070,1
3,9,50,0,50,50008,050008,3090620080,1
3,9,50,0,50,50009,050009,3090620090,1
3,9,50,0,50,50010,050010,3090620100,1
3,9,50,0,50,50011,050011,3090620110,1
3,9,50,0,50,50012,050012,3090620120,1
3,9,50,0,50,50014,050014,3090620140,1
3,9,50,0,50,50015,050015,3090620150,1
3,9,50,0,50,50016,050016,3090620160,1
3,9,50,0,50,50019,050019,3090620190,1
3,9,50,0,50,50020,050020,3090620200,1
3,9,50,0,50,50021,050021,3090620210,1
3,9,50,0,50,50022,050022,3090620220,1
3,9,50,0,50,50023,050023,3090620221,1
3,9,50,0,50,50024,050024,3090620230,1
3,9,50,0,50,50025,050025,3090620240,1
3,9,50,0,50,50026,050026,3090620250,1
3,9,50,0,50,50027,050027,3090620260,1
3,9,50,0,50,50028,050028,3090620270,1
3,9,50,0,50,50029,050029,3090620280,1
3,9,50,0,50,50030,050030,3090620290,1
3,9,50,0,50,50031,050031,3090620300,1
3,9,50,0,50,50032,050032,3090620310,1
3,9,50,0,50,50033,050033,3090620320,1
3,9,50,0,50,50034,050034,3090620330,1
3,9,50,0,50,50035,050035,3090620340,1
3,9,50,0,50,50036,050036,3090620350,1
3,9,50,0,50,50037,050037,3090620360,1
3,9,50,0,50,50038,050038,3090620370,1
3,9,50,0,50,50039,050039,3090620380,1
3,9,50,0,50,50040,050040,3090620075,1
3,9,50,0,50,50041,050041,3090620131,1
3,9,51,0,51,51001,051001,3090050010,1
3,9,51,0,51,51002,051002,3090050020,1
3,9,51,0,51,51003,051003,3090050030,1
3,9,51,0,51,51004,051004,3090050040,1
3,9,51,0,51,51005,051005,3090050050,1
3,9,51,0,51,51006,051006,3090050060,1
3,9,51,0,51,51007,051007,3090050070,1
3,9,51,0,51,51008,051008,3090050080,1
3,9,51,0,51,51010,051010,3090050100,1
3,9,51,0,51,51011,051011,3090050110,1
3,9,51,0,51,51012,051012,3090050120,1
3,9,51,0,51,51013,051013,3090050130,1
3,9,51,0,51,51014,051014,3090050140,1
3,9,51,0,51,51015,051015,3090050150,1
3,9,51,0,51,51016,051016,3090050160,1
3,9,51,0,51,51017,051017,3090050170,1
3,9,51,0,51,51018,051018,3090050180,1
3,9,51,0,51,51020,051020,3090050200,1
3,9,51,0,51,51021,051021,3090050210,1
3,9,51,0,51,51022,051022,3090050220,1
3,9,51,0,51,51023,051023,3090050230,1
3,9,51,0,51,51024,051024,3090050240,1
3,9,51,0,51,51025,051025,3090050250,1
3,9,51,0,51,51026,051026,3090050260,1
3,9,51,0,51,51027,051027,3090050270,1
3,9,51,0,51,51030,051030,3090050300,1
3,9,51,0,51,51031,051031,3090050310,1
3,9,51,0,51,51033,051033,3090050330,1
3,9,51,0,51,51034,051034,3090050340,1
3,9,51,0,51,51035,051035,3090050350,1
3,9,51,0,51,51037,051037,3090050370,1
3,9,51,0,51,51038,051038,3090050380,1
3,9,51,0,51,51039,051039,3090050390,1
3,9,51,0,51,51040,051040,3090050095,1
3,9,51,0,51,51041,051041,3090050321,1
3,9,51,0,51,51042,051042,3090050191,1
3,9,52,0,52,52001,052001,3090750010,1
3,9,52,0,52,52002,052002,3090750020,1
3,9,52,0,52,52003,052003,3090750030,1
3,9,52,0,52,52004,052004,3090750040,1
3,9,52,0,52,52005,052005,3090750050,1
3,9,52,0,52,52006,052006,3090750060,1
3,9,52,0,52,52007,052007,3090750070,1
3,9,52,0,52,52008,052008,3090750080,1
3,9,52,0,52,52009,052009,3090750090,1
3,9,52,0,52,52010,052010,3090750100,1
3,9,52,0,52,52011,052011,3090750110,1
3,9,52,0,52,52012,052012,3090750120,1
3,9,52,0,52,52013,052013,3090750130,1
3,9,52,0,52,52015,052015,3090750150,1
3,9,52,0,52,52016,052016,3090750160,1
3,9,52,0,52,52017,052017,3090750170,1
3,9,52,0,52,52018,052018,3090750180,1
3,9,52,0,52,52019,052019,3090750190,1
3,9,52,0,52,52020,052020,3090750200,1
3,9,52,0,52,52021,052021,3090750210,1
3,9,52,0,52,52022,052022,3090750220,1
3,9,52,0,52,52023,052023,3090750230,1
3,9,52,0,52,52024,052024,3090750240,1
3,9,52,0,52,52025,052025,3090750250,1
3,9,52,0,52,52026,052026,3090750260,1
3,9,52,0,52,52027,052027,3090750270,1
3,9,52,0,52,52028,052028,3090750280,1
3,9,52,0,52,52030,052030,3090750300,1
3,9,52,0,52,52031,052031,3090750310,1
3,9,52,0,52,52032,052032,3090750320,1
3,9,52,0,52,52033,052033,3090750330,1
3,9,52,0,52,52034,052034,3090750340,1
3,9,52,0,52,52035,052035,3090750350,1
3,9,52,0,52,52036,052036,3090750360,1
3,9,52,0,52,52037,052037,3090750141,1
3,9,53,0,53,53001,053001,3090360010,1
3,9,53,0,53,53002,053002,3090360020,1
3,9,53,0,53,53003,053003,3090360021,1
3,9,53,0,53,53004,053004,3090360030,1
3,9,53,0,53,53005,053005,3090360040,1
3,9,53,0,53,53006,053006,3090360050,1
3,9,53,0,53,53007,053007,3090360060,1
3,9,53,0,53,53008,053008,3090360070,1
3,9,53,0,53,53009,053009,3090360080,1
3,9,53,0,53,53010,053010,3090360090,1
3,9,53,0,53,53011,053011,3090360100,1
3,9,53,0,53,53012,053012,3090360110,1
3,9,53,0,53,53013,053013,3090360120,1
3,9,53,0,53,53014,053014,3090360130,1
3,9,53,0,53,53015,053015,3090360140,1
3,9,53,0,53,53016,053016,3090360150,1
3,9,53,0,53,53017,053017,3090360160,1
3,9,53,0,53,53018,053018,3090360170,1
3,9,53,0,53,53019,053019,3090360180,1
3,9,53,0,53,53020,053020,3090360190,1
3,9,53,0,53,53021,053021,3090360200,1
3,9,53,0,53,53022,053022,3090360210,1
3,9,53,0,53,53023,053023,3090360220,1
3,9,53,0,53,53024,053024,3090360221,1
3,9,53,0,53,53025,053025,3090360230,1
3,9,53,0,53,53026,053026,3090360240,1
3,9,53,0,53,53027,053027,3090360151,1
3,9,53,0,53,53028,053028,3090360231,1
3,10,54,0,54,54001,054001,3100580010,1
3,10,54,0,54,54002,054002,3100580020,1
3,10,54,0,54,54003,054003,3100580030,1
