date,nuoviCasiGiornalieri
2020-07-07T00:00:00,18
2020-07-08T00:00:00,16
2020-07-09T00:00:00,10
2020-07-10T00:00:00,8
2020-07-11T00:00:00,5
2020-07-12T00:00:00,6
2020-07-13T00:00:00,7
2020-07-14T00:00:00,5
2020-07-15T00:00:00,5
2020-07-16T00:00:00,11
2020-07-17T00:00:00,4
2020-07-18T00:00:00,1
2020-07-19T00:00:00,6
2020-07-20T00:00:00,7
2020-07-21T00:00:00,10
2020-07-22T00:00:00,11
2020-07-23T00:00:00,13
2020-07-24T00:00:00,15
2020-07-25T00:00:00,15
2020-07-26T00:00:00,10
2020-07-27T00:00:00,8
2020-07-28T00:00:00,14
2020-07-29T00:00:00,9
2020-07-30T00:00:00,47
2020-07-31T00:00:00,20
2020-08-01T00:00:00,16
2020-08-02T00:00:00,6
2020-08-03T00:00:00,11
2020-08-04T00:00:00,25
2020-08-05T00:00:00,28
2020-08-06T00:00:00,35
2020-08-07T00:00:00,37
2020-08-08T00:00:00,42
2020-08-09T00:00:00,12
2020-08-10T00:00:00,29
2020-08-11T00:00:00,37
2020-08-12T00:00:00,26
2020-08-13T00:00:00,36
2020-08-14T00:00:00,55
2020-08-15T00:00:00,27
2020-08-16T00:00:00,17
2020-08-17T00:00:00,18
2020-08-18T00:00:00,38
2020-08-19T00:00:00,60
2020-08-20T00:00:00,42
2020-08-21T00:00:00,54
2020-08-22T00:00:00,53
2020-08-23T00:00:00,33
2020-08-24T00:00:00,60
2020-08-25T00:00:00,88
2020-08-26T00:00:00,80
2020-08-27T00:00:00,109
2020-08-28T00:00:00,75
2020-08-29T00:00:00,60
2020-08-30T00:00:00,32
2020-08-31T00:00:00,38
2020-09-01T00:00:00,71
2020-09-02T00:00:00,72
2020-09-03T00:00:00,90
2020-09-04T00:00:00,49
2020-09-05T00:00:00,60
2020-09-06T00:00:00,29
2020-09-07T00:00:00,48
2020-09-08T00:00:00,99
2020-09-09T00:00:00,75
2020-09-10T00:00:00,77
2020-09-11T00:00:00,101
2020-09-12T00:00:00,83
2020-09-13T00:00:00,43
2020-09-14T00:00:00,45
2020-09-15T00:00:00,117
2020-09-16T00:00:00,77
2020-09-17T00:00:00,113
2020-09-18T00:00:00,97
2020-09-19T00:00:00,85
2020-09-20T00:00:00,54
2020-09-21T00:00:00,90
2020-09-22T00:00:00,107
2020-09-23T00:00:00,105
2020-09-24T00:00:00,126
2020-09-25T00:00:00,117
2020-09-26T00:00:00,131
2020-09-27T00:00:00,117
2020-09-28T00:00:00,89
2020-09-29T00:00:00,133
2020-09-30T00:00:00,174
2020-10-01T00:00:00,217
2020-10-02T00:00:00,279
2020-10-03T00:00:00,198
2020-10-04T00:00:00,147
2020-10-05T00:00:00,199
2020-10-06T00:00:00,272
2020-10-07T00:00:00,402
2020-10-08T00:00:00,419
2020-10-09T00:00:00,451
2020-10-10T00:00:00,532
2020-10-11T00:00:00,356
2020-10-12T00:00:00,641
2020-10-13T00:00:00,677
2020-10-14T00:00:00,960
2020-10-15T00:00:00,942
2020-10-16T00:00:00,1195
2020-10-17T00:00:00,1294
2020-10-18T00:00:00,801
2020-10-19T00:00:00,1371
2020-10-20T00:00:00,1475
2020-10-21T00:00:00,1781
2020-10-22T00:00:00,2156
2020-10-23T00:00:00,2157
2020-10-24T00:00:00,2209
2020-10-25T00:00:00,1263
2020-10-26T00:00:00,2207
2020-10-27T00:00:00,2822
2020-10-28T00:00:00,3234
2020-10-29T00:00:00,2612
2020-10-30T00:00:00,3231
2020-10-31T00:00:00,2851
2020-11-01T00:00:00,1935
2020-11-02T00:00:00,2928
2020-11-03T00:00:00,3387
2020-11-04T00:00:00,4226
2020-11-05T00:00:00,4211
2020-11-06T00:00:00,4964
2020-11-07T00:00:00,3813
2020-11-08T00:00:00,2432
2020-11-09T00:00:00,3885
2020-11-10T00:00:00,3691
2020-11-11T00:00:00,4232
2020-11-12T00:00:00,4428
2020-11-13T00:00:00,4858
2020-11-14T00:00:00,3777
2020-11-15T00:00:00,2454
2020-11-16T00:00:00,3435
2020-11-17T00:00:00,3923
2020-11-18T00:00:00,3801
2020-11-19T00:00:00,3785
2020-11-20T00:00:00,3259
2020-11-21T00:00:00,2689
2020-11-22T00:00:00,1567
2020-11-23T00:00:00,2272
2020-11-24T00:00:00,2588
2020-11-25T00:00:00,2627
2020-11-26T00:00:00,2708
2020-11-27T00:00:00,2333
2020-11-28T00:00:00,1843
2020-11-29T00:00:00,873
2020-11-30T00:00:00,1544
2020-12-01T00:00:00,1639
2020-12-02T00:00:00,1923
2020-12-03T00:00:00,1829
2020-12-04T00:00:00,1640
2020-12-05T00:00:00,1174
2020-12-06T00:00:00,749
2020-12-07T00:00:00,999
2020-12-08T00:00:00,719
2020-12-09T00:00:00,1029
2020-12-10T00:00:00,1242
2020-12-11T00:00:00,1393
2020-12-12T00:00:00,966
2020-12-13T00:00:00,594
2020-12-14T00:00:00,715
2020-12-15T00:00:00,1119
2020-12-16T00:00:00,1083
2020-12-17T00:00:00,1040
2020-12-18T00:00:00,1008
2020-12-19T00:00:00,771
2020-12-20T00:00:00,496
2020-12-21T00:00:00,556
2020-12-22T00:00:00,953
2020-12-23T00:00:00,1072
2020-12-24T00:00:00,1026
2020-12-25T00:00:00,319
2020-12-26T00:00:00,531
2020-12-27T00:00:00,278
2020-12-28T00:00:00,618
2020-12-29T00:00:00,1084
2020-12-30T00:00:00,1396
2020-12-31T00:00:00,1236
2021-01-01T00:00:00,499
2021-01-02T00:00:00,618
2021-01-03T00:00:00,486
2021-01-04T00:00:00,847
2021-01-05T00:00:00,1362
2021-01-06T00:00:00,1019
2021-01-07T00:00:00,915
2021-01-08T00:00:00,1281
2021-01-09T00:00:00,988
2021-01-10T00:00:00,555
2021-01-11T00:00:00,690
2021-01-12T00:00:00,1054
2021-01-13T00:00:00,1057
2021-01-14T00:00:00,926
2021-01-15T00:00:00,822
2021-01-16T00:00:00,600
2021-01-17T00:00:00,372
2021-01-18T00:00:00,555
2021-01-19T00:00:00,946
2021-01-20T00:00:00,958
2021-01-21T00:00:00,742
2021-01-22T00:00:00,849
2021-01-23T00:00:00,577
2021-01-24T00:00:00,383
2021-01-25T00:00:00,560
2021-01-26T00:00:00,951
2021-01-27T00:00:00,899
2021-01-28T00:00:00,1055
2021-01-29T00:00:00,733
2021-01-30T00:00:00,642
2021-01-31T00:00:00,409
2021-02-01T00:00:00,695
2021-02-02T00:00:00,871
2021-02-03T00:00:00,808
2021-02-04T00:00:00,862
2021-02-05T00:00:00,868
2021-02-06T00:00:00,749
2021-02-07T00:00:00,363
2021-02-08T00:00:00,509
2021-02-09T00:00:00,928
2021-02-10T00:00:00,907
2021-02-11T00:00:00,851
2021-02-12T00:00:00,809
2021-02-13T00:00:00,720
2021-02-14T00:00:00,408
2021-02-15T00:00:00,585
2021-02-16T00:00:00,870
2021-02-17T00:00:00,863
2021-02-18T00:00:00,1039
2021-02-19T00:00:00,1029
2021-02-20T00:00:00,818
2021-02-21T00:00:00,499
2021-02-22T00:00:00,980
2021-02-23T00:00:00,1340
2021-02-24T00:00:00,1432
2021-02-25T00:00:00,1503
2021-02-26T00:00:00,1614
2021-02-27T00:00:00,1070
2021-02-28T00:00:00,690
2021-03-01T00:00:00,1643
2021-03-02T00:00:00,1770
2021-03-03T00:00:00,2038
2021-03-04T00:00:00,2167
2021-03-05T00:00:00,2333
2021-03-06T00:00:00,1747
2021-03-07T00:00:00,945
2021-03-08T00:00:00,1652
2021-03-09T00:00:00,2281
2021-03-10T00:00:00,2454
2021-03-11T00:00:00,2829
2021-03-12T00:00:00,2458
2021-03-13T00:00:00,1889
2021-03-14T00:00:00,1074
2021-03-15T00:00:00,2122
2021-03-16T00:00:00,2291
2021-03-17T00:00:00,2501
2021-03-18T00:00:00,2721
2021-03-19T00:00:00,2580
2021-03-20T00:00:00,1937
2021-03-21T00:00:00,1265
2021-03-22T00:00:00,1704
2021-03-23T00:00:00,2260
2021-03-24T00:00:00,2443
2021-03-25T00:00:00,2614
2021-03-26T00:00:00,2518
2021-03-27T00:00:00,1870
2021-03-28T00:00:00,1231
2021-03-29T00:00:00,1709
2021-03-30T00:00:00,2111
2021-03-31T00:00:00,2227
2021-04-01T00:00:00,2635
2021-04-02T00:00:00,1996
2021-04-03T00:00:00,1669
2021-04-04T00:00:00,754
2021-04-05T00:00:00,752
2021-04-06T00:00:00,1220
2021-04-07T00:00:00,1754
2021-04-08T00:00:00,1718
2021-04-09T00:00:00,1429
2021-04-10T00:00:00,1285
2021-04-11T00:00:00,651
2021-04-12T00:00:00,827
2021-04-13T00:00:00,1347
2021-04-14T00:00:00,1291
2021-04-15T00:00:00,1337
2021-04-16T00:00:00,1274
2021-04-17T00:00:00,988
2021-04-18T00:00:00,545
2021-04-19T00:00:00,681
2021-04-20T00:00:00,1144
2021-04-21T00:00:00,1128
2021-04-22T00:00:00,1115
2021-04-23T00:00:00,935
2021-04-24T00:00:00,1009
2021-04-25T00:00:00,512
2021-04-26T00:00:00,617
2021-04-27T00:00:00,1122
2021-04-28T00:00:00,1159
2021-04-29T00:00:00,1067
2021-04-30T00:00:00,997
2021-05-01T00:00:00,723
2021-05-02T00:00:00,269
2021-05-03T00:00:00,579
2021-05-04T00:00:00,893
2021-05-05T00:00:00,927
2021-05-06T00:00:00,790
2021-05-07T00:00:00,811
2021-05-08T00:00:00,671
2021-05-09T00:00:00,300
2021-05-10T00:00:00,443
2021-05-11T00:00:00,811
2021-05-12T00:00:00,687
2021-05-13T00:00:00,608
2021-05-14T00:00:00,486
2021-05-15T00:00:00,498
2021-05-16T00:00:00,202
2021-05-17T00:00:00,257
2021-05-18T00:00:00,539
2021-05-19T00:00:00,496
2021-05-20T00:00:00,388
2021-05-21T00:00:00,379
2021-05-22T00:00:00,305
2021-05-23T00:00:00,91
2021-05-24T00:00:00,230
2021-05-25T00:00:00,334
2021-05-26T00:00:00,326
2021-05-27T00:00:00,267
2021-05-28T00:00:00,219
2021-05-29T00:00:00,252
2021-05-30T00:00:00,84
2021-05-31T00:00:00,196
2021-06-01T00:00:00,263
2021-06-02T00:00:00,132
2021-06-03T00:00:00,175
2021-06-04T00:00:00,233
2021-06-05T00:00:00,133
2021-06-06T00:00:00,77
2021-06-07T00:00:00,119
2021-06-08T00:00:00,157
2021-06-09T00:00:00,117
2021-06-10T00:00:00,124
2021-06-11T00:00:00,100
2021-06-12T00:00:00,91
2021-06-13T00:00:00,27
2021-06-14T00:00:00,70
2021-06-15T00:00:00,92
2021-06-16T00:00:00,59
2021-06-17T00:00:00,81
2021-06-18T00:00:00,47
2021-06-19T00:00:00,45
2021-06-20T00:00:00,20
2021-06-21T00:00:00,30
2021-06-22T00:00:00,38
2021-06-23T00:00:00,48
2021-06-24T00:00:00,35
