date,nuoviCasiGiornalieri
2021-02-22T00:00:00,1358
2021-02-23T00:00:00,1151
2021-02-24T00:00:00,1130
2021-02-25T00:00:00,1143
2021-02-26T00:00:00,1179
2021-02-27T00:00:00,869
2021-02-28T00:00:00,473
2021-03-01T00:00:00,1590
2021-03-02T00:00:00,1455
2021-03-03T00:00:00,1561
2021-03-04T00:00:00,1415
2021-03-05T00:00:00,1723
2021-03-06T00:00:00,1259
2021-03-07T00:00:00,636
2021-03-08T00:00:00,2021
2021-03-09T00:00:00,1816
2021-03-10T00:00:00,1839
2021-03-11T00:00:00,2055
2021-03-12T00:00:00,2107
2021-03-13T00:00:00,1553
2021-03-14T00:00:00,778
2021-03-15T00:00:00,2424
2021-03-16T00:00:00,2111
2021-03-17T00:00:00,1851
2021-03-18T00:00:00,1856
2021-03-19T00:00:00,1999
2021-03-20T00:00:00,1384
2021-03-21T00:00:00,701
2021-03-22T00:00:00,2413
2021-03-23T00:00:00,2004
2021-03-24T00:00:00,1937
2021-03-25T00:00:00,1819
2021-03-26T00:00:00,1698
2021-03-27T00:00:00,1295
2021-03-28T00:00:00,650
2021-03-29T00:00:00,2030
2021-03-30T00:00:00,1776
2021-03-31T00:00:00,1419
2021-04-01T00:00:00,1346
2021-04-02T00:00:00,1277
2021-04-03T00:00:00,898
2021-04-04T00:00:00,418
2021-04-05T00:00:00,512
2021-04-06T00:00:00,1362
2021-04-07T00:00:00,1072
2021-04-08T00:00:00,1005
2021-04-09T00:00:00,1107
2021-04-10T00:00:00,829
2021-04-11T00:00:00,410
2021-04-12T00:00:00,1255
2021-04-13T00:00:00,1082
2021-04-14T00:00:00,926
2021-04-15T00:00:00,964
2021-04-16T00:00:00,962
2021-04-17T00:00:00,710
2021-04-18T00:00:00,318
2021-04-19T00:00:00,1194
2021-04-20T00:00:00,1053
2021-04-21T00:00:00,933
2021-04-22T00:00:00,983
2021-04-23T00:00:00,1028
2021-04-24T00:00:00,753
2021-04-25T00:00:00,290
2021-04-26T00:00:00,1185
2021-04-27T00:00:00,844
2021-04-28T00:00:00,879
2021-04-29T00:00:00,717
2021-04-30T00:00:00,789
2021-05-01T00:00:00,387
2021-05-02T00:00:00,280
2021-05-03T00:00:00,851
2021-05-04T00:00:00,769
2021-05-05T00:00:00,636
2021-05-06T00:00:00,597
2021-05-07T00:00:00,558
2021-05-08T00:00:00,403
2021-05-09T00:00:00,210
2021-05-10T00:00:00,530
2021-05-11T00:00:00,459
2021-05-12T00:00:00,408
2021-05-13T00:00:00,350
2021-05-14T00:00:00,359
2021-05-15T00:00:00,243
2021-05-16T00:00:00,122
2021-05-17T00:00:00,395
2021-05-18T00:00:00,327
2021-05-19T00:00:00,271
2021-05-20T00:00:00,252
2021-05-21T00:00:00,192
2021-05-22T00:00:00,149
2021-05-23T00:00:00,72
2021-05-24T00:00:00,247
2021-05-25T00:00:00,211
2021-05-26T00:00:00,214
2021-05-27T00:00:00,191
2021-05-28T00:00:00,181
2021-05-29T00:00:00,99
2021-05-30T00:00:00,50
2021-05-31T00:00:00,165
2021-06-01T00:00:00,111
2021-06-02T00:00:00,56
2021-06-03T00:00:00,159
2021-06-04T00:00:00,126
2021-06-05T00:00:00,93
2021-06-06T00:00:00,42
2021-06-07T00:00:00,125
2021-06-08T00:00:00,102
2021-06-09T00:00:00,77
2021-06-10T00:00:00,85
2021-06-11T00:00:00,75
2021-06-12T00:00:00,43
2021-06-13T00:00:00,31
2021-06-14T00:00:00,87
2021-06-15T00:00:00,53
2021-06-16T00:00:00,55
2021-06-17T00:00:00,55
2021-06-18T00:00:00,51
2021-06-19T00:00:00,21
2021-06-20T00:00:00,13
2021-06-21T00:00:00,34
2021-06-22T00:00:00,48
2021-06-23T00:00:00,34
2021-06-24T00:00:00,32
2021-06-25T00:00:00,53
2021-06-26T00:00:00,32
