date,nuoviCasiGiornalieri
2021-04-08T00:00:00,1306
2021-04-09T00:00:00,1347
2021-04-10T00:00:00,1224
2021-04-11T00:00:00,974
2021-04-12T00:00:00,1502
2021-04-13T00:00:00,1380
2021-04-14T00:00:00,1367
2021-04-15T00:00:00,1213
2021-04-16T00:00:00,1134
2021-04-17T00:00:00,1034
2021-04-18T00:00:00,948
2021-04-19T00:00:00,1257
2021-04-20T00:00:00,1254
2021-04-21T00:00:00,1112
2021-04-22T00:00:00,1164
2021-04-23T00:00:00,1189
2021-04-24T00:00:00,1074
2021-04-25T00:00:00,824
2021-04-26T00:00:00,948
2021-04-27T00:00:00,1034
2021-04-28T00:00:00,985
2021-04-29T00:00:00,930
2021-04-30T00:00:00,1046
2021-05-01T00:00:00,812
2021-05-02T00:00:00,659
2021-05-03T00:00:00,869
2021-05-04T00:00:00,797
2021-05-05T00:00:00,842
2021-05-06T00:00:00,703
2021-05-07T00:00:00,760
2021-05-08T00:00:00,664
2021-05-09T00:00:00,593
2021-05-10T00:00:00,654
2021-05-11T00:00:00,604
2021-05-12T00:00:00,604
2021-05-13T00:00:00,456
2021-05-14T00:00:00,567
2021-05-15T00:00:00,452
2021-05-16T00:00:00,329
2021-05-17T00:00:00,417
2021-05-18T00:00:00,436
2021-05-19T00:00:00,418
2021-05-20T00:00:00,335
2021-05-21T00:00:00,415
2021-05-22T00:00:00,336
2021-05-23T00:00:00,269
2021-05-24T00:00:00,341
2021-05-25T00:00:00,401
2021-05-26T00:00:00,414
2021-05-27T00:00:00,387
2021-05-28T00:00:00,361
2021-05-29T00:00:00,341
2021-05-30T00:00:00,232
2021-05-31T00:00:00,227
2021-06-01T00:00:00,299
2021-06-02T00:00:00,231
2021-06-03T00:00:00,260
2021-06-04T00:00:00,328
2021-06-05T00:00:00,270
2021-06-06T00:00:00,203
2021-06-07T00:00:00,280
2021-06-08T00:00:00,281
2021-06-09T00:00:00,257
2021-06-10T00:00:00,238
2021-06-11T00:00:00,261
2021-06-12T00:00:00,148
2021-06-13T00:00:00,163
2021-06-14T00:00:00,184
2021-06-15T00:00:00,160
2021-06-16T00:00:00,203
2021-06-17T00:00:00,189
2021-06-18T00:00:00,174
2021-06-19T00:00:00,117
2021-06-20T00:00:00,93
2021-06-21T00:00:00,126
2021-06-22T00:00:00,134
2021-06-23T00:00:00,113
2021-06-24T00:00:00,79
2021-06-25T00:00:00,125
2021-06-26T00:00:00,94
