date,nuoviCasiGiornalieri
2020-06-10T00:00:00,35
2020-06-11T00:00:00,17
2020-06-12T00:00:00,21
2020-06-13T00:00:00,15
2020-06-14T00:00:00,5
2020-06-15T00:00:00,24
2020-06-16T00:00:00,25
2020-06-17T00:00:00,24
2020-06-18T00:00:00,26
2020-06-19T00:00:00,25
2020-06-20T00:00:00,25
2020-06-21T00:00:00,11
2020-06-22T00:00:00,91
2020-06-23T00:00:00,33
2020-06-24T00:00:00,29
2020-06-25T00:00:00,41
2020-06-26T00:00:00,24
2020-06-27T00:00:00,25
2020-06-28T00:00:00,5
2020-06-29T00:00:00,27
2020-06-30T00:00:00,35
2020-07-01T00:00:00,28
2020-07-02T00:00:00,44
2020-07-03T00:00:00,30
2020-07-04T00:00:00,31
2020-07-05T00:00:00,20
2020-07-06T00:00:00,56
2020-07-07T00:00:00,32
2020-07-08T00:00:00,74
2020-07-09T00:00:00,36
2020-07-10T00:00:00,72
2020-07-11T00:00:00,13
2020-07-12T00:00:00,5
2020-07-13T00:00:00,28
2020-07-14T00:00:00,42
2020-07-15T00:00:00,54
2020-07-16T00:00:00,43
2020-07-17T00:00:00,50
2020-07-18T00:00:00,38
2020-07-19T00:00:00,15
2020-07-20T00:00:00,83
2020-07-21T00:00:00,46
2020-07-22T00:00:00,60
2020-07-23T00:00:00,47
2020-07-24T00:00:00,60
2020-07-25T00:00:00,28
2020-07-26T00:00:00,15
2020-07-27T00:00:00,36
2020-07-28T00:00:00,35
2020-07-29T00:00:00,39
2020-07-30T00:00:00,64
2020-07-31T00:00:00,56
2020-08-01T00:00:00,28
2020-08-02T00:00:00,26
2020-08-03T00:00:00,75
2020-08-04T00:00:00,60
2020-08-05T00:00:00,45
2020-08-06T00:00:00,44
2020-08-07T00:00:00,61
2020-08-08T00:00:00,33
2020-08-09T00:00:00,9
2020-08-10T00:00:00,52
2020-08-11T00:00:00,34
2020-08-12T00:00:00,62
2020-08-13T00:00:00,73
2020-08-14T00:00:00,57
2020-08-15T00:00:00,22
2020-08-16T00:00:00,21
2020-08-17T00:00:00,87
2020-08-18T00:00:00,90
2020-08-19T00:00:00,78
2020-08-20T00:00:00,85
2020-08-21T00:00:00,118
2020-08-22T00:00:00,116
2020-08-23T00:00:00,43
2020-08-24T00:00:00,175
2020-08-25T00:00:00,205
2020-08-26T00:00:00,145
2020-08-27T00:00:00,131
2020-08-28T00:00:00,129
2020-08-29T00:00:00,128
2020-08-30T00:00:00,51
2020-08-31T00:00:00,131
2020-09-01T00:00:00,136
2020-09-02T00:00:00,129
2020-09-03T00:00:00,128
2020-09-04T00:00:00,131
2020-09-05T00:00:00,120
2020-09-06T00:00:00,31
2020-09-07T00:00:00,161
2020-09-08T00:00:00,118
2020-09-09T00:00:00,149
2020-09-10T00:00:00,145
2020-09-11T00:00:00,137
2020-09-12T00:00:00,128
2020-09-13T00:00:00,50
2020-09-14T00:00:00,137
2020-09-15T00:00:00,121
2020-09-16T00:00:00,121
2020-09-17T00:00:00,145
2020-09-18T00:00:00,109
2020-09-19T00:00:00,92
2020-09-20T00:00:00,30
2020-09-21T00:00:00,157
2020-09-22T00:00:00,87
2020-09-23T00:00:00,109
2020-09-24T00:00:00,103
2020-09-25T00:00:00,124
2020-09-26T00:00:00,76
2020-09-27T00:00:00,44
2020-09-28T00:00:00,172
2020-09-29T00:00:00,109
2020-09-30T00:00:00,150
2020-10-01T00:00:00,184
2020-10-02T00:00:00,281
2020-10-03T00:00:00,147
2020-10-04T00:00:00,92
2020-10-05T00:00:00,270
2020-10-06T00:00:00,285
2020-10-07T00:00:00,298
2020-10-08T00:00:00,423
2020-10-09T00:00:00,387
2020-10-10T00:00:00,367
2020-10-11T00:00:00,210
2020-10-12T00:00:00,495
2020-10-13T00:00:00,674
2020-10-14T00:00:00,680
2020-10-15T00:00:00,640
2020-10-16T00:00:00,753
2020-10-17T00:00:00,737
2020-10-18T00:00:00,217
2020-10-19T00:00:00,998
2020-10-20T00:00:00,1320
2020-10-21T00:00:00,1415
2020-10-22T00:00:00,1535
2020-10-23T00:00:00,1759
2020-10-24T00:00:00,1257
2020-10-25T00:00:00,770
2020-10-26T00:00:00,1919
2020-10-27T00:00:00,2236
2020-10-28T00:00:00,2330
2020-10-29T00:00:00,2157
2020-10-30T00:00:00,2209
2020-10-31T00:00:00,1597
2020-11-01T00:00:00,568
2020-11-02T00:00:00,2566
2020-11-03T00:00:00,2683
2020-11-04T00:00:00,2817
2020-11-05T00:00:00,2721
2020-11-06T00:00:00,2788
2020-11-07T00:00:00,2069
2020-11-08T00:00:00,862
2020-11-09T00:00:00,2463
2020-11-10T00:00:00,2808
2020-11-11T00:00:00,2770
2020-11-12T00:00:00,2838
2020-11-13T00:00:00,2641
2020-11-14T00:00:00,2011
2020-11-15T00:00:00,858
2020-11-16T00:00:00,2889
2020-11-17T00:00:00,2972
2020-11-18T00:00:00,2556
2020-11-19T00:00:00,2648
2020-11-20T00:00:00,2564
2020-11-21T00:00:00,1800
2020-11-22T00:00:00,648
2020-11-23T00:00:00,2351
2020-11-24T00:00:00,2078
2020-11-25T00:00:00,2271
2020-11-26T00:00:00,2159
2020-11-27T00:00:00,2100
2020-11-28T00:00:00,1680
2020-11-29T00:00:00,577
2020-11-30T00:00:00,1943
2020-12-01T00:00:00,2001
2020-12-02T00:00:00,2126
2020-12-03T00:00:00,1838
2020-12-04T00:00:00,1986
2020-12-05T00:00:00,1682
2020-12-06T00:00:00,550
2020-12-07T00:00:00,1868
2020-12-08T00:00:00,634
2020-12-09T00:00:00,1919
2020-12-10T00:00:00,1953
2020-12-11T00:00:00,1672
2020-12-12T00:00:00,1377
2020-12-13T00:00:00,559
2020-12-14T00:00:00,1851
2020-12-15T00:00:00,1692
2020-12-16T00:00:00,1657
2020-12-17T00:00:00,1541
2020-12-18T00:00:00,1596
2020-12-19T00:00:00,1274
2020-12-20T00:00:00,570
2020-12-21T00:00:00,1900
2020-12-22T00:00:00,1987
2020-12-23T00:00:00,1885
2020-12-24T00:00:00,1751
2020-12-25T00:00:00,449
2020-12-26T00:00:00,801
2020-12-27T00:00:00,914
2020-12-28T00:00:00,2400
2020-12-29T00:00:00,2648
2020-12-30T00:00:00,2417
2020-12-31T00:00:00,2131
2021-01-01T00:00:00,576
2021-01-02T00:00:00,2105
2021-01-03T00:00:00,821
2021-01-04T00:00:00,2648
2021-01-05T00:00:00,2608
2021-01-06T00:00:00,788
2021-01-07T00:00:00,2526
2021-01-08T00:00:00,2230
2021-01-09T00:00:00,1728
2021-01-10T00:00:00,589
2021-01-11T00:00:00,1794
2021-01-12T00:00:00,1751
2021-01-13T00:00:00,1625
2021-01-14T00:00:00,1368
2021-01-15T00:00:00,1371
2021-01-16T00:00:00,1202
2021-01-17T00:00:00,477
2021-01-18T00:00:00,1498
2021-01-19T00:00:00,1346
2021-01-20T00:00:00,1338
2021-01-21T00:00:00,1277
2021-01-22T00:00:00,1238
2021-01-23T00:00:00,1173
2021-01-24T00:00:00,372
2021-01-25T00:00:00,1527
2021-01-26T00:00:00,1351
2021-01-27T00:00:00,1203
2021-01-28T00:00:00,1248
2021-01-29T00:00:00,1269
2021-01-30T00:00:00,1041
2021-01-31T00:00:00,427
2021-02-01T00:00:00,1426
2021-02-02T00:00:00,1330
2021-02-03T00:00:00,1285
2021-02-04T00:00:00,1336
2021-02-05T00:00:00,1462
2021-02-06T00:00:00,1166
2021-02-07T00:00:00,506
2021-02-08T00:00:00,1382
2021-02-09T00:00:00,1504
2021-02-10T00:00:00,1485
2021-02-11T00:00:00,1475
2021-02-12T00:00:00,1439
2021-02-13T00:00:00,1262
2021-02-14T00:00:00,556
2021-02-15T00:00:00,1575
2021-02-16T00:00:00,1809
2021-02-17T00:00:00,1744
2021-02-18T00:00:00,1808
2021-02-19T00:00:00,1906
2021-02-20T00:00:00,1901
2021-02-21T00:00:00,655
2021-02-22T00:00:00,2363
2021-02-23T00:00:00,2762
2021-02-24T00:00:00,2698
2021-02-25T00:00:00,2837
2021-02-26T00:00:00,2745
2021-02-27T00:00:00,2339
2021-02-28T00:00:00,921
2021-03-01T00:00:00,3149
2021-03-02T00:00:00,3391
2021-03-03T00:00:00,3117
2021-03-04T00:00:00,3069
2021-03-05T00:00:00,3367
2021-03-06T00:00:00,2627
2021-03-07T00:00:00,1020
2021-03-08T00:00:00,3082
2021-03-09T00:00:00,3481
2021-03-10T00:00:00,3204
2021-03-11T00:00:00,2990
2021-03-12T00:00:00,2989
2021-03-13T00:00:00,2342
2021-03-14T00:00:00,1280
2021-03-15T00:00:00,2729
2021-03-16T00:00:00,3044
2021-03-17T00:00:00,2639
2021-03-18T00:00:00,2439
2021-03-19T00:00:00,2359
2021-03-20T00:00:00,1952
2021-03-21T00:00:00,808
2021-03-22T00:00:00,2340
2021-03-23T00:00:00,2268
2021-03-24T00:00:00,2236
2021-03-25T00:00:00,2156
2021-03-26T00:00:00,2050
2021-03-27T00:00:00,1705
2021-03-28T00:00:00,759
2021-03-29T00:00:00,1970
2021-03-30T00:00:00,1833
2021-03-31T00:00:00,1895
2021-04-01T00:00:00,1695
2021-04-02T00:00:00,1669
2021-04-03T00:00:00,1254
2021-04-04T00:00:00,281
2021-04-05T00:00:00,570
2021-04-06T00:00:00,1611
2021-04-07T00:00:00,1358
2021-04-08T00:00:00,1338
2021-04-09T00:00:00,1279
2021-04-10T00:00:00,1000
2021-04-11T00:00:00,413
2021-04-12T00:00:00,1223
2021-04-13T00:00:00,1195
2021-04-14T00:00:00,1156
2021-04-15T00:00:00,1078
2021-04-16T00:00:00,1076
2021-04-17T00:00:00,833
2021-04-18T00:00:00,389
2021-04-19T00:00:00,1045
2021-04-20T00:00:00,1111
2021-04-21T00:00:00,1003
2021-04-22T00:00:00,1091
2021-04-23T00:00:00,1003
2021-04-24T00:00:00,862
2021-04-25T00:00:00,364
2021-04-26T00:00:00,1058
2021-04-27T00:00:00,1052
2021-04-28T00:00:00,1059
2021-04-29T00:00:00,951
2021-04-30T00:00:00,865
2021-05-01T00:00:00,363
2021-05-02T00:00:00,352
2021-05-03T00:00:00,849
2021-05-04T00:00:00,837
2021-05-05T00:00:00,774
2021-05-06T00:00:00,783
2021-05-07T00:00:00,628
2021-05-08T00:00:00,555
2021-05-09T00:00:00,220
2021-05-10T00:00:00,602
2021-05-11T00:00:00,569
2021-05-12T00:00:00,499
2021-05-13T00:00:00,485
2021-05-14T00:00:00,439
2021-05-15T00:00:00,371
2021-05-16T00:00:00,141
2021-05-17T00:00:00,467
2021-05-18T00:00:00,386
2021-05-19T00:00:00,387
2021-05-20T00:00:00,295
2021-05-21T00:00:00,311
2021-05-22T00:00:00,257
2021-05-23T00:00:00,118
2021-05-24T00:00:00,282
2021-05-25T00:00:00,238
2021-05-26T00:00:00,225
2021-05-27T00:00:00,204
2021-05-28T00:00:00,185
2021-05-29T00:00:00,174
2021-05-30T00:00:00,80
2021-05-31T00:00:00,220
2021-06-01T00:00:00,194
2021-06-02T00:00:00,77
2021-06-03T00:00:00,183
2021-06-04T00:00:00,182
2021-06-05T00:00:00,114
2021-06-06T00:00:00,72
2021-06-07T00:00:00,138
2021-06-08T00:00:00,124
2021-06-09T00:00:00,139
2021-06-10T00:00:00,94
2021-06-11T00:00:00,146
2021-06-12T00:00:00,102
2021-06-13T00:00:00,43
2021-06-14T00:00:00,89
2021-06-15T00:00:00,83
2021-06-16T00:00:00,92
2021-06-17T00:00:00,67
2021-06-18T00:00:00,61
2021-06-19T00:00:00,84
2021-06-20T00:00:00,37
2021-06-21T00:00:00,54
2021-06-22T00:00:00,74
2021-06-23T00:00:00,53
2021-06-24T00:00:00,59
2021-06-25T00:00:00,70
