date,regione,deceduti,ricoveri,sintomatici,terapia_intensiva
2021-02-22T00:00:00,pabolzano_,0,14,200,0
2021-02-23T00:00:00,pabolzano_,3,9,157,2
2021-02-24T00:00:00,pabolzano_,0,10,152,1
2021-02-25T00:00:00,pabolzano_,1,7,126,0
2021-02-26T00:00:00,pabolzano_,5,7,148,1
2021-02-27T00:00:00,pabolzano_,0,9,113,0
2021-02-28T00:00:00,pabolzano_,0,4,96,1
2021-03-01T00:00:00,pabolzano_,2,10,140,2
2021-03-02T00:00:00,pabolzano_,0,8,112,1
2021-03-03T00:00:00,pabolzano_,3,10,124,0
2021-03-04T00:00:00,pabolzano_,1,10,110,0
2021-03-05T00:00:00,pabolzano_,1,5,106,3
2021-03-06T00:00:00,pabolzano_,0,10,85,0
2021-03-07T00:00:00,pabolzano_,2,6,79,2
2021-03-08T00:00:00,pabolzano_,1,10,106,2
2021-03-09T00:00:00,pabolzano_,0,14,93,1
2021-03-10T00:00:00,pabolzano_,1,6,89,1
2021-03-11T00:00:00,pabolzano_,2,7,87,1
2021-03-12T00:00:00,pabolzano_,1,5,73,2
2021-03-13T00:00:00,pabolzano_,2,4,75,1
2021-03-14T00:00:00,pabolzano_,1,0,71,0
2021-03-15T00:00:00,pabolzano_,0,10,96,0
2021-03-16T00:00:00,pabolzano_,1,3,70,0
2021-03-17T00:00:00,pabolzano_,1,7,69,1
2021-03-18T00:00:00,pabolzano_,1,4,63,2
2021-03-19T00:00:00,pabolzano_,0,9,55,0
2021-03-20T00:00:00,pabolzano_,0,9,54,1
2021-03-21T00:00:00,pabolzano_,1,5,65,1
2021-03-22T00:00:00,pabolzano_,0,4,76,0
2021-03-23T00:00:00,pabolzano_,2,12,99,5
2021-03-24T00:00:00,pabolzano_,0,4,71,1
2021-03-25T00:00:00,pabolzano_,1,9,66,0
2021-03-26T00:00:00,pabolzano_,2,6,58,0
2021-03-27T00:00:00,pabolzano_,1,3,69,0
2021-03-28T00:00:00,pabolzano_,1,1,60,0
2021-03-29T00:00:00,pabolzano_,0,4,71,0
2021-03-30T00:00:00,pabolzano_,1,2,53,1
2021-03-31T00:00:00,pabolzano_,1,4,69,0
2021-04-01T00:00:00,pabolzano_,2,6,59,0
2021-04-02T00:00:00,pabolzano_,3,1,36,0
2021-04-03T00:00:00,pabolzano_,0,7,42,0
2021-04-04T00:00:00,pabolzano_,0,6,47,1
2021-04-05T00:00:00,pabolzano_,0,4,51,0
2021-04-06T00:00:00,pabolzano_,0,4,48,0
2021-04-07T00:00:00,pabolzano_,0,9,35,1
2021-04-08T00:00:00,pabolzano_,0,1,46,0
2021-04-09T00:00:00,pabolzano_,0,4,50,0
2021-04-10T00:00:00,pabolzano_,0,4,63,0
2021-04-11T00:00:00,pabolzano_,0,7,43,0
2021-04-12T00:00:00,pabolzano_,2,6,60,0
2021-04-13T00:00:00,pabolzano_,0,4,42,0
2021-04-14T00:00:00,pabolzano_,1,7,50,1
2021-04-15T00:00:00,pabolzano_,0,5,62,2
2021-04-16T00:00:00,pabolzano_,0,5,52,0
2021-04-17T00:00:00,pabolzano_,0,0,50,1
2021-04-18T00:00:00,pabolzano_,0,0,57,0
2021-04-19T00:00:00,pabolzano_,0,4,74,0
2021-04-20T00:00:00,pabolzano_,0,5,49,1
2021-04-21T00:00:00,pabolzano_,0,2,48,0
2021-04-22T00:00:00,pabolzano_,0,4,38,0
2021-04-23T00:00:00,pabolzano_,1,2,55,0
2021-04-24T00:00:00,pabolzano_,0,0,35,0
2021-04-25T00:00:00,pabolzano_,0,4,34,0
2021-04-26T00:00:00,pabolzano_,0,3,53,1
2021-04-27T00:00:00,pabolzano_,0,2,38,0
2021-04-28T00:00:00,pabolzano_,0,5,50,0
2021-04-29T00:00:00,pabolzano_,1,0,38,0
2021-04-30T00:00:00,pabolzano_,1,3,47,1
2021-05-01T00:00:00,pabolzano_,0,4,46,0
2021-05-02T00:00:00,pabolzano_,0,5,28,1
2021-05-03T00:00:00,pabolzano_,2,2,53,0
2021-05-04T00:00:00,pabolzano_,1,2,40,1
2021-05-05T00:00:00,pabolzano_,0,1,49,0
2021-05-06T00:00:00,pabolzano_,0,1,33,0
2021-05-07T00:00:00,pabolzano_,0,2,30,1
2021-05-08T00:00:00,pabolzano_,0,2,43,0
2021-05-09T00:00:00,pabolzano_,0,2,32,0
2021-05-10T00:00:00,pabolzano_,0,1,44,0
2021-05-11T00:00:00,pabolzano_,0,2,28,0
2021-05-12T00:00:00,pabolzano_,0,0,40,1
2021-05-13T00:00:00,pabolzano_,0,1,40,0
2021-05-14T00:00:00,pabolzano_,0,0,30,0
2021-05-15T00:00:00,pabolzano_,0,0,36,0
2021-05-16T00:00:00,pabolzano_,0,1,32,1
2021-05-17T00:00:00,pabolzano_,1,1,46,0
2021-05-18T00:00:00,pabolzano_,0,0,37,0
2021-05-19T00:00:00,pabolzano_,0,3,38,0
2021-05-20T00:00:00,pabolzano_,0,2,25,0
2021-05-21T00:00:00,pabolzano_,1,3,37,0
2021-05-22T00:00:00,pabolzano_,1,0,25,1
2021-05-23T00:00:00,pabolzano_,0,0,24,0
2021-05-24T00:00:00,pabolzano_,0,1,27,0
2021-05-25T00:00:00,pabolzano_,0,0,19,0
2021-05-26T00:00:00,pabolzano_,0,2,20,0
2021-05-27T00:00:00,pabolzano_,0,1,26,0
2021-05-28T00:00:00,pabolzano_,0,4,20,0
2021-05-29T00:00:00,pabolzano_,0,0,21,0
2021-05-30T00:00:00,pabolzano_,0,1,16,0
2021-05-31T00:00:00,pabolzano_,0,1,24,0
2021-06-01T00:00:00,pabolzano_,1,1,19,0
2021-06-02T00:00:00,pabolzano_,0,0,14,0
2021-06-03T00:00:00,pabolzano_,0,0,16,0
2021-06-04T00:00:00,pabolzano_,0,0,12,0
2021-06-05T00:00:00,pabolzano_,1,0,9,0
2021-06-06T00:00:00,pabolzano_,0,0,10,0
2021-06-07T00:00:00,pabolzano_,0,0,9,0
2021-06-08T00:00:00,pabolzano_,0,2,15,0
2021-06-09T00:00:00,pabolzano_,0,2,6,0
2021-06-10T00:00:00,pabolzano_,0,0,4,0
2021-06-11T00:00:00,pabolzano_,0,0,9,1
2021-06-12T00:00:00,pabolzano_,0,0,4,0
2021-06-13T00:00:00,pabolzano_,0,0,4,0
2021-06-14T00:00:00,pabolzano_,0,1,10,0
2021-06-15T00:00:00,pabolzano_,0,0,5,0
2021-06-16T00:00:00,pabolzano_,0,2,0,0
2021-06-17T00:00:00,pabolzano_,0,0,3,1
2021-06-18T00:00:00,pabolzano_,0,1,5,0
2021-06-19T00:00:00,pabolzano_,0,0,3,0
2021-06-20T00:00:00,pabolzano_,0,0,2,0
2021-06-21T00:00:00,pabolzano_,0,1,2,0
2021-06-22T00:00:00,pabolzano_,0,1,2,0
2021-06-23T00:00:00,pabolzano_,0,1,1,0
2021-06-24T00:00:00,pabolzano_,0,0,6,1
2021-06-25T00:00:00,pabolzano_,0,0,6,
2021-06-26T00:00:00,pabolzano_,0,1,1,
2021-06-27T00:00:00,pabolzano_,,,5,
2021-06-28T00:00:00,pabolzano_,,,2,
2021-06-29T00:00:00,pabolzano_,,,6,
2021-06-30T00:00:00,pabolzano_,,,6,
2020-01-30T00:00:00,patrento_,,,1,
2020-01-31T00:00:00,patrento_,,,0,
2020-02-01T00:00:00,patrento_,,,0,
2020-02-02T00:00:00,patrento_,,,0,
2020-02-03T00:00:00,patrento_,,,0,
2020-02-04T00:00:00,patrento_,,,0,
2020-02-05T00:00:00,patrento_,,,0,
2020-02-06T00:00:00,patrento_,,,0,
2020-02-07T00:00:00,patrento_,,,0,
2020-02-08T00:00:00,patrento_,,,0,
2020-02-09T00:00:00,patrento_,,,0,
2020-02-10T00:00:00,patrento_,,,0,
2020-02-11T00:00:00,patrento_,,,0,
2020-02-12T00:00:00,patrento_,,,0,
2020-02-13T00:00:00,patrento_,,,0,
2020-02-14T00:00:00,patrento_,,,0,
2020-02-15T00:00:00,patrento_,,,0,
2020-02-16T00:00:00,patrento_,,,0,
2020-02-17T00:00:00,patrento_,,,0,
2020-02-18T00:00:00,patrento_,,,0,
2020-02-19T00:00:00,patrento_,,,0,
2020-02-20T00:00:00,patrento_,,,0,
2020-02-21T00:00:00,patrento_,,,1,
2020-02-22T00:00:00,patrento_,,,1,
2020-02-23T00:00:00,patrento_,,,0,
2020-02-24T00:00:00,patrento_,,,0,
2020-02-25T00:00:00,patrento_,,,2,
2020-02-26T00:00:00,patrento_,,,1,
2020-02-27T00:00:00,patrento_,,,4,
2020-02-28T00:00:00,patrento_,,,12,
2020-02-29T00:00:00,patrento_,,,6,
2020-03-01T00:00:00,patrento_,,1,9,
2020-03-02T00:00:00,patrento_,,0,17,
2020-03-03T00:00:00,patrento_,,1,13,
2020-03-04T00:00:00,patrento_,,1,13,
2020-03-05T00:00:00,patrento_,,2,25,
2020-03-06T00:00:00,patrento_,,2,38,
2020-03-07T00:00:00,patrento_,,3,39,2
2020-03-08T00:00:00,patrento_,,1,33,0
2020-03-09T00:00:00,patrento_,,5,61,1
2020-03-10T00:00:00,patrento_,,8,79,0
2020-03-11T00:00:00,patrento_,,10,76,1
2020-03-12T00:00:00,patrento_,,13,106,1
2020-03-13T00:00:00,patrento_,,15,139,1
2020-03-14T00:00:00,patrento_,,12,111,6
2020-03-15T00:00:00,patrento_,,15,94,4
2020-03-16T00:00:00,patrento_,1,15,116,1
2020-03-17T00:00:00,patrento_,0,16,96,2
2020-03-18T00:00:00,patrento_,1,34,113,1
2020-03-19T00:00:00,patrento_,1,25,99,8
2020-03-20T00:00:00,patrento_,0,36,112,4
2020-03-21T00:00:00,patrento_,2,35,108,7
2020-03-22T00:00:00,patrento_,4,29,99,10
2020-03-23T00:00:00,patrento_,5,23,107,5
2020-03-24T00:00:00,patrento_,3,47,84,6
2020-03-25T00:00:00,patrento_,5,27,84,11
2020-03-26T00:00:00,patrento_,8,18,75,6
2020-03-27T00:00:00,patrento_,1,33,71,5
2020-03-28T00:00:00,patrento_,5,28,71,4
2020-03-29T00:00:00,patrento_,6,22,65,4
2020-03-30T00:00:00,patrento_,5,12,76,3
2020-03-31T00:00:00,patrento_,5,22,73,4
2020-04-01T00:00:00,patrento_,3,14,70,4
2020-04-02T00:00:00,patrento_,4,14,60,4
2020-04-03T00:00:00,patrento_,2,13,67,3
2020-04-04T00:00:00,patrento_,4,23,55,1
2020-04-05T00:00:00,patrento_,4,10,46,0
2020-04-06T00:00:00,patrento_,3,7,39,1
2020-04-07T00:00:00,patrento_,2,10,41,3
2020-04-08T00:00:00,patrento_,6,7,32,0
2020-04-09T00:00:00,patrento_,3,5,36,0
2020-04-10T00:00:00,patrento_,1,7,38,4
2020-04-11T00:00:00,patrento_,3,6,12,0
2020-04-12T00:00:00,patrento_,2,6,25,0
2020-04-13T00:00:00,patrento_,0,5,23,0
2020-04-14T00:00:00,patrento_,1,4,22,0
2020-04-15T00:00:00,patrento_,2,2,18,0
2020-04-16T00:00:00,patrento_,1,7,17,0
2020-04-17T00:00:00,patrento_,2,2,17,2
2020-04-18T00:00:00,patrento_,1,4,14,0
2020-04-19T00:00:00,patrento_,1,3,13,1
2020-04-20T00:00:00,patrento_,2,2,24,0
2020-04-21T00:00:00,patrento_,3,3,18,0
2020-04-22T00:00:00,patrento_,0,3,31,0
2020-04-23T00:00:00,patrento_,0,1,19,0
2020-04-24T00:00:00,patrento_,2,2,16,0
2020-04-25T00:00:00,patrento_,1,2,29,0
2020-04-26T00:00:00,patrento_,0,1,15,1
2020-04-27T00:00:00,patrento_,1,4,18,1
2020-04-28T00:00:00,patrento_,1,2,16,0
2020-04-29T00:00:00,patrento_,0,0,31,0
2020-04-30T00:00:00,patrento_,0,0,14,0
2020-05-01T00:00:00,patrento_,0,1,6,0
2020-05-02T00:00:00,patrento_,2,0,13,0
2020-05-03T00:00:00,patrento_,0,1,2,0
2020-05-04T00:00:00,patrento_,1,0,4,0
2020-05-05T00:00:00,patrento_,1,2,4,0
2020-05-06T00:00:00,patrento_,0,0,5,0
2020-05-07T00:00:00,patrento_,1,0,1,0
2020-05-08T00:00:00,patrento_,1,0,7,0
2020-05-09T00:00:00,patrento_,2,1,5,0
2020-05-10T00:00:00,patrento_,0,0,2,0
2020-05-11T00:00:00,patrento_,0,2,4,0
2020-05-12T00:00:00,patrento_,0,0,12,0
2020-05-13T00:00:00,patrento_,0,1,12,0
2020-05-14T00:00:00,patrento_,1,1,8,0
2020-05-15T00:00:00,patrento_,0,1,3,0
2020-05-16T00:00:00,patrento_,0,0,4,0
2020-05-17T00:00:00,patrento_,0,0,9,0
2020-05-18T00:00:00,patrento_,0,1,3,0
2020-05-19T00:00:00,patrento_,0,2,1,0
2020-05-20T00:00:00,patrento_,0,2,5,0
2020-05-21T00:00:00,patrento_,0,0,2,0
2020-05-22T00:00:00,patrento_,0,0,1,1
2020-05-23T00:00:00,patrento_,2,1,6,0
2020-05-24T00:00:00,patrento_,0,0,2,0
2020-05-25T00:00:00,patrento_,0,0,0,0
2020-05-26T00:00:00,patrento_,1,0,0,0
2020-05-27T00:00:00,patrento_,0,0,0,0
2020-05-28T00:00:00,patrento_,0,0,2,0
2020-05-29T00:00:00,patrento_,0,0,0,0
2020-05-30T00:00:00,patrento_,0,0,1,0
2020-05-31T00:00:00,patrento_,0,0,1,0
2020-06-01T00:00:00,patrento_,0,1,0,0
2020-06-02T00:00:00,patrento_,0,0,0,0
2020-06-03T00:00:00,patrento_,1,0,0,0
2020-06-04T00:00:00,patrento_,0,0,0,0
2020-06-05T00:00:00,patrento_,0,0,0,0
2020-06-06T00:00:00,patrento_,0,0,0,0
2020-06-07T00:00:00,patrento_,0,0,1,0
2020-06-08T00:00:00,patrento_,0,1,0,0
2020-06-09T00:00:00,patrento_,0,0,0,0
2020-06-10T00:00:00,patrento_,0,0,0,0
2020-06-11T00:00:00,patrento_,0,0,0,0
2020-06-12T00:00:00,patrento_,0,0,0,0
2020-06-13T00:00:00,patrento_,0,0,0,0
2020-06-14T00:00:00,patrento_,1,0,0,0
2020-06-15T00:00:00,patrento_,0,0,0,0
2020-06-16T00:00:00,patrento_,0,0,0,0
2020-06-17T00:00:00,patrento_,0,0,0,0
2020-06-18T00:00:00,patrento_,0,0,1,0
2020-06-19T00:00:00,patrento_,0,0,1,0
2020-06-20T00:00:00,patrento_,0,0,0,0
2020-06-21T00:00:00,patrento_,0,0,1,0
2020-06-22T00:00:00,patrento_,0,0,1,0
2020-06-23T00:00:00,patrento_,0,0,0,0
2020-06-24T00:00:00,patrento_,0,0,0,0
2020-06-25T00:00:00,patrento_,0,1,2,0
2020-06-26T00:00:00,patrento_,0,0,1,0
2020-06-27T00:00:00,patrento_,0,1,0,0
2020-06-28T00:00:00,patrento_,0,0,0,0
2020-06-29T00:00:00,patrento_,0,0,0,0
2020-06-30T00:00:00,patrento_,0,0,1,0
2020-07-01T00:00:00,patrento_,0,0,0,0
2020-07-02T00:00:00,patrento_,0,0,0,0
2020-07-03T00:00:00,patrento_,0,1,0,0
2020-07-04T00:00:00,patrento_,0,0,0,0
2020-07-05T00:00:00,patrento_,0,0,1,0
2020-07-06T00:00:00,patrento_,0,0,2,0
2020-07-07T00:00:00,patrento_,0,0,0,0
2020-07-08T00:00:00,patrento_,0,0,0,0
2020-07-09T00:00:00,patrento_,0,0,0,0
2020-07-10T00:00:00,patrento_,0,0,1,0
2020-07-11T00:00:00,patrento_,0,1,1,0
2020-07-12T00:00:00,patrento_,0,0,4,0
2020-07-13T00:00:00,patrento_,0,0,2,0
2020-07-14T00:00:00,patrento_,0,0,1,0
2020-07-15T00:00:00,patrento_,0,0,1,0
2020-07-16T00:00:00,patrento_,0,0,2,0
2020-07-17T00:00:00,patrento_,0,0,0,0
2020-07-18T00:00:00,patrento_,0,0,3,0
2020-07-19T00:00:00,patrento_,0,1,1,0
2020-07-20T00:00:00,patrento_,0,0,4,0
2020-07-21T00:00:00,patrento_,0,1,2,0
2020-07-22T00:00:00,patrento_,0,0,2,0
2020-07-23T00:00:00,patrento_,0,0,1,0
2020-07-24T00:00:00,patrento_,0,0,0,0
2020-07-25T00:00:00,patrento_,0,0,0,0
2020-07-26T00:00:00,patrento_,0,0,0,0
2020-07-27T00:00:00,patrento_,0,0,0,0
2020-07-28T00:00:00,patrento_,0,0,0,0
2020-07-29T00:00:00,patrento_,0,0,2,0
2020-07-30T00:00:00,patrento_,0,0,1,0
2020-07-31T00:00:00,patrento_,0,0,0,0
2020-08-01T00:00:00,patrento_,0,0,1,0
2020-08-02T00:00:00,patrento_,0,0,0,0
2020-08-03T00:00:00,patrento_,0,1,0,0
2020-08-04T00:00:00,patrento_,0,0,1,0
2020-08-05T00:00:00,patrento_,0,0,0,0
2020-08-06T00:00:00,patrento_,0,0,0,0
2020-08-07T00:00:00,patrento_,0,2,0,0
2020-08-08T00:00:00,patrento_,0,0,1,0
2020-08-09T00:00:00,patrento_,0,1,2,0
2020-08-10T00:00:00,patrento_,0,1,2,0
2020-08-11T00:00:00,patrento_,0,0,0,0
2020-08-12T00:00:00,patrento_,0,0,2,1
2020-08-13T00:00:00,patrento_,0,0,1,0
2020-08-14T00:00:00,patrento_,0,1,0,0
2020-08-15T00:00:00,patrento_,0,0,1,0
2020-08-16T00:00:00,patrento_,0,0,1,0
2020-08-17T00:00:00,patrento_,0,0,3,0
2020-08-18T00:00:00,patrento_,0,1,0,0
2020-08-19T00:00:00,patrento_,0,0,5,0
2020-08-20T00:00:00,patrento_,0,0,2,0
2020-08-21T00:00:00,patrento_,0,1,6,0
2020-08-22T00:00:00,patrento_,0,0,3,0
2020-08-23T00:00:00,patrento_,0,0,5,0
2020-08-24T00:00:00,patrento_,0,0,6,0
2020-08-25T00:00:00,patrento_,0,1,7,0
2020-08-26T00:00:00,patrento_,0,0,9,0
2020-08-27T00:00:00,patrento_,0,0,10,0
2020-08-28T00:00:00,patrento_,0,2,7,0
2020-08-29T00:00:00,patrento_,0,0,10,0
2020-08-30T00:00:00,patrento_,0,0,7,0
2020-08-31T00:00:00,patrento_,0,2,9,0
2020-09-01T00:00:00,patrento_,0,0,19,0
2020-09-02T00:00:00,patrento_,0,0,9,0
2020-09-03T00:00:00,patrento_,0,0,18,0
2020-09-04T00:00:00,patrento_,0,3,17,0
2020-09-05T00:00:00,patrento_,0,0,9,0
2020-09-06T00:00:00,patrento_,0,0,14,0
2020-09-07T00:00:00,patrento_,0,0,12,0
2020-09-08T00:00:00,patrento_,0,0,10,0
2020-09-09T00:00:00,patrento_,0,2,6,0
2020-09-10T00:00:00,patrento_,0,0,10,0
2020-09-11T00:00:00,patrento_,0,1,8,0
2020-09-12T00:00:00,patrento_,0,1,6,0
2020-09-13T00:00:00,patrento_,0,1,9,0
2020-09-14T00:00:00,patrento_,0,1,20,0
2020-09-15T00:00:00,patrento_,0,0,11,0
2020-09-16T00:00:00,patrento_,0,3,19,0
2020-09-17T00:00:00,patrento_,0,0,17,0
2020-09-18T00:00:00,patrento_,0,0,10,0
2020-09-19T00:00:00,patrento_,0,1,11,0
2020-09-20T00:00:00,patrento_,0,2,12,0
2020-09-21T00:00:00,patrento_,0,0,16,0
2020-09-22T00:00:00,patrento_,0,0,22,0
2020-09-23T00:00:00,patrento_,0,2,10,0
2020-09-24T00:00:00,patrento_,0,0,17,0
2020-09-25T00:00:00,patrento_,0,0,11,0
2020-09-26T00:00:00,patrento_,0,1,18,0
2020-09-27T00:00:00,patrento_,0,0,12,0
2020-09-28T00:00:00,patrento_,0,1,20,0
2020-09-29T00:00:00,patrento_,0,1,11,0
2020-09-30T00:00:00,patrento_,0,4,25,0
2020-10-01T00:00:00,patrento_,0,1,28,0
2020-10-02T00:00:00,patrento_,0,2,18,0
2020-10-03T00:00:00,patrento_,0,1,16,0
2020-10-04T00:00:00,patrento_,0,1,19,0
2020-10-05T00:00:00,patrento_,0,0,33,0
2020-10-06T00:00:00,patrento_,0,3,38,0
2020-10-07T00:00:00,patrento_,0,0,36,0
2020-10-08T00:00:00,patrento_,0,2,33,0
2020-10-09T00:00:00,patrento_,0,5,45,0
2020-10-10T00:00:00,patrento_,0,0,50,0
2020-10-11T00:00:00,patrento_,0,0,50,0
2020-10-12T00:00:00,patrento_,1,0,70,0
2020-10-13T00:00:00,patrento_,1,7,55,0
2020-10-14T00:00:00,patrento_,0,5,75,0
2020-10-15T00:00:00,patrento_,0,3,64,0
2020-10-16T00:00:00,patrento_,0,4,80,0
2020-10-17T00:00:00,patrento_,0,6,77,0
2020-10-18T00:00:00,patrento_,0,5,78,0
2020-10-19T00:00:00,patrento_,0,4,122,0
2020-10-20T00:00:00,patrento_,1,4,120,0
2020-10-21T00:00:00,patrento_,1,3,87,2
2020-10-22T00:00:00,patrento_,0,12,81,0
2020-10-23T00:00:00,patrento_,0,14,129,2
2020-10-24T00:00:00,patrento_,0,3,103,1
2020-10-25T00:00:00,patrento_,1,6,108,0
2020-10-26T00:00:00,patrento_,0,8,163,0
2020-10-27T00:00:00,patrento_,0,6,100,0
2020-10-28T00:00:00,patrento_,0,15,112,1
2020-10-29T00:00:00,patrento_,0,19,90,3
2020-10-30T00:00:00,patrento_,2,19,108,1
2020-10-31T00:00:00,patrento_,2,8,74,1
2020-11-01T00:00:00,patrento_,2,25,139,2
2020-11-02T00:00:00,patrento_,1,20,111,2
2020-11-03T00:00:00,patrento_,1,26,101,1
2020-11-04T00:00:00,patrento_,0,15,142,2
2020-11-05T00:00:00,patrento_,0,9,96,4
2020-11-06T00:00:00,patrento_,2,21,95,2
2020-11-07T00:00:00,patrento_,1,17,68,3
2020-11-08T00:00:00,patrento_,1,14,64,2
2020-11-09T00:00:00,patrento_,1,24,84,3
2020-11-10T00:00:00,patrento_,1,28,87,5
2020-11-11T00:00:00,patrento_,2,24,89,5
2020-11-12T00:00:00,patrento_,2,35,72,2
2020-11-13T00:00:00,patrento_,1,21,80,2
2020-11-14T00:00:00,patrento_,1,19,75,3
2020-11-15T00:00:00,patrento_,1,19,71,3
2020-11-16T00:00:00,patrento_,4,28,102,1
2020-11-17T00:00:00,patrento_,0,26,66,4
2020-11-18T00:00:00,patrento_,2,25,51,5
2020-11-19T00:00:00,patrento_,4,23,61,2
2020-11-20T00:00:00,patrento_,2,28,74,2
2020-11-21T00:00:00,patrento_,3,19,67,4
2020-11-22T00:00:00,patrento_,3,18,70,4
2020-11-23T00:00:00,patrento_,1,20,100,2
2020-11-24T00:00:00,patrento_,2,24,86,4
2020-11-25T00:00:00,patrento_,4,18,92,2
2020-11-26T00:00:00,patrento_,2,25,77,5
2020-11-27T00:00:00,patrento_,1,26,102,3
2020-11-28T00:00:00,patrento_,3,20,110,1
2020-11-29T00:00:00,patrento_,1,13,95,6
2020-11-30T00:00:00,patrento_,5,17,135,1
2020-12-01T00:00:00,patrento_,0,18,225,2
2020-12-02T00:00:00,patrento_,2,25,148,4
2020-12-03T00:00:00,patrento_,1,19,107,4
2020-12-04T00:00:00,patrento_,5,21,92,2
2020-12-05T00:00:00,patrento_,1,16,53,4
2020-12-06T00:00:00,patrento_,3,22,44,1
2020-12-07T00:00:00,patrento_,3,17,71,5
2020-12-08T00:00:00,patrento_,3,24,96,3
2020-12-09T00:00:00,patrento_,1,20,69,1
2020-12-10T00:00:00,patrento_,1,16,98,1
2020-12-11T00:00:00,patrento_,3,14,67,1
2020-12-12T00:00:00,patrento_,2,19,75,2
2020-12-13T00:00:00,patrento_,2,19,51,4
2020-12-14T00:00:00,patrento_,1,18,107,6
2020-12-15T00:00:00,patrento_,1,21,103,3
2020-12-16T00:00:00,patrento_,4,15,107,2
2020-12-17T00:00:00,patrento_,4,15,71,2
2020-12-18T00:00:00,patrento_,2,15,87,3
2020-12-19T00:00:00,patrento_,2,25,105,2
2020-12-20T00:00:00,patrento_,4,10,84,0
2020-12-21T00:00:00,patrento_,3,11,109,2
2020-12-22T00:00:00,patrento_,1,11,72,3
2020-12-23T00:00:00,patrento_,2,20,80,3
2020-12-24T00:00:00,patrento_,2,12,85,2
2020-12-25T00:00:00,patrento_,3,13,113,2
2020-12-26T00:00:00,patrento_,1,17,122,1
2020-12-27T00:00:00,patrento_,1,23,116,0
2020-12-28T00:00:00,patrento_,2,19,143,2
2020-12-29T00:00:00,patrento_,2,26,136,4
2020-12-30T00:00:00,patrento_,3,24,99,5
2020-12-31T00:00:00,patrento_,1,13,94,3
2021-01-01T00:00:00,patrento_,3,14,182,0
2021-01-02T00:00:00,patrento_,5,18,116,2
2021-01-03T00:00:00,patrento_,2,16,101,4
2021-01-04T00:00:00,patrento_,1,13,134,1
2021-01-05T00:00:00,patrento_,2,20,140,5
2021-01-06T00:00:00,patrento_,0,20,99,4
2021-01-07T00:00:00,patrento_,1,16,81,3
2021-01-08T00:00:00,patrento_,5,14,73,0
2021-01-09T00:00:00,patrento_,2,18,75,3
2021-01-10T00:00:00,patrento_,3,7,71,1
2021-01-11T00:00:00,patrento_,4,18,68,4
2021-01-12T00:00:00,patrento_,2,15,66,2
2021-01-13T00:00:00,patrento_,1,14,60,4
2021-01-14T00:00:00,patrento_,4,12,65,0
2021-01-15T00:00:00,patrento_,1,16,82,4
2021-01-16T00:00:00,patrento_,1,8,76,4
2021-01-17T00:00:00,patrento_,1,9,67,4
2021-01-18T00:00:00,patrento_,2,7,102,2
2021-01-19T00:00:00,patrento_,2,7,77,2
2021-01-20T00:00:00,patrento_,0,8,86,2
2021-01-21T00:00:00,patrento_,1,10,91,3
2021-01-22T00:00:00,patrento_,1,4,103,1
2021-01-23T00:00:00,patrento_,2,7,97,3
2021-01-24T00:00:00,patrento_,2,7,69,0
2021-01-25T00:00:00,patrento_,1,7,136,1
2021-01-26T00:00:00,patrento_,0,10,127,1
2021-01-27T00:00:00,patrento_,1,2,111,1
2021-01-28T00:00:00,patrento_,0,10,90,2
2021-01-29T00:00:00,patrento_,0,8,124,1
2021-01-30T00:00:00,patrento_,0,8,85,1
2021-01-31T00:00:00,patrento_,1,7,73,1
2021-02-01T00:00:00,patrento_,1,4,226,0
2021-02-02T00:00:00,patrento_,1,10,158,1
2021-02-03T00:00:00,patrento_,3,5,127,2
2021-02-04T00:00:00,patrento_,0,9,127,1
2021-02-05T00:00:00,patrento_,1,9,132,0
2021-02-06T00:00:00,patrento_,3,5,139,0
2021-02-07T00:00:00,patrento_,1,5,133,0
2021-02-08T00:00:00,patrento_,2,8,155,2
2021-02-09T00:00:00,patrento_,1,17,119,3
2021-02-10T00:00:00,patrento_,0,4,147,1
2021-02-11T00:00:00,patrento_,1,17,117,2
2021-02-12T00:00:00,patrento_,0,6,124,2
2021-02-13T00:00:00,patrento_,0,11,140,0
2021-02-14T00:00:00,patrento_,1,8,119,2
2021-02-15T00:00:00,patrento_,1,6,190,1
2021-02-16T00:00:00,patrento_,1,11,148,3
2021-02-17T00:00:00,patrento_,0,10,194,3
2021-02-18T00:00:00,patrento_,1,19,144,3
2021-02-19T00:00:00,patrento_,0,9,134,0
2021-02-20T00:00:00,patrento_,0,11,147,3
2021-02-21T00:00:00,patrento_,2,10,128,2
2021-02-22T00:00:00,patrento_,0,8,196,1
2021-02-23T00:00:00,patrento_,1,17,158,2
2021-02-24T00:00:00,patrento_,1,8,149,3
2021-02-25T00:00:00,patrento_,1,13,126,4
2021-02-26T00:00:00,patrento_,1,15,104,3
2021-02-27T00:00:00,patrento_,1,11,135,2
2021-02-28T00:00:00,patrento_,0,11,133,2
2021-03-01T00:00:00,patrento_,1,10,161,3
2021-03-02T00:00:00,patrento_,0,21,136,2
2021-03-03T00:00:00,patrento_,0,18,132,5
2021-03-04T00:00:00,patrento_,0,14,130,3
2021-03-05T00:00:00,patrento_,1,15,147,5
2021-03-06T00:00:00,patrento_,1,19,140,5
2021-03-07T00:00:00,patrento_,0,6,100,1
