date,regione,deceduti,ricoveri,sintomatici,terapia_intensiva
2021-03-04T00:00:00,campania,17,15,30,0
2021-03-05T00:00:00,campania,15,10,32,1
2021-03-06T00:00:00,campania,11,6,31,1
2021-03-07T00:00:00,campania,12,2,37,0
2021-03-08T00:00:00,campania,16,12,33,1
2021-03-09T00:00:00,campania,9,10,37,2
2021-03-10T00:00:00,campania,11,9,40,0
2021-03-11T00:00:00,campania,8,19,32,1
2021-03-12T00:00:00,campania,19,13,40,1
2021-03-13T00:00:00,campania,17,16,22,0
2021-03-14T00:00:00,campania,11,14,42,2
2021-03-15T00:00:00,campania,13,13,41,0
2021-03-16T00:00:00,campania,22,7,37,2
2021-03-17T00:00:00,campania,22,19,31,0
2021-03-18T00:00:00,campania,12,12,43,1
2021-03-19T00:00:00,campania,17,14,32,0
2021-03-20T00:00:00,campania,14,9,25,1
2021-03-21T00:00:00,campania,16,13,40,0
2021-03-22T00:00:00,campania,14,9,35,1
2021-03-23T00:00:00,campania,16,13,46,1
2021-03-24T00:00:00,campania,21,16,39,0
2021-03-25T00:00:00,campania,16,9,46,1
2021-03-26T00:00:00,campania,23,16,52,1
2021-03-27T00:00:00,campania,11,12,19,1
2021-03-28T00:00:00,campania,5,13,40,0
2021-03-29T00:00:00,campania,12,17,32,0
2021-03-30T00:00:00,campania,8,12,43,0
2021-03-31T00:00:00,campania,22,10,32,0
2021-04-01T00:00:00,campania,14,7,41,0
2021-04-02T00:00:00,campania,16,9,28,0
2021-04-03T00:00:00,campania,14,9,15,0
2021-04-04T00:00:00,campania,8,3,21,0
2021-04-05T00:00:00,campania,15,21,34,0
2021-04-06T00:00:00,campania,13,12,35,0
2021-04-07T00:00:00,campania,21,16,25,1
2021-04-08T00:00:00,campania,13,8,44,1
2021-04-09T00:00:00,campania,15,11,31,0
2021-04-10T00:00:00,campania,14,11,20,0
2021-04-11T00:00:00,campania,14,6,34,0
2021-04-12T00:00:00,campania,10,10,34,0
2021-04-13T00:00:00,campania,6,10,37,1
2021-04-14T00:00:00,campania,11,9,28,0
2021-04-15T00:00:00,campania,5,6,22,0
2021-04-16T00:00:00,campania,9,16,26,1
2021-04-17T00:00:00,campania,7,10,11,0
2021-04-18T00:00:00,campania,11,3,32,0
2021-04-19T00:00:00,campania,18,10,27,1
2021-04-20T00:00:00,campania,9,5,25,1
2021-04-21T00:00:00,campania,13,12,21,0
2021-04-22T00:00:00,campania,11,8,27,0
2021-04-23T00:00:00,campania,13,10,23,1
2021-04-24T00:00:00,campania,14,4,9,0
2021-04-25T00:00:00,campania,14,6,20,0
2021-04-26T00:00:00,campania,13,8,18,0
2021-04-27T00:00:00,campania,6,4,21,0
2021-04-28T00:00:00,campania,12,4,24,0
2021-04-29T00:00:00,campania,7,6,18,0
2021-04-30T00:00:00,campania,6,10,13,0
2021-05-01T00:00:00,campania,11,8,10,1
2021-05-02T00:00:00,campania,8,5,14,0
2021-05-03T00:00:00,campania,8,5,17,1
2021-05-04T00:00:00,campania,11,16,19,0
2021-05-05T00:00:00,campania,6,4,18,0
2021-05-06T00:00:00,campania,9,6,13,0
2021-05-07T00:00:00,campania,12,6,10,0
2021-05-08T00:00:00,campania,11,6,10,1
2021-05-09T00:00:00,campania,8,0,18,0
2021-05-10T00:00:00,campania,3,9,11,0
2021-05-11T00:00:00,campania,7,5,14,0
2021-05-12T00:00:00,campania,8,5,6,1
2021-05-13T00:00:00,campania,6,3,13,0
2021-05-14T00:00:00,campania,6,2,3,0
2021-05-15T00:00:00,campania,2,5,6,0
2021-05-16T00:00:00,campania,6,3,6,1
2021-05-17T00:00:00,campania,3,3,4,0
2021-05-18T00:00:00,campania,6,4,10,1
2021-05-19T00:00:00,campania,4,2,5,0
2021-05-20T00:00:00,campania,5,1,2,1
2021-05-21T00:00:00,campania,3,2,5,1
2021-05-22T00:00:00,campania,5,5,2,1
2021-05-23T00:00:00,campania,3,2,5,0
2021-05-24T00:00:00,campania,6,2,10,0
2021-05-25T00:00:00,campania,5,6,10,1
2021-05-26T00:00:00,campania,3,0,7,0
2021-05-27T00:00:00,campania,4,0,3,0
2021-05-28T00:00:00,campania,2,4,10,0
2021-05-29T00:00:00,campania,2,5,1,0
2021-05-30T00:00:00,campania,1,1,6,1
2021-05-31T00:00:00,campania,3,3,3,0
2021-06-01T00:00:00,campania,3,3,1,2
2021-06-02T00:00:00,campania,4,2,5,0
2021-06-03T00:00:00,campania,2,3,2,0
2021-06-04T00:00:00,campania,1,0,1,0
2021-06-05T00:00:00,campania,2,2,0,1
2021-06-06T00:00:00,campania,1,0,3,0
2021-06-07T00:00:00,campania,1,1,1,0
2021-06-08T00:00:00,campania,1,1,2,0
2021-06-09T00:00:00,campania,4,3,3,1
2021-06-10T00:00:00,campania,2,1,0,1
2021-06-11T00:00:00,campania,0,1,2,0
2021-06-12T00:00:00,campania,2,2,0,0
2021-06-13T00:00:00,campania,1,2,2,0
2021-06-14T00:00:00,campania,1,0,0,0
2021-06-15T00:00:00,campania,1,1,2,0
2021-06-16T00:00:00,campania,2,0,2,0
2021-06-17T00:00:00,campania,1,0,2,0
2021-06-18T00:00:00,campania,0,0,0,0
2021-06-19T00:00:00,campania,0,0,0,0
2021-06-20T00:00:00,campania,0,3,1,0
2021-06-21T00:00:00,campania,1,0,0,0
2021-06-22T00:00:00,campania,0,0,0,
2021-06-23T00:00:00,campania,1,0,2,
2021-06-24T00:00:00,campania,1,0,2,
2021-06-25T00:00:00,campania,0,1,0,
2021-06-26T00:00:00,campania,5,2,1,
2021-06-27T00:00:00,campania,0,1,3,
2021-06-28T00:00:00,campania,0,0,1,
2021-06-29T00:00:00,campania,0,0,2,
2021-06-30T00:00:00,campania,1,1,2,
2021-07-01T00:00:00,campania,0,1,,
2021-07-02T00:00:00,campania,,0,,
2020-02-10T00:00:00,emiliaromagna_,,,1,
2020-02-11T00:00:00,emiliaromagna_,,,0,
2020-02-12T00:00:00,emiliaromagna_,,,2,
2020-02-13T00:00:00,emiliaromagna_,,,1,
2020-02-14T00:00:00,emiliaromagna_,,,2,
2020-02-15T00:00:00,emiliaromagna_,,,5,
2020-02-16T00:00:00,emiliaromagna_,,,1,
2020-02-17T00:00:00,emiliaromagna_,,,2,
2020-02-18T00:00:00,emiliaromagna_,,,3,
2020-02-19T00:00:00,emiliaromagna_,,,3,
2020-02-20T00:00:00,emiliaromagna_,,2,10,
2020-02-21T00:00:00,emiliaromagna_,,2,7,
2020-02-22T00:00:00,emiliaromagna_,,0,6,
2020-02-23T00:00:00,emiliaromagna_,,1,16,
2020-02-24T00:00:00,emiliaromagna_,,6,16,
2020-02-25T00:00:00,emiliaromagna_,,7,41,1
2020-02-26T00:00:00,emiliaromagna_,,9,26,0
2020-02-27T00:00:00,emiliaromagna_,,11,26,0
2020-02-28T00:00:00,emiliaromagna_,2,13,35,0
2020-02-29T00:00:00,emiliaromagna_,1,15,40,0
2020-03-01T00:00:00,emiliaromagna_,1,17,76,0
2020-03-02T00:00:00,emiliaromagna_,3,26,70,2
2020-03-03T00:00:00,emiliaromagna_,1,30,80,1
2020-03-04T00:00:00,emiliaromagna_,10,24,59,0
2020-03-05T00:00:00,emiliaromagna_,6,30,89,0
2020-03-06T00:00:00,emiliaromagna_,8,37,98,1
2020-03-07T00:00:00,emiliaromagna_,17,46,95,0
2020-03-08T00:00:00,emiliaromagna_,16,40,93,0
2020-03-09T00:00:00,emiliaromagna_,12,52,120,0
2020-03-10T00:00:00,emiliaromagna_,23,71,147,0
2020-03-11T00:00:00,emiliaromagna_,32,54,84,1
2020-03-12T00:00:00,emiliaromagna_,24,70,114,2
2020-03-13T00:00:00,emiliaromagna_,38,84,126,1
2020-03-14T00:00:00,emiliaromagna_,46,70,122,1
2020-03-15T00:00:00,emiliaromagna_,30,78,143,0
2020-03-16T00:00:00,emiliaromagna_,35,71,135,0
2020-03-17T00:00:00,emiliaromagna_,33,89,104,0
2020-03-18T00:00:00,emiliaromagna_,48,87,162,0
2020-03-19T00:00:00,emiliaromagna_,47,117,114,0
2020-03-20T00:00:00,emiliaromagna_,56,112,161,2
2020-03-21T00:00:00,emiliaromagna_,63,98,120,2
2020-03-22T00:00:00,emiliaromagna_,62,87,120,0
2020-03-23T00:00:00,emiliaromagna_,54,81,171,0
2020-03-24T00:00:00,emiliaromagna_,43,85,141,0
2020-03-25T00:00:00,emiliaromagna_,55,106,147,0
2020-03-26T00:00:00,emiliaromagna_,46,82,110,0
2020-03-27T00:00:00,emiliaromagna_,61,105,130,1
2020-03-28T00:00:00,emiliaromagna_,77,75,157,0
2020-03-29T00:00:00,emiliaromagna_,60,59,107,0
2020-03-30T00:00:00,emiliaromagna_,68,71,127,1
2020-03-31T00:00:00,emiliaromagna_,47,60,96,0
2020-04-01T00:00:00,emiliaromagna_,45,73,146,0
2020-04-02T00:00:00,emiliaromagna_,53,59,102,1
2020-04-03T00:00:00,emiliaromagna_,50,88,109,1
2020-04-04T00:00:00,emiliaromagna_,51,58,96,1
2020-04-05T00:00:00,emiliaromagna_,38,45,73,0
2020-04-06T00:00:00,emiliaromagna_,41,61,119,1
2020-04-07T00:00:00,emiliaromagna_,50,49,71,1
2020-04-08T00:00:00,emiliaromagna_,50,44,91,0
2020-04-09T00:00:00,emiliaromagna_,41,38,58,0
2020-04-10T00:00:00,emiliaromagna_,62,57,124,0
2020-04-11T00:00:00,emiliaromagna_,38,51,81,1
2020-04-12T00:00:00,emiliaromagna_,54,49,75,1
2020-04-13T00:00:00,emiliaromagna_,37,41,65,0
2020-04-14T00:00:00,emiliaromagna_,53,71,101,1
2020-04-15T00:00:00,emiliaromagna_,33,45,71,0
2020-04-16T00:00:00,emiliaromagna_,36,49,60,1
2020-04-17T00:00:00,emiliaromagna_,36,49,53,1
2020-04-18T00:00:00,emiliaromagna_,28,42,36,1
2020-04-19T00:00:00,emiliaromagna_,35,32,32,0
2020-04-20T00:00:00,emiliaromagna_,40,42,45,3
2020-04-21T00:00:00,emiliaromagna_,27,40,27,5
2020-04-22T00:00:00,emiliaromagna_,42,37,25,0
2020-04-23T00:00:00,emiliaromagna_,26,37,39,0
2020-04-24T00:00:00,emiliaromagna_,29,29,15,2
2020-04-25T00:00:00,emiliaromagna_,33,22,30,0
2020-04-26T00:00:00,emiliaromagna_,25,17,18,0
2020-04-27T00:00:00,emiliaromagna_,29,23,23,1
2020-04-28T00:00:00,emiliaromagna_,22,25,17,1
2020-04-29T00:00:00,emiliaromagna_,21,27,19,0
2020-04-30T00:00:00,emiliaromagna_,24,23,15,0
2020-05-01T00:00:00,emiliaromagna_,28,13,17,1
2020-05-02T00:00:00,emiliaromagna_,24,16,15,1
2020-05-03T00:00:00,emiliaromagna_,23,11,6,1
2020-05-04T00:00:00,emiliaromagna_,17,23,16,2
2020-05-05T00:00:00,emiliaromagna_,19,14,15,0
2020-05-06T00:00:00,emiliaromagna_,18,25,11,2
2020-05-07T00:00:00,emiliaromagna_,16,12,5,0
2020-05-08T00:00:00,emiliaromagna_,14,14,13,0
2020-05-09T00:00:00,emiliaromagna_,21,8,3,0
2020-05-10T00:00:00,emiliaromagna_,11,12,4,1
2020-05-11T00:00:00,emiliaromagna_,12,19,5,0
2020-05-12T00:00:00,emiliaromagna_,14,12,6,0
2020-05-13T00:00:00,emiliaromagna_,10,8,8,0
2020-05-14T00:00:00,emiliaromagna_,20,8,6,1
2020-05-15T00:00:00,emiliaromagna_,14,8,3,0
2020-05-16T00:00:00,emiliaromagna_,8,7,1,1
2020-05-17T00:00:00,emiliaromagna_,11,4,2,0
2020-05-18T00:00:00,emiliaromagna_,15,3,4,0
2020-05-19T00:00:00,emiliaromagna_,8,5,6,0
2020-05-20T00:00:00,emiliaromagna_,6,7,2,0
2020-05-21T00:00:00,emiliaromagna_,12,5,3,0
2020-05-22T00:00:00,emiliaromagna_,6,3,3,0
2020-05-23T00:00:00,emiliaromagna_,10,4,0,1
2020-05-24T00:00:00,emiliaromagna_,7,1,0,0
2020-05-25T00:00:00,emiliaromagna_,11,7,2,0
2020-05-26T00:00:00,emiliaromagna_,6,3,1,0
2020-05-27T00:00:00,emiliaromagna_,7,5,1,0
2020-05-28T00:00:00,emiliaromagna_,8,6,2,0
2020-05-29T00:00:00,emiliaromagna_,5,1,1,0
2020-05-30T00:00:00,emiliaromagna_,4,3,1,0
2020-05-31T00:00:00,emiliaromagna_,7,1,1,0
2020-06-01T00:00:00,emiliaromagna_,8,3,0,0
2020-06-02T00:00:00,emiliaromagna_,3,2,0,0
2020-06-03T00:00:00,emiliaromagna_,2,1,0,0
2020-06-04T00:00:00,emiliaromagna_,5,4,1,0
2020-06-05T00:00:00,emiliaromagna_,2,4,2,0
2020-06-06T00:00:00,emiliaromagna_,3,3,1,1
2020-06-07T00:00:00,emiliaromagna_,2,0,0,0
2020-06-08T00:00:00,emiliaromagna_,2,2,1,0
2020-06-09T00:00:00,emiliaromagna_,7,3,2,0
2020-06-10T00:00:00,emiliaromagna_,2,2,1,0
2020-06-11T00:00:00,emiliaromagna_,6,0,0,0
2020-06-12T00:00:00,emiliaromagna_,3,4,0,1
2020-06-13T00:00:00,emiliaromagna_,3,2,0,0
2020-06-14T00:00:00,emiliaromagna_,1,2,2,0
2020-06-15T00:00:00,emiliaromagna_,2,2,1,1
2020-06-16T00:00:00,emiliaromagna_,3,0,2,0
2020-06-17T00:00:00,emiliaromagna_,4,0,1,0
2020-06-18T00:00:00,emiliaromagna_,5,3,1,0
2020-06-19T00:00:00,emiliaromagna_,1,1,0,0
2020-06-20T00:00:00,emiliaromagna_,1,0,1,0
2020-06-21T00:00:00,emiliaromagna_,1,1,0,0
2020-06-22T00:00:00,emiliaromagna_,1,1,0,0
2020-06-23T00:00:00,emiliaromagna_,6,2,0,0
2020-06-24T00:00:00,emiliaromagna_,2,1,0,0
2020-06-25T00:00:00,emiliaromagna_,2,2,0,0
2020-06-26T00:00:00,emiliaromagna_,2,0,2,0
2020-06-27T00:00:00,emiliaromagna_,1,0,0,0
2020-06-28T00:00:00,emiliaromagna_,1,0,0,0
2020-06-29T00:00:00,emiliaromagna_,1,4,0,0
2020-06-30T00:00:00,emiliaromagna_,1,0,1,0
2020-07-01T00:00:00,emiliaromagna_,0,0,1,0
2020-07-02T00:00:00,emiliaromagna_,1,2,1,0
2020-07-03T00:00:00,emiliaromagna_,2,3,1,0
2020-07-04T00:00:00,emiliaromagna_,0,0,0,0
2020-07-05T00:00:00,emiliaromagna_,1,8,1,0
2020-07-06T00:00:00,emiliaromagna_,0,3,0,0
2020-07-07T00:00:00,emiliaromagna_,1,2,0,0
2020-07-08T00:00:00,emiliaromagna_,1,3,1,0
2020-07-09T00:00:00,emiliaromagna_,0,0,1,0
2020-07-10T00:00:00,emiliaromagna_,0,1,0,0
2020-07-11T00:00:00,emiliaromagna_,1,0,0,0
2020-07-12T00:00:00,emiliaromagna_,0,0,3,0
2020-07-13T00:00:00,emiliaromagna_,0,0,0,0
2020-07-14T00:00:00,emiliaromagna_,0,0,0,0
2020-07-15T00:00:00,emiliaromagna_,0,1,0,0
2020-07-16T00:00:00,emiliaromagna_,0,2,0,0
2020-07-17T00:00:00,emiliaromagna_,0,3,0,0
2020-07-18T00:00:00,emiliaromagna_,1,0,0,0
2020-07-19T00:00:00,emiliaromagna_,2,0,4,0
2020-07-20T00:00:00,emiliaromagna_,0,3,2,0
2020-07-21T00:00:00,emiliaromagna_,0,1,4,0
2020-07-22T00:00:00,emiliaromagna_,0,1,0,0
2020-07-23T00:00:00,emiliaromagna_,0,0,1,0
2020-07-24T00:00:00,emiliaromagna_,0,1,0,0
2020-07-25T00:00:00,emiliaromagna_,1,0,0,0
2020-07-26T00:00:00,emiliaromagna_,0,2,0,0
2020-07-27T00:00:00,emiliaromagna_,1,0,3,0
2020-07-28T00:00:00,emiliaromagna_,0,1,0,0
2020-07-29T00:00:00,emiliaromagna_,2,0,0,0
2020-07-30T00:00:00,emiliaromagna_,0,1,3,0
2020-07-31T00:00:00,emiliaromagna_,1,0,1,0
2020-08-01T00:00:00,emiliaromagna_,0,1,0,0
2020-08-02T00:00:00,emiliaromagna_,0,3,1,1
2020-08-03T00:00:00,emiliaromagna_,0,1,1,0
2020-08-04T00:00:00,emiliaromagna_,0,2,2,0
2020-08-05T00:00:00,emiliaromagna_,1,0,4,0
2020-08-06T00:00:00,emiliaromagna_,1,3,0,0
2020-08-07T00:00:00,emiliaromagna_,0,1,2,0
2020-08-08T00:00:00,emiliaromagna_,0,2,0,0
2020-08-09T00:00:00,emiliaromagna_,2,0,0,0
2020-08-10T00:00:00,emiliaromagna_,2,0,1,0
2020-08-11T00:00:00,emiliaromagna_,1,0,2,0
2020-08-12T00:00:00,emiliaromagna_,0,1,2,0
2020-08-13T00:00:00,emiliaromagna_,0,2,1,0
2020-08-14T00:00:00,emiliaromagna_,0,0,3,0
2020-08-15T00:00:00,emiliaromagna_,0,0,0,0
2020-08-16T00:00:00,emiliaromagna_,1,2,2,0
2020-08-17T00:00:00,emiliaromagna_,0,0,0,0
2020-08-18T00:00:00,emiliaromagna_,1,0,2,0
2020-08-19T00:00:00,emiliaromagna_,0,5,1,1
2020-08-20T00:00:00,emiliaromagna_,0,1,1,0
2020-08-21T00:00:00,emiliaromagna_,1,1,3,0
2020-08-22T00:00:00,emiliaromagna_,1,2,2,0
2020-08-23T00:00:00,emiliaromagna_,0,1,2,0
2020-08-24T00:00:00,emiliaromagna_,0,2,2,0
2020-08-25T00:00:00,emiliaromagna_,0,3,2,0
2020-08-26T00:00:00,emiliaromagna_,1,3,2,1
2020-08-27T00:00:00,emiliaromagna_,0,1,1,0
2020-08-28T00:00:00,emiliaromagna_,0,2,3,0
2020-08-29T00:00:00,emiliaromagna_,1,1,3,0
2020-08-30T00:00:00,emiliaromagna_,2,1,2,0
2020-08-31T00:00:00,emiliaromagna_,0,1,1,0
2020-09-01T00:00:00,emiliaromagna_,0,4,2,0
2020-09-02T00:00:00,emiliaromagna_,0,2,1,0
2020-09-03T00:00:00,emiliaromagna_,0,2,0,1
2020-09-04T00:00:00,emiliaromagna_,1,3,5,0
2020-09-05T00:00:00,emiliaromagna_,1,2,3,0
2020-09-06T00:00:00,emiliaromagna_,0,0,5,0
2020-09-07T00:00:00,emiliaromagna_,2,5,6,0
2020-09-08T00:00:00,emiliaromagna_,0,4,2,0
2020-09-09T00:00:00,emiliaromagna_,0,5,2,0
2020-09-10T00:00:00,emiliaromagna_,0,5,6,0
2020-09-11T00:00:00,emiliaromagna_,0,6,2,0
2020-09-12T00:00:00,emiliaromagna_,0,5,4,0
2020-09-13T00:00:00,emiliaromagna_,0,0,3,0
2020-09-14T00:00:00,emiliaromagna_,0,2,3,0
2020-09-15T00:00:00,emiliaromagna_,1,3,2,0
2020-09-16T00:00:00,emiliaromagna_,1,6,5,0
2020-09-17T00:00:00,emiliaromagna_,0,2,3,1
2020-09-18T00:00:00,emiliaromagna_,3,4,3,0
2020-09-19T00:00:00,emiliaromagna_,1,2,4,0
2020-09-20T00:00:00,emiliaromagna_,1,3,1,1
2020-09-21T00:00:00,emiliaromagna_,0,2,4,0
2020-09-22T00:00:00,emiliaromagna_,2,4,5,0
2020-09-23T00:00:00,emiliaromagna_,0,4,4,0
2020-09-24T00:00:00,emiliaromagna_,0,3,3,1
2020-09-25T00:00:00,emiliaromagna_,1,4,4,0
2020-09-26T00:00:00,emiliaromagna_,0,3,3,0
2020-09-27T00:00:00,emiliaromagna_,0,3,4,0
2020-09-28T00:00:00,emiliaromagna_,0,4,3,0
2020-09-29T00:00:00,emiliaromagna_,0,3,6,0
2020-09-30T00:00:00,emiliaromagna_,0,4,3,0
2020-10-01T00:00:00,emiliaromagna_,0,5,4,0
2020-10-02T00:00:00,emiliaromagna_,1,10,8,0
2020-10-03T00:00:00,emiliaromagna_,2,3,8,0
2020-10-04T00:00:00,emiliaromagna_,1,3,12,0
2020-10-05T00:00:00,emiliaromagna_,2,10,21,0
2020-10-06T00:00:00,emiliaromagna_,1,12,13,1
2020-10-07T00:00:00,emiliaromagna_,2,5,15,1
2020-10-08T00:00:00,emiliaromagna_,2,13,8,0
2020-10-09T00:00:00,emiliaromagna_,1,5,25,0
2020-10-10T00:00:00,emiliaromagna_,1,21,20,1
2020-10-11T00:00:00,emiliaromagna_,1,18,13,1
2020-10-12T00:00:00,emiliaromagna_,0,20,23,1
2020-10-13T00:00:00,emiliaromagna_,1,15,32,2
2020-10-14T00:00:00,emiliaromagna_,2,27,30,3
2020-10-15T00:00:00,emiliaromagna_,1,18,30,2
2020-10-16T00:00:00,emiliaromagna_,2,15,26,1
2020-10-17T00:00:00,emiliaromagna_,12,24,28,2
2020-10-18T00:00:00,emiliaromagna_,1,31,26,1
2020-10-19T00:00:00,emiliaromagna_,4,33,52,2
2020-10-20T00:00:00,emiliaromagna_,11,32,46,0
2020-10-21T00:00:00,emiliaromagna_,8,36,49,3
2020-10-22T00:00:00,emiliaromagna_,8,22,65,2
2020-10-23T00:00:00,emiliaromagna_,8,55,50,0
2020-10-24T00:00:00,emiliaromagna_,10,42,63,1
2020-10-25T00:00:00,emiliaromagna_,7,39,54,0
2020-10-26T00:00:00,emiliaromagna_,9,49,60,1
2020-10-27T00:00:00,emiliaromagna_,11,40,58,4
2020-10-28T00:00:00,emiliaromagna_,11,51,58,2
2020-10-29T00:00:00,emiliaromagna_,18,52,54,3
2020-10-30T00:00:00,emiliaromagna_,20,51,68,1
2020-10-31T00:00:00,emiliaromagna_,12,53,49,0
2020-11-01T00:00:00,emiliaromagna_,21,38,71,1
2020-11-02T00:00:00,emiliaromagna_,23,70,90,1
2020-11-03T00:00:00,emiliaromagna_,26,66,87,0
2020-11-04T00:00:00,emiliaromagna_,16,74,87,0
2020-11-05T00:00:00,emiliaromagna_,32,64,92,0
2020-11-06T00:00:00,emiliaromagna_,22,61,94,5
2020-11-07T00:00:00,emiliaromagna_,20,65,83,0
2020-11-08T00:00:00,emiliaromagna_,17,69,67,1
2020-11-09T00:00:00,emiliaromagna_,36,73,109,1
2020-11-10T00:00:00,emiliaromagna_,32,63,114,0
2020-11-11T00:00:00,emiliaromagna_,25,73,92,3
2020-11-12T00:00:00,emiliaromagna_,31,84,109,0
2020-11-13T00:00:00,emiliaromagna_,36,90,99,1
2020-11-14T00:00:00,emiliaromagna_,41,72,88,2
2020-11-15T00:00:00,emiliaromagna_,38,54,84,0
2020-11-16T00:00:00,emiliaromagna_,37,111,87,1
2020-11-17T00:00:00,emiliaromagna_,28,101,108,2
2020-11-18T00:00:00,emiliaromagna_,51,70,97,3
2020-11-19T00:00:00,emiliaromagna_,40,79,79,1
2020-11-20T00:00:00,emiliaromagna_,53,88,92,1
2020-11-21T00:00:00,emiliaromagna_,32,74,67,1
2020-11-22T00:00:00,emiliaromagna_,44,58,71,2
2020-11-23T00:00:00,emiliaromagna_,31,86,87,1
2020-11-24T00:00:00,emiliaromagna_,46,57,84,2
2020-11-25T00:00:00,emiliaromagna_,51,67,99,1
2020-11-26T00:00:00,emiliaromagna_,32,72,114,0
2020-11-27T00:00:00,emiliaromagna_,41,69,85,0
2020-11-28T00:00:00,emiliaromagna_,45,66,63,0
2020-11-29T00:00:00,emiliaromagna_,31,58,44,1
2020-11-30T00:00:00,emiliaromagna_,43,68,97,2
2020-12-01T00:00:00,emiliaromagna_,48,102,73,2
2020-12-02T00:00:00,emiliaromagna_,44,87,80,1
2020-12-03T00:00:00,emiliaromagna_,40,92,72,3
2020-12-04T00:00:00,emiliaromagna_,34,60,72,1
2020-12-05T00:00:00,emiliaromagna_,48,67,64,0
2020-12-06T00:00:00,emiliaromagna_,45,53,66,1
2020-12-07T00:00:00,emiliaromagna_,45,59,75,2
2020-12-08T00:00:00,emiliaromagna_,41,85,57,0
2020-12-09T00:00:00,emiliaromagna_,48,58,75,2
2020-12-10T00:00:00,emiliaromagna_,45,74,64,1
2020-12-11T00:00:00,emiliaromagna_,38,89,76,1
2020-12-12T00:00:00,emiliaromagna_,39,55,70,0
2020-12-13T00:00:00,emiliaromagna_,48,48,73,2
2020-12-14T00:00:00,emiliaromagna_,51,81,83,3
2020-12-15T00:00:00,emiliaromagna_,36,66,73,1
2020-12-16T00:00:00,emiliaromagna_,60,65,73,3
2020-12-17T00:00:00,emiliaromagna_,37,78,61,1
2020-12-18T00:00:00,emiliaromagna_,42,66,69,2
2020-12-19T00:00:00,emiliaromagna_,39,80,61,5
2020-12-20T00:00:00,emiliaromagna_,53,77,82,1
2020-12-21T00:00:00,emiliaromagna_,51,58,100,3
2020-12-22T00:00:00,emiliaromagna_,38,64,84,1
2020-12-23T00:00:00,emiliaromagna_,37,76,74,1
2020-12-24T00:00:00,emiliaromagna_,34,72,65,3
2020-12-25T00:00:00,emiliaromagna_,30,51,76,1
2020-12-26T00:00:00,emiliaromagna_,35,72,77,0
2020-12-27T00:00:00,emiliaromagna_,41,60,78,0
2020-12-28T00:00:00,emiliaromagna_,52,69,116,0
2020-12-29T00:00:00,emiliaromagna_,42,88,112,2
2020-12-30T00:00:00,emiliaromagna_,46,76,90,1
2020-12-31T00:00:00,emiliaromagna_,28,80,82,3
2021-01-01T00:00:00,emiliaromagna_,47,78,116,1
2021-01-02T00:00:00,emiliaromagna_,42,75,84,1
2021-01-03T00:00:00,emiliaromagna_,42,78,81,0
2021-01-04T00:00:00,emiliaromagna_,36,87,108,1
2021-01-05T00:00:00,emiliaromagna_,47,90,88,2
2021-01-06T00:00:00,emiliaromagna_,54,75,82,0
2021-01-07T00:00:00,emiliaromagna_,49,107,70,2
2021-01-08T00:00:00,emiliaromagna_,41,73,69,2
2021-01-09T00:00:00,emiliaromagna_,56,63,56,1
2021-01-10T00:00:00,emiliaromagna_,42,63,66,2
2021-01-11T00:00:00,emiliaromagna_,44,69,99,0
2021-01-12T00:00:00,emiliaromagna_,43,71,72,1
2021-01-13T00:00:00,emiliaromagna_,38,76,67,1
2021-01-14T00:00:00,emiliaromagna_,48,79,66,1
2021-01-15T00:00:00,emiliaromagna_,55,75,62,1
2021-01-16T00:00:00,emiliaromagna_,47,64,65,1
2021-01-17T00:00:00,emiliaromagna_,35,47,55,2
2021-01-18T00:00:00,emiliaromagna_,45,65,70,2
2021-01-19T00:00:00,emiliaromagna_,39,54,42,1
2021-01-20T00:00:00,emiliaromagna_,45,57,57,1
2021-01-21T00:00:00,emiliaromagna_,36,67,55,1
2021-01-22T00:00:00,emiliaromagna_,39,58,65,1
2021-01-23T00:00:00,emiliaromagna_,38,47,51,1
2021-01-24T00:00:00,emiliaromagna_,51,43,50,0
2021-01-25T00:00:00,emiliaromagna_,34,63,54,2
2021-01-26T00:00:00,emiliaromagna_,29,44,46,2
2021-01-27T00:00:00,emiliaromagna_,33,43,59,1
2021-01-28T00:00:00,emiliaromagna_,38,48,48,1
2021-01-29T00:00:00,emiliaromagna_,20,56,46,2
2021-01-30T00:00:00,emiliaromagna_,41,47,42,1
2021-01-31T00:00:00,emiliaromagna_,24,46,40,1
2021-02-01T00:00:00,emiliaromagna_,36,35,56,2
2021-02-02T00:00:00,emiliaromagna_,36,44,43,1
2021-02-03T00:00:00,emiliaromagna_,38,40,45,1
2021-02-04T00:00:00,emiliaromagna_,27,42,54,2
2021-02-05T00:00:00,emiliaromagna_,34,46,51,0
2021-02-06T00:00:00,emiliaromagna_,26,34,53,1
2021-02-07T00:00:00,emiliaromagna_,23,46,53,1
2021-02-08T00:00:00,emiliaromagna_,28,45,55,1
2021-02-09T00:00:00,emiliaromagna_,21,39,51,3
2021-02-10T00:00:00,emiliaromagna_,22,41,51,1
2021-02-11T00:00:00,emiliaromagna_,22,35,46,0
2021-02-12T00:00:00,emiliaromagna_,23,54,60,0
2021-02-13T00:00:00,emiliaromagna_,19,39,45,0
