date,regione,deceduti,positivi,ricoveri,terapia_intensiva
2020-03-25T00:00:00,basilicata,0,6,2,1
2020-03-26T00:00:00,basilicata,2,26,2,0
2020-03-27T00:00:00,basilicata,0,27,8,1
2020-03-28T00:00:00,basilicata,1,21,3,0
2020-03-29T00:00:00,basilicata,1,3,3,1
2020-03-30T00:00:00,basilicata,2,12,6,1
2020-03-31T00:00:00,basilicata,2,6,0,0
2020-04-01T00:00:00,basilicata,2,6,2,2
2020-04-02T00:00:00,basilicata,0,5,3,0
2020-04-03T00:00:00,basilicata,0,14,5,2
2020-04-04T00:00:00,basilicata,2,10,3,0
2020-04-05T00:00:00,basilicata,0,2,0,0
2020-04-06T00:00:00,basilicata,1,5,1,1
2020-04-07T00:00:00,basilicata,0,2,7,0
2020-04-08T00:00:00,basilicata,1,8,7,0
2020-04-09T00:00:00,basilicata,0,0,4,0
2020-04-10T00:00:00,basilicata,1,2,2,1
2020-04-11T00:00:00,basilicata,2,4,3,1
2020-04-12T00:00:00,basilicata,0,2,1,0
2020-04-13T00:00:00,basilicata,1,1,1,0
2020-04-14T00:00:00,basilicata,3,8,0,0
2020-04-15T00:00:00,basilicata,1,11,0,0
2020-04-16T00:00:00,basilicata,0,2,0,0
2020-04-17T00:00:00,basilicata,1,1,0,0
2020-04-18T00:00:00,basilicata,0,5,4,0
2020-04-19T00:00:00,basilicata,1,3,1,0
2020-04-20T00:00:00,basilicata,0,4,5,0
2020-04-21T00:00:00,basilicata,0,3,1,0
2020-04-22T00:00:00,basilicata,0,2,3,0
2020-04-23T00:00:00,basilicata,0,3,1,0
2020-04-24T00:00:00,basilicata,1,1,0,1
2020-04-25T00:00:00,basilicata,0,2,0,0
2020-04-26T00:00:00,basilicata,0,0,0,0
2020-04-27T00:00:00,basilicata,0,4,1,0
2020-04-28T00:00:00,basilicata,0,1,0,0
2020-04-29T00:00:00,basilicata,0,5,0,0
2020-04-30T00:00:00,basilicata,0,4,0,0
2020-05-01T00:00:00,basilicata,0,2,0,0
2020-05-02T00:00:00,basilicata,0,3,0,0
2020-05-03T00:00:00,basilicata,0,1,2,0
2020-05-04T00:00:00,basilicata,0,0,0,0
2020-05-05T00:00:00,basilicata,0,2,0,0
2020-05-06T00:00:00,basilicata,1,0,0,0
2020-05-07T00:00:00,basilicata,0,0,0,0
2020-05-08T00:00:00,basilicata,1,2,0,0
2020-05-09T00:00:00,basilicata,0,3,0,0
2020-05-10T00:00:00,basilicata,0,0,1,0
2020-05-11T00:00:00,basilicata,0,1,0,0
2020-05-12T00:00:00,basilicata,0,2,0,0
2020-05-13T00:00:00,basilicata,0,1,0,0
2020-05-14T00:00:00,basilicata,1,0,0,0
2020-05-15T00:00:00,basilicata,0,0,0,0
2020-05-16T00:00:00,basilicata,0,1,0,0
2020-05-17T00:00:00,basilicata,0,0,0,0
2020-05-18T00:00:00,basilicata,0,1,0,0
2020-05-19T00:00:00,basilicata,0,3,0,0
2020-05-20T00:00:00,basilicata,0,0,0,0
2020-05-21T00:00:00,basilicata,0,1,0,0
2020-05-22T00:00:00,basilicata,0,2,0,0
2020-05-23T00:00:00,basilicata,0,1,0,0
2020-05-24T00:00:00,basilicata,0,0,0,0
2020-05-25T00:00:00,basilicata,0,0,0,0
2020-05-26T00:00:00,basilicata,0,1,0,0
2020-05-27T00:00:00,basilicata,0,1,0,0
2020-05-28T00:00:00,basilicata,1,0,0,0
2020-05-29T00:00:00,basilicata,0,0,0,0
2020-05-30T00:00:00,basilicata,0,0,0,0
2020-05-31T00:00:00,basilicata,0,0,0,0
2020-06-01T00:00:00,basilicata,0,0,0,0
2020-06-02T00:00:00,basilicata,0,0,0,0
2020-06-03T00:00:00,basilicata,0,0,0,0
2020-06-04T00:00:00,basilicata,0,0,0,0
2020-06-05T00:00:00,basilicata,0,1,0,0
2020-06-06T00:00:00,basilicata,0,0,1,0
2020-06-07T00:00:00,basilicata,0,0,0,0
2020-06-08T00:00:00,basilicata,0,2,0,0
2020-06-09T00:00:00,basilicata,0,0,0,0
2020-06-10T00:00:00,basilicata,0,0,0,1
2020-06-11T00:00:00,basilicata,0,0,0,0
2020-06-12T00:00:00,basilicata,0,0,0,0
2020-06-13T00:00:00,basilicata,0,0,0,0
2020-06-14T00:00:00,basilicata,0,0,0,0
2020-06-15T00:00:00,basilicata,0,0,0,0
2020-06-16T00:00:00,basilicata,0,0,0,0
2020-06-17T00:00:00,basilicata,0,0,0,0
2020-06-18T00:00:00,basilicata,0,0,0,0
2020-06-19T00:00:00,basilicata,0,0,0,0
2020-06-20T00:00:00,basilicata,0,0,0,0
2020-06-21T00:00:00,basilicata,0,0,0,0
2020-06-22T00:00:00,basilicata,0,0,0,0
2020-06-23T00:00:00,basilicata,0,0,0,0
2020-06-24T00:00:00,basilicata,0,0,0,0
2020-06-25T00:00:00,basilicata,0,0,0,0
2020-06-26T00:00:00,basilicata,0,0,0,0
2020-06-27T00:00:00,basilicata,0,0,0,0
2020-06-28T00:00:00,basilicata,0,1,0,0
2020-06-29T00:00:00,basilicata,0,0,0,0
2020-06-30T00:00:00,basilicata,0,0,0,0
2020-07-01T00:00:00,basilicata,0,0,0,0
2020-07-02T00:00:00,basilicata,0,2,0,0
2020-07-03T00:00:00,basilicata,0,0,0,0
2020-07-04T00:00:00,basilicata,0,0,0,0
2020-07-05T00:00:00,basilicata,0,0,0,0
2020-07-06T00:00:00,basilicata,0,0,0,0
2020-07-07T00:00:00,basilicata,0,1,0,0
2020-07-08T00:00:00,basilicata,0,0,2,0
2020-07-09T00:00:00,basilicata,0,0,0,0
2020-07-10T00:00:00,basilicata,0,1,0,0
2020-07-11T00:00:00,basilicata,0,0,0,0
2020-07-12T00:00:00,basilicata,0,0,0,0
2020-07-13T00:00:00,basilicata,0,0,0,0
2020-07-14T00:00:00,basilicata,0,0,0,0
2020-07-15T00:00:00,basilicata,0,0,0,0
2020-07-16T00:00:00,basilicata,0,0,0,0
2020-07-17T00:00:00,basilicata,0,3,0,0
2020-07-18T00:00:00,basilicata,1,0,0,0
2020-07-19T00:00:00,basilicata,0,0,0,0
2020-07-20T00:00:00,basilicata,0,5,0,0
2020-07-21T00:00:00,basilicata,0,30,0,0
2020-07-22T00:00:00,basilicata,0,4,0,0
2020-07-23T00:00:00,basilicata,0,0,0,0
2020-07-24T00:00:00,basilicata,0,2,0,0
2020-07-25T00:00:00,basilicata,0,0,0,0
2020-07-26T00:00:00,basilicata,0,0,0,0
2020-07-27T00:00:00,basilicata,0,0,0,0
2020-07-28T00:00:00,basilicata,0,0,0,0
2020-07-29T00:00:00,basilicata,0,2,0,0
2020-07-30T00:00:00,basilicata,0,1,0,0
2020-07-31T00:00:00,basilicata,0,1,0,0
2020-08-01T00:00:00,basilicata,0,0,0,0
2020-08-02T00:00:00,basilicata,0,0,0,0
2020-08-03T00:00:00,basilicata,0,0,0,0
2020-08-04T00:00:00,basilicata,0,2,0,0
2020-08-05T00:00:00,basilicata,0,18,0,0
2020-08-06T00:00:00,basilicata,0,2,0,0
2020-08-07T00:00:00,basilicata,0,1,0,0
2020-08-08T00:00:00,basilicata,0,0,0,0
2020-08-09T00:00:00,basilicata,0,0,0,0
2020-08-10T00:00:00,basilicata,0,0,0,0
2020-08-11T00:00:00,basilicata,0,1,0,0
2020-08-12T00:00:00,basilicata,0,1,0,0
2020-08-13T00:00:00,basilicata,0,5,0,0
2020-08-14T00:00:00,basilicata,0,2,0,0
2020-08-15T00:00:00,basilicata,0,0,0,0
2020-08-16T00:00:00,basilicata,0,0,0,0
2020-08-17T00:00:00,basilicata,0,6,0,0
2020-08-18T00:00:00,basilicata,0,2,0,0
2020-08-19T00:00:00,basilicata,0,4,0,0
2020-08-20T00:00:00,basilicata,0,2,0,0
2020-08-21T00:00:00,basilicata,0,1,1,0
2020-08-22T00:00:00,basilicata,0,2,0,0
2020-08-23T00:00:00,basilicata,0,2,0,0
2020-08-24T00:00:00,basilicata,0,1,0,0
2020-08-25T00:00:00,basilicata,0,4,0,1
2020-08-26T00:00:00,basilicata,0,3,0,0
2020-08-27T00:00:00,basilicata,0,3,0,0
2020-08-28T00:00:00,basilicata,0,5,0,0
2020-08-29T00:00:00,basilicata,0,2,0,0
2020-08-30T00:00:00,basilicata,0,0,0,0
2020-08-31T00:00:00,basilicata,0,1,0,0
2020-09-01T00:00:00,basilicata,0,4,0,0
2020-09-02T00:00:00,basilicata,0,18,1,0
2020-09-03T00:00:00,basilicata,0,1,1,0
2020-09-04T00:00:00,basilicata,0,1,0,0
2020-09-05T00:00:00,basilicata,0,17,1,0
2020-09-06T00:00:00,basilicata,0,1,0,0
2020-09-07T00:00:00,basilicata,0,10,1,0
2020-09-08T00:00:00,basilicata,0,7,0,0
2020-09-09T00:00:00,basilicata,0,16,0,0
2020-09-10T00:00:00,basilicata,0,7,2,0
2020-09-11T00:00:00,basilicata,0,10,1,0
2020-09-12T00:00:00,basilicata,0,1,0,0
2020-09-13T00:00:00,basilicata,0,0,0,0
2020-09-14T00:00:00,basilicata,0,1,1,0
2020-09-15T00:00:00,basilicata,0,6,0,0
2020-09-16T00:00:00,basilicata,0,3,1,0
2020-09-17T00:00:00,basilicata,0,3,0,0
2020-09-18T00:00:00,basilicata,0,5,0,0
2020-09-19T00:00:00,basilicata,0,1,0,0
2020-09-20T00:00:00,basilicata,0,1,1,1
2020-09-21T00:00:00,basilicata,0,17,0,0
2020-09-22T00:00:00,basilicata,0,17,1,0
2020-09-23T00:00:00,basilicata,0,7,1,0
2020-09-24T00:00:00,basilicata,0,10,2,0
2020-09-25T00:00:00,basilicata,0,28,2,0
2020-09-26T00:00:00,basilicata,1,46,1,0
2020-09-27T00:00:00,basilicata,0,5,0,0
2020-09-28T00:00:00,basilicata,0,6,0,0
2020-09-29T00:00:00,basilicata,0,29,0,0
2020-09-30T00:00:00,basilicata,0,34,1,0
2020-10-01T00:00:00,basilicata,3,67,2,0
2020-10-02T00:00:00,basilicata,2,18,2,0
2020-10-03T00:00:00,basilicata,1,13,4,0
2020-10-04T00:00:00,basilicata,0,3,4,0
2020-10-05T00:00:00,basilicata,0,9,1,0
2020-10-06T00:00:00,basilicata,1,13,2,0
2020-10-07T00:00:00,basilicata,0,19,0,0
2020-10-08T00:00:00,basilicata,0,40,1,0
2020-10-09T00:00:00,basilicata,0,21,1,0
2020-10-10T00:00:00,basilicata,0,18,2,0
2020-10-11T00:00:00,basilicata,0,15,0,0
2020-10-12T00:00:00,basilicata,1,8,2,0
2020-10-13T00:00:00,basilicata,1,6,0,0
2020-10-14T00:00:00,basilicata,0,9,4,0
2020-10-15T00:00:00,basilicata,1,62,6,0
2020-10-16T00:00:00,basilicata,0,36,0,0
2020-10-17T00:00:00,basilicata,2,26,6,0
2020-10-18T00:00:00,basilicata,0,14,5,0
2020-10-19T00:00:00,basilicata,2,31,4,0
2020-10-20T00:00:00,basilicata,0,45,4,1
2020-10-21T00:00:00,basilicata,1,55,5,0
2020-10-22T00:00:00,basilicata,1,36,2,1
2020-10-23T00:00:00,basilicata,1,41,9,1
2020-10-24T00:00:00,basilicata,0,53,4,0
2020-10-25T00:00:00,basilicata,0,23,1,0
2020-10-26T00:00:00,basilicata,0,132,9,0
2020-10-27T00:00:00,basilicata,1,79,4,0
2020-10-28T00:00:00,basilicata,2,173,8,0
2020-10-29T00:00:00,basilicata,0,97,7,0
2020-10-30T00:00:00,basilicata,2,135,9,1
2020-10-31T00:00:00,basilicata,1,149,16,2
2020-11-01T00:00:00,basilicata,1,46,7,1
2020-11-02T00:00:00,basilicata,3,175,4,0
2020-11-03T00:00:00,basilicata,1,174,13,4
2020-11-04T00:00:00,basilicata,0,199,7,0
2020-11-05T00:00:00,basilicata,4,181,13,1
2020-11-06T00:00:00,basilicata,5,209,4,1
2020-11-07T00:00:00,basilicata,3,181,11,0
2020-11-08T00:00:00,basilicata,0,140,5,0
2020-11-09T00:00:00,basilicata,3,219,9,2
2020-11-10T00:00:00,basilicata,3,331,4,3
2020-11-11T00:00:00,basilicata,2,216,5,1
2020-11-12T00:00:00,basilicata,2,276,6,1
2020-11-13T00:00:00,basilicata,1,234,10,3
2020-11-14T00:00:00,basilicata,2,235,12,0
2020-11-15T00:00:00,basilicata,7,75,16,6
2020-11-16T00:00:00,basilicata,7,262,6,2
2020-11-17T00:00:00,basilicata,5,210,8,2
2020-11-18T00:00:00,basilicata,7,220,9,1
2020-11-19T00:00:00,basilicata,5,261,11,3
2020-11-20T00:00:00,basilicata,2,235,8,0
2020-11-21T00:00:00,basilicata,5,138,3,0
2020-11-22T00:00:00,basilicata,8,68,4,0
2020-11-23T00:00:00,basilicata,8,304,3,2
2020-11-24T00:00:00,basilicata,6,181,1,2
2020-11-25T00:00:00,basilicata,2,185,1,0
2020-11-26T00:00:00,basilicata,4,265,0,1
2020-11-27T00:00:00,basilicata,5,239,4,1
2020-11-28T00:00:00,basilicata,5,126,1,0
2020-11-29T00:00:00,basilicata,2,33,1,0
2020-11-30T00:00:00,basilicata,2,150,3,0
2020-12-01T00:00:00,basilicata,1,144,2,0
2020-12-02T00:00:00,basilicata,2,174,1,0
2020-12-03T00:00:00,basilicata,0,102,3,1
2020-12-04T00:00:00,basilicata,2,107,2,0
2020-12-05T00:00:00,basilicata,3,73,0,0
2020-12-06T00:00:00,basilicata,5,38,1,0
2020-12-07T00:00:00,basilicata,2,78,2,0
2020-12-08T00:00:00,basilicata,3,13,1,0
2020-12-09T00:00:00,basilicata,4,109,1,0
2020-12-10T00:00:00,basilicata,7,114,4,0
2020-12-11T00:00:00,basilicata,1,86,0,0
2020-12-12T00:00:00,basilicata,4,55,2,0
2020-12-13T00:00:00,basilicata,4,3,1,0
2020-12-14T00:00:00,basilicata,7,109,1,0
2020-12-15T00:00:00,basilicata,1,49,0,0
2020-12-16T00:00:00,basilicata,5,112,0,0
2020-12-17T00:00:00,basilicata,1,59,1,0
2020-12-18T00:00:00,basilicata,2,77,2,0
2020-12-19T00:00:00,basilicata,2,78,0,0
2020-12-20T00:00:00,basilicata,4,6,0,0
2020-12-21T00:00:00,basilicata,2,84,1,0
2020-12-22T00:00:00,basilicata,3,115,2,0
2020-12-23T00:00:00,basilicata,3,118,4,0
2020-12-24T00:00:00,basilicata,4,50,2,0
2020-12-25T00:00:00,basilicata,4,10,1,0
2020-12-26T00:00:00,basilicata,1,17,2,0
2020-12-27T00:00:00,basilicata,5,8,0,0
2020-12-28T00:00:00,basilicata,1,129,0,0
2020-12-29T00:00:00,basilicata,3,153,2,1
2020-12-30T00:00:00,basilicata,4,120,1,0
2020-12-31T00:00:00,basilicata,1,117,0,0
2021-01-01T00:00:00,basilicata,3,20,3,1
2021-01-02T00:00:00,basilicata,2,68,1,0
2021-01-03T00:00:00,basilicata,2,28,1,0
2021-01-04T00:00:00,basilicata,3,170,1,0
2021-01-05T00:00:00,basilicata,1,173,0,0
2021-01-06T00:00:00,basilicata,1,36,2,0
2021-01-07T00:00:00,basilicata,0,132,1,0
2021-01-08T00:00:00,basilicata,0,145,2,0
2021-01-09T00:00:00,basilicata,0,138,0,0
2021-01-10T00:00:00,basilicata,1,14,5,2
2021-01-11T00:00:00,basilicata,4,178,1,0
2021-01-12T00:00:00,basilicata,4,65,0,0
2021-01-13T00:00:00,basilicata,1,87,1,0
2021-01-14T00:00:00,basilicata,2,56,2,0
2021-01-15T00:00:00,basilicata,0,82,2,0
2021-01-16T00:00:00,basilicata,2,63,1,0
2021-01-17T00:00:00,basilicata,2,10,1,1
2021-01-18T00:00:00,basilicata,6,47,1,0
2021-01-19T00:00:00,basilicata,2,60,1,0
2021-01-20T00:00:00,basilicata,3,63,3,1
2021-01-21T00:00:00,basilicata,1,50,1,0
2021-01-22T00:00:00,basilicata,0,67,2,0
2021-01-23T00:00:00,basilicata,2,98,0,0
2021-01-24T00:00:00,basilicata,2,9,4,0
2021-01-25T00:00:00,basilicata,2,72,2,1
2021-01-26T00:00:00,basilicata,3,53,0,0
2021-01-27T00:00:00,basilicata,0,45,0,0
2021-01-28T00:00:00,basilicata,3,57,0,1
2021-01-29T00:00:00,basilicata,1,52,0,0
2021-01-30T00:00:00,basilicata,0,32,1,0
2021-01-31T00:00:00,basilicata,0,10,2,0
2021-02-01T00:00:00,basilicata,0,57,2,0
2021-02-02T00:00:00,basilicata,0,51,1,0
2021-02-03T00:00:00,basilicata,2,100,0,0
2021-02-04T00:00:00,basilicata,1,75,1,0
2021-02-05T00:00:00,basilicata,2,74,1,0
2021-02-06T00:00:00,basilicata,2,81,1,0
2021-02-07T00:00:00,basilicata,3,10,1,1
2021-02-08T00:00:00,basilicata,2,134,0,0
2021-02-09T00:00:00,basilicata,0,93,1,0
2021-02-10T00:00:00,basilicata,1,90,2,1
2021-02-11T00:00:00,basilicata,5,87,1,1
2021-02-12T00:00:00,basilicata,0,92,0,0
2021-02-13T00:00:00,basilicata,1,57,2,0
2021-02-14T00:00:00,basilicata,1,16,0,0
2021-02-15T00:00:00,basilicata,0,114,1,0
2021-02-16T00:00:00,basilicata,2,89,2,1
2021-02-17T00:00:00,basilicata,2,122,1,0
2021-02-18T00:00:00,basilicata,1,102,0,0
2021-02-19T00:00:00,basilicata,0,136,1,0
2021-02-20T00:00:00,basilicata,0,63,0,0
2021-02-21T00:00:00,basilicata,0,18,0,0
2021-02-22T00:00:00,basilicata,4,159,2,1
2021-02-23T00:00:00,basilicata,0,144,1,0
2021-02-24T00:00:00,basilicata,1,115,2,0
2021-02-25T00:00:00,basilicata,0,81,3,1
2021-02-26T00:00:00,basilicata,0,142,0,1
2021-02-27T00:00:00,basilicata,1,129,4,0
2021-02-28T00:00:00,basilicata,1,30,0,1
2021-03-01T00:00:00,basilicata,2,139,1,2
2021-03-02T00:00:00,basilicata,0,131,2,0
2021-03-03T00:00:00,basilicata,1,137,2,1
2021-03-04T00:00:00,basilicata,0,171,1,0
2021-03-05T00:00:00,basilicata,0,182,1,1
2021-03-06T00:00:00,basilicata,0,130,4,0
2021-03-07T00:00:00,basilicata,0,57,3,0
2021-03-08T00:00:00,basilicata,2,172,4,1
2021-03-09T00:00:00,basilicata,0,90,0,1
2021-03-10T00:00:00,basilicata,2,182,2,0
2021-03-11T00:00:00,basilicata,2,98,3,0
2021-03-12T00:00:00,basilicata,0,152,7,1
2021-03-13T00:00:00,basilicata,0,96,4,1
2021-03-14T00:00:00,basilicata,0,48,1,0
2021-03-15T00:00:00,basilicata,4,180,5,3
2021-03-16T00:00:00,basilicata,5,159,4,0
2021-03-17T00:00:00,basilicata,3,107,0,0
2021-03-18T00:00:00,basilicata,3,146,1,0
2021-03-19T00:00:00,basilicata,4,183,2,0
2021-03-20T00:00:00,basilicata,6,72,5,0
2021-03-21T00:00:00,basilicata,5,18,2,1
2021-03-22T00:00:00,basilicata,2,131,2,1
2021-03-23T00:00:00,basilicata,6,114,2,0
2021-03-24T00:00:00,basilicata,1,113,2,1
2021-03-25T00:00:00,basilicata,0,148,3,2
2021-03-26T00:00:00,basilicata,0,130,2,0
2021-03-27T00:00:00,basilicata,3,120,2,1
2021-03-28T00:00:00,basilicata,3,29,6,3
2021-03-29T00:00:00,basilicata,2,171,1,0
2021-03-30T00:00:00,basilicata,3,127,2,2
2021-03-31T00:00:00,basilicata,3,173,3,0
2021-04-01T00:00:00,basilicata,4,144,1,1
2021-04-02T00:00:00,basilicata,1,110,2,1
2021-04-03T00:00:00,basilicata,3,84,0,0
2021-04-04T00:00:00,basilicata,2,28,3,0
2021-04-05T00:00:00,basilicata,0,13,1,0
2021-04-06T00:00:00,basilicata,5,166,1,0
2021-04-07T00:00:00,basilicata,5,202,0,0
2021-04-08T00:00:00,basilicata,4,185,1,0
2021-04-09T00:00:00,basilicata,3,223,0,0
2021-04-10T00:00:00,basilicata,2,189,2,1
2021-04-11T00:00:00,basilicata,5,60,3,1
2021-04-12T00:00:00,basilicata,2,223,1,0
2021-04-13T00:00:00,basilicata,2,209,0,0
2021-04-14T00:00:00,basilicata,1,214,2,2
2021-04-15T00:00:00,basilicata,0,202,1,0
2021-04-16T00:00:00,basilicata,1,157,1,2
2021-04-17T00:00:00,basilicata,1,131,0,0
2021-04-18T00:00:00,basilicata,0,35,0,1
2021-04-19T00:00:00,basilicata,2,215,0,0
2021-04-20T00:00:00,basilicata,3,135,1,0
2021-04-21T00:00:00,basilicata,3,249,2,2
2021-04-22T00:00:00,basilicata,1,129,1,0
2021-04-23T00:00:00,basilicata,1,178,3,0
2021-04-24T00:00:00,basilicata,0,122,1,1
2021-04-25T00:00:00,basilicata,3,42,0,0
2021-04-26T00:00:00,basilicata,4,121,2,0
2021-04-27T00:00:00,basilicata,1,159,2,0
2021-04-28T00:00:00,basilicata,4,189,1,0
2021-04-29T00:00:00,basilicata,1,190,1,1
2021-04-30T00:00:00,basilicata,0,147,3,2
2021-05-01T00:00:00,basilicata,3,71,0,2
2021-05-02T00:00:00,basilicata,3,29,1,2
2021-05-03T00:00:00,basilicata,2,130,4,2
2021-05-04T00:00:00,basilicata,1,144,1,0
2021-05-05T00:00:00,basilicata,1,126,0,2
2021-05-06T00:00:00,basilicata,1,135,2,0
2021-05-07T00:00:00,basilicata,0,132,2,1
2021-05-08T00:00:00,basilicata,2,71,0,1
2021-05-09T00:00:00,basilicata,4,32,0,0
2021-05-10T00:00:00,basilicata,3,116,0,1
2021-05-11T00:00:00,basilicata,4,98,1,0
2021-05-12T00:00:00,basilicata,0,114,3,0
2021-05-13T00:00:00,basilicata,2,106,0,0
2021-05-14T00:00:00,basilicata,0,104,0,0
2021-05-15T00:00:00,basilicata,2,68,0,
2021-05-16T00:00:00,basilicata,0,18,0,
2021-05-17T00:00:00,basilicata,3,68,1,
2021-05-18T00:00:00,basilicata,2,72,0,
2021-05-19T00:00:00,basilicata,0,70,0,
2021-05-20T00:00:00,basilicata,1,55,0,
2021-05-21T00:00:00,basilicata,0,47,0,
2021-05-22T00:00:00,basilicata,0,43,0,
2021-05-23T00:00:00,basilicata,0,5,0,
2021-05-24T00:00:00,basilicata,1,59,2,
2021-05-25T00:00:00,basilicata,0,56,0,
2021-05-26T00:00:00,basilicata,0,49,0,
2021-05-27T00:00:00,basilicata,0,46,0,
2021-05-28T00:00:00,basilicata,0,50,1,
2021-05-29T00:00:00,basilicata,0,16,0,
2021-05-30T00:00:00,basilicata,1,9,0,
2021-05-31T00:00:00,basilicata,0,25,0,
2021-06-01T00:00:00,basilicata,1,33,0,
2021-06-02T00:00:00,basilicata,0,2,0,
2021-06-03T00:00:00,basilicata,1,56,1,
2021-06-04T00:00:00,basilicata,0,28,0,
2021-06-05T00:00:00,basilicata,2,27,0,
2021-06-06T00:00:00,basilicata,1,2,0,
2021-06-07T00:00:00,basilicata,0,38,0,
2021-06-08T00:00:00,basilicata,0,43,0,
2021-06-09T00:00:00,basilicata,0,20,0,
2021-06-10T00:00:00,basilicata,0,52,1,
2021-06-11T00:00:00,basilicata,0,15,0,
2021-06-12T00:00:00,basilicata,0,23,0,
2021-06-13T00:00:00,basilicata,1,1,0,
2021-06-14T00:00:00,basilicata,1,30,0,
2021-06-15T00:00:00,basilicata,0,24,0,
2021-06-16T00:00:00,basilicata,0,24,0,
2021-06-17T00:00:00,basilicata,0,15,0,
2021-06-18T00:00:00,basilicata,1,20,0,
2021-06-19T00:00:00,basilicata,1,26,0,
2021-06-20T00:00:00,basilicata,,3,0,
2021-06-21T00:00:00,basilicata,,17,0,
2021-06-22T00:00:00,basilicata,,23,0,
2021-06-23T00:00:00,basilicata,,14,0,
2021-06-24T00:00:00,basilicata,,13,0,
2021-06-25T00:00:00,basilicata,,16,0,
2021-06-26T00:00:00,basilicata,,21,,
2021-06-27T00:00:00,basilicata,,0,,
2021-06-28T00:00:00,basilicata,,7,,
2021-06-29T00:00:00,basilicata,,13,,
2021-06-30T00:00:00,basilicata,,10,,
2021-07-01T00:00:00,basilicata,,9,,
2021-07-02T00:00:00,basilicata,,11,,
2021-07-03T00:00:00,basilicata,,2,,
2020-02-29T00:00:00,calabria,,1,,
2020-03-01T00:00:00,calabria,,0,2,
2020-03-02T00:00:00,calabria,,0,1,
2020-03-03T00:00:00,calabria,,0,0,
2020-03-04T00:00:00,calabria,,3,1,
2020-03-05T00:00:00,calabria,,2,0,
2020-03-06T00:00:00,calabria,,4,2,
2020-03-07T00:00:00,calabria,,4,2,
2020-03-08T00:00:00,calabria,,1,4,2
2020-03-09T00:00:00,calabria,,4,2,0
2020-03-10T00:00:00,calabria,,9,3,0
2020-03-11T00:00:00,calabria,,17,3,0
2020-03-12T00:00:00,calabria,,10,6,1
2020-03-13T00:00:00,calabria,1,23,8,0
2020-03-14T00:00:00,calabria,0,9,10,1
2020-03-15T00:00:00,calabria,0,13,5,3
2020-03-16T00:00:00,calabria,0,32,7,3
2020-03-17T00:00:00,calabria,0,35,6,0
2020-03-18T00:00:00,calabria,0,24,14,5
2020-03-19T00:00:00,calabria,2,35,23,4
2020-03-20T00:00:00,calabria,2,28,6,1
2020-03-21T00:00:00,calabria,2,42,13,1
2020-03-22T00:00:00,calabria,1,34,6,3
2020-03-23T00:00:00,calabria,0,29,13,4
2020-03-24T00:00:00,calabria,5,32,5,1
2020-03-25T00:00:00,calabria,3,55,6,1
2020-03-26T00:00:00,calabria,3,95,6,0
2020-03-27T00:00:00,calabria,3,54,19,2
2020-03-28T00:00:00,calabria,2,30,6,0
2020-03-29T00:00:00,calabria,2,16,9,1
2020-03-30T00:00:00,calabria,8,21,12,2
2020-03-31T00:00:00,calabria,1,27,15,0
2020-04-01T00:00:00,calabria,3,25,18,3
2020-04-02T00:00:00,calabria,4,19,32,1
2020-04-03T00:00:00,calabria,6,30,2,1
2020-04-04T00:00:00,calabria,5,39,3,0
2020-04-05T00:00:00,calabria,5,9,5,1
2020-04-06T00:00:00,calabria,3,11,2,1
2020-04-07T00:00:00,calabria,0,23,6,2
2020-04-08T00:00:00,calabria,0,22,3,0
2020-04-09T00:00:00,calabria,1,22,0,1
2020-04-10T00:00:00,calabria,4,10,7,1
2020-04-11T00:00:00,calabria,1,7,2,1
2020-04-12T00:00:00,calabria,0,3,2,0
2020-04-13T00:00:00,calabria,2,13,4,0
2020-04-14T00:00:00,calabria,0,34,7,0
2020-04-15T00:00:00,calabria,2,25,1,0
2020-04-16T00:00:00,calabria,1,44,4,0
2020-04-17T00:00:00,calabria,2,17,4,1
2020-04-18T00:00:00,calabria,1,7,1,0
2020-04-19T00:00:00,calabria,0,11,2,1
2020-04-20T00:00:00,calabria,1,2,3,0
2020-04-21T00:00:00,calabria,0,10,3,0
2020-04-22T00:00:00,calabria,0,14,4,0
2020-04-23T00:00:00,calabria,2,9,1,0
2020-04-24T00:00:00,calabria,2,7,3,0
2020-04-25T00:00:00,calabria,0,5,3,0
2020-04-26T00:00:00,calabria,2,3,1,0
2020-04-27T00:00:00,calabria,2,2,1,0
2020-04-28T00:00:00,calabria,2,5,2,0
2020-04-29T00:00:00,calabria,0,4,1,0
2020-04-30T00:00:00,calabria,0,3,1,0
2020-05-01T00:00:00,calabria,2,1,1,0
2020-05-02T00:00:00,calabria,0,4,0,0
2020-05-03T00:00:00,calabria,1,1,0,0
2020-05-04T00:00:00,calabria,0,4,2,0
2020-05-05T00:00:00,calabria,0,3,0,0
2020-05-06T00:00:00,calabria,1,7,0,0
2020-05-07T00:00:00,calabria,0,4,0,0
2020-05-08T00:00:00,calabria,0,1,1,1
2020-05-09T00:00:00,calabria,1,3,0,0
2020-05-10T00:00:00,calabria,0,4,0,0
2020-05-11T00:00:00,calabria,2,1,0,0
2020-05-12T00:00:00,calabria,0,2,0,0
2020-05-13T00:00:00,calabria,0,1,0,0
2020-05-14T00:00:00,calabria,1,1,0,1
2020-05-15T00:00:00,calabria,0,2,1,0
