OBJECTID,DATA_TAMPONE,PROVINCIA,INCREMENTO,REGIONE
5019,1614470400000,SONDRIO,11059,LOMBARDIA
5020,1614470400000,CREMONA,18015,LOMBARDIA
5021,1614470400000,LODI,13015,LOMBARDIA
5022,1614470400000,IGNOTA,15975,LOMBARDIA
5023,1614470400000,BERGAMO,35663,LOMBARDIA
5024,1614470400000,MONZA E DELLA BRIANZA,57734,LOMBARDIA
5025,1614470400000,PAVIA,31965,LOMBARDIA
5026,1614470400000,MANTOVA,23586,LOMBARDIA
5027,1614470400000,LECCO,17565,LOMBARDIA
5028,1614556800000,MANTOVA,23741,LOMBARDIA
5029,1614556800000,LECCO,17703,LOMBARDIA
5030,1614556800000,SONDRIO,11117,LOMBARDIA
5031,1614556800000,BERGAMO,36001,LOMBARDIA
5032,1614556800000,VARESE,64150,LOMBARDIA
5033,1614556800000,MILANO,208500,LOMBARDIA
5034,1614556800000,IGNOTA,16105,LOMBARDIA
5035,1614556800000,BRESCIA,69462,LOMBARDIA
5036,1614556800000,CREMONA,18229,LOMBARDIA
5037,1614556800000,COMO,44167,LOMBARDIA
5038,1614556800000,MONZA E DELLA BRIANZA,58157,LOMBARDIA
5039,1614556800000,LODI,13076,LOMBARDIA
5040,1614556800000,PAVIA,32211,LOMBARDIA
5041,1614643200000,VARESE,64531,LOMBARDIA
5042,1614643200000,PAVIA,32559,LOMBARDIA
5043,1614643200000,LECCO,17901,LOMBARDIA
5044,1614643200000,IGNOTA,16220,LOMBARDIA
5045,1614643200000,LODI,13173,LOMBARDIA
5046,1614643200000,MONZA E DELLA BRIANZA,58601,LOMBARDIA
5047,1614643200000,BRESCIA,70703,LOMBARDIA
5048,1614643200000,BERGAMO,36367,LOMBARDIA
5049,1614643200000,COMO,44568,LOMBARDIA
5050,1614643200000,SONDRIO,11163,LOMBARDIA
5051,1614643200000,CREMONA,18385,LOMBARDIA
5052,1614643200000,MANTOVA,23999,LOMBARDIA
5053,1614643200000,MILANO,209887,LOMBARDIA
5054,1614729600000,LECCO,18066,LOMBARDIA
5055,1614729600000,MILANO,211284,LOMBARDIA
5056,1614729600000,VARESE,64882,LOMBARDIA
5057,1614729600000,COMO,44891,LOMBARDIA
5058,1614729600000,BRESCIA,71837,LOMBARDIA
5059,1614729600000,LODI,13241,LOMBARDIA
5060,1614729600000,MONZA E DELLA BRIANZA,59205,LOMBARDIA
5061,1614729600000,MANTOVA,24288,LOMBARDIA
5062,1614729600000,PAVIA,32838,LOMBARDIA
5063,1614729600000,IGNOTA,16325,LOMBARDIA
5064,1614729600000,CREMONA,18535,LOMBARDIA
5065,1614729600000,SONDRIO,11238,LOMBARDIA
5066,1614729600000,BERGAMO,36733,LOMBARDIA
5067,1614816000000,MANTOVA,24489,LOMBARDIA
5068,1614816000000,LODI,13312,LOMBARDIA
5069,1614816000000,CREMONA,18772,LOMBARDIA
5070,1614816000000,MILANO,212677,LOMBARDIA
5071,1614816000000,BRESCIA,73044,LOMBARDIA
5072,1614816000000,VARESE,65250,LOMBARDIA
5073,1614816000000,COMO,45221,LOMBARDIA
5074,1614816000000,MONZA E DELLA BRIANZA,59637,LOMBARDIA
5075,1614816000000,BERGAMO,37126,LOMBARDIA
5076,1614816000000,SONDRIO,11304,LOMBARDIA
5077,1614816000000,LECCO,18245,LOMBARDIA
5078,1614816000000,IGNOTA,16446,LOMBARDIA
5079,1614816000000,PAVIA,33155,LOMBARDIA
5080,1614902400000,PAVIA,33436,LOMBARDIA
5081,1614902400000,IGNOTA,16592,LOMBARDIA
5082,1614902400000,LECCO,18441,LOMBARDIA
5083,1614902400000,CREMONA,18971,LOMBARDIA
5084,1614902400000,COMO,45570,LOMBARDIA
5085,1614902400000,LODI,13382,LOMBARDIA
5086,1614902400000,VARESE,65592,LOMBARDIA
5087,1614902400000,MONZA E DELLA BRIANZA,60162,LOMBARDIA
5088,1614902400000,SONDRIO,11362,LOMBARDIA
5089,1614902400000,BRESCIA,74334,LOMBARDIA
5090,1614902400000,MILANO,214105,LOMBARDIA
5091,1614902400000,MANTOVA,24801,LOMBARDIA
5092,1614902400000,BERGAMO,37485,LOMBARDIA
5093,1614988800000,MILANO,214871,LOMBARDIA
5094,1614988800000,VARESE,65994,LOMBARDIA
5095,1614988800000,SONDRIO,11486,LOMBARDIA
5096,1614988800000,BRESCIA,75198,LOMBARDIA
5097,1614988800000,MANTOVA,24940,LOMBARDIA
5098,1614988800000,LODI,13426,LOMBARDIA
5099,1614988800000,BERGAMO,37718,LOMBARDIA
5100,1614988800000,MONZA E DELLA BRIANZA,60451,LOMBARDIA
5101,1614988800000,LECCO,18519,LOMBARDIA
5102,1614988800000,COMO,45831,LOMBARDIA
5103,1614988800000,CREMONA,19059,LOMBARDIA
5104,1614988800000,IGNOTA,16673,LOMBARDIA
5105,1614988800000,PAVIA,33560,LOMBARDIA
293,1615075200000,SONDRIO,0,LOMBARDIA
5106,1615075200000,BRESCIA,75495,LOMBARDIA
5107,1615075200000,MANTOVA,24955,LOMBARDIA
5108,1615075200000,PAVIA,33603,LOMBARDIA
5109,1615075200000,MONZA E DELLA BRIANZA,60493,LOMBARDIA
5110,1615075200000,COMO,45846,LOMBARDIA
5111,1615075200000,LODI,13440,LOMBARDIA
5112,1615075200000,BERGAMO,37829,LOMBARDIA
5113,1615075200000,MILANO,215144,LOMBARDIA
5114,1615075200000,SONDRIO,11490,LOMBARDIA
5115,1615075200000,VARESE,66040,LOMBARDIA
5116,1615075200000,LECCO,18539,LOMBARDIA
5117,1615075200000,IGNOTA,16689,LOMBARDIA
5118,1615075200000,CREMONA,19095,LOMBARDIA
5119,1615161600000,CREMONA,19324,LOMBARDIA
5120,1615161600000,LODI,13516,LOMBARDIA
5121,1615161600000,VARESE,66438,LOMBARDIA
5122,1615161600000,PAVIA,33949,LOMBARDIA
5123,1615161600000,SONDRIO,11574,LOMBARDIA
5124,1615161600000,MONZA E DELLA BRIANZA,60932,LOMBARDIA
5125,1615161600000,LECCO,18717,LOMBARDIA
5126,1615161600000,MILANO,216552,LOMBARDIA
5127,1615161600000,BRESCIA,76532,LOMBARDIA
5128,1615161600000,COMO,46187,LOMBARDIA
5129,1615161600000,IGNOTA,16818,LOMBARDIA
5130,1615161600000,MANTOVA,25233,LOMBARDIA
5131,1615161600000,BERGAMO,38227,LOMBARDIA
5132,1615248000000,MILANO,218159,LOMBARDIA
5133,1615248000000,LECCO,18883,LOMBARDIA
5134,1615248000000,VARESE,66812,LOMBARDIA
5135,1615248000000,BRESCIA,77682,LOMBARDIA
5136,1615248000000,MANTOVA,25464,LOMBARDIA
5137,1615248000000,BERGAMO,38625,LOMBARDIA
5138,1615248000000,LODI,13623,LOMBARDIA
5139,1615248000000,MONZA E DELLA BRIANZA,61451,LOMBARDIA
5140,1615248000000,PAVIA,34331,LOMBARDIA
5141,1615248000000,CREMONA,19558,LOMBARDIA
5142,1615248000000,SONDRIO,11678,LOMBARDIA
5143,1615248000000,COMO,46590,LOMBARDIA
5144,1615248000000,IGNOTA,16929,LOMBARDIA
5145,1615334400000,CREMONA,19831,LOMBARDIA
5146,1615334400000,BERGAMO,39042,LOMBARDIA
5147,1615334400000,LODI,13716,LOMBARDIA
5148,1615334400000,VARESE,67430,LOMBARDIA
5149,1615334400000,MILANO,219736,LOMBARDIA
5150,1615334400000,IGNOTA,17065,LOMBARDIA
5151,1615334400000,MANTOVA,25789,LOMBARDIA
5152,1615334400000,MONZA E DELLA BRIANZA,62112,LOMBARDIA
5153,1615334400000,COMO,47057,LOMBARDIA
5154,1615334400000,BRESCIA,78826,LOMBARDIA
5155,1615334400000,LECCO,19089,LOMBARDIA
5156,1615334400000,SONDRIO,11759,LOMBARDIA
5157,1615334400000,PAVIA,34686,LOMBARDIA
5158,1615420800000,BRESCIA,79933,LOMBARDIA
5159,1615420800000,COMO,47460,LOMBARDIA
5160,1615420800000,PAVIA,35055,LOMBARDIA
5161,1615420800000,CREMONA,20057,LOMBARDIA
5162,1615420800000,LECCO,19311,LOMBARDIA
5163,1615420800000,MANTOVA,26132,LOMBARDIA
5164,1615420800000,MILANO,221238,LOMBARDIA
5165,1615420800000,IGNOTA,17174,LOMBARDIA
5166,1615420800000,BERGAMO,39458,LOMBARDIA
5167,1615420800000,VARESE,67764,LOMBARDIA
5168,1615420800000,MONZA E DELLA BRIANZA,62709,LOMBARDIA
5169,1615420800000,SONDRIO,11866,LOMBARDIA
5170,1615420800000,LODI,13787,LOMBARDIA
5171,1615507200000,MONZA E DELLA BRIANZA,63331,LOMBARDIA
5172,1615507200000,BRESCIA,81009,LOMBARDIA
5173,1615507200000,LECCO,19521,LOMBARDIA
5174,1615507200000,MILANO,222689,LOMBARDIA
5175,1615507200000,COMO,47777,LOMBARDIA
5176,1615507200000,CREMONA,20352,LOMBARDIA
5177,1615507200000,IGNOTA,17291,LOMBARDIA
5178,1615507200000,PAVIA,35398,LOMBARDIA
5179,1615507200000,VARESE,68165,LOMBARDIA
5180,1615507200000,LODI,13884,LOMBARDIA
5181,1615507200000,SONDRIO,11958,LOMBARDIA
5182,1615507200000,MANTOVA,26483,LOMBARDIA
5183,1615507200000,BERGAMO,39799,LOMBARDIA
5184,1615593600000,VARESE,68509,LOMBARDIA
5185,1615593600000,MANTOVA,26775,LOMBARDIA
5186,1615593600000,BRESCIA,81784,LOMBARDIA
5187,1615593600000,MONZA E DELLA BRIANZA,63644,LOMBARDIA
5188,1615593600000,MILANO,223485,LOMBARDIA
5189,1615593600000,SONDRIO,12002,LOMBARDIA
5190,1615593600000,LECCO,19621,LOMBARDIA
5191,1615593600000,COMO,48001,LOMBARDIA
5192,1615593600000,PAVIA,35573,LOMBARDIA
5193,1615593600000,IGNOTA,17368,LOMBARDIA
5194,1615593600000,CREMONA,20451,LOMBARDIA
5195,1615593600000,BERGAMO,40002,LOMBARDIA
5196,1615593600000,LODI,13958,LOMBARDIA
294,1615680000000,SONDRIO,0,LOMBARDIA
5197,1615680000000,BRESCIA,82029,LOMBARDIA
5198,1615680000000,CREMONA,20492,LOMBARDIA
5199,1615680000000,COMO,48034,LOMBARDIA
5200,1615680000000,MONZA E DELLA BRIANZA,63721,LOMBARDIA
5201,1615680000000,LECCO,19636,LOMBARDIA
5202,1615680000000,VARESE,68566,LOMBARDIA
5203,1615680000000,MANTOVA,26793,LOMBARDIA
5204,1615680000000,MILANO,223751,LOMBARDIA
5205,1615680000000,BERGAMO,40106,LOMBARDIA
5206,1615680000000,PAVIA,35600,LOMBARDIA
5207,1615680000000,LODI,13968,LOMBARDIA
5208,1615680000000,SONDRIO,12016,LOMBARDIA
5209,1615680000000,IGNOTA,17387,LOMBARDIA
5210,1615766400000,LODI,14034,LOMBARDIA
5211,1615766400000,VARESE,69042,LOMBARDIA
5212,1615766400000,COMO,48379,LOMBARDIA
5213,1615766400000,PAVIA,35914,LOMBARDIA
5214,1615766400000,CREMONA,20741,LOMBARDIA
5215,1615766400000,MANTOVA,27086,LOMBARDIA
5216,1615766400000,MILANO,225107,LOMBARDIA
5217,1615766400000,BERGAMO,40439,LOMBARDIA
5218,1615766400000,IGNOTA,17529,LOMBARDIA
5219,1615766400000,LECCO,19820,LOMBARDIA
5220,1615766400000,MONZA E DELLA BRIANZA,64273,LOMBARDIA
5221,1615766400000,SONDRIO,12115,LOMBARDIA
5222,1615766400000,BRESCIA,82913,LOMBARDIA
5223,1615852800000,VARESE,69581,LOMBARDIA
5224,1615852800000,LECCO,20001,LOMBARDIA
5225,1615852800000,LODI,14114,LOMBARDIA
5226,1615852800000,PAVIA,36245,LOMBARDIA
5227,1615852800000,BRESCIA,83965,LOMBARDIA
5228,1615852800000,IGNOTA,17637,LOMBARDIA
5229,1615852800000,SONDRIO,12248,LOMBARDIA
5230,1615852800000,MANTOVA,27304,LOMBARDIA
5231,1615852800000,COMO,48766,LOMBARDIA
5232,1615852800000,MONZA E DELLA BRIANZA,64893,LOMBARDIA
5233,1615852800000,CREMONA,20959,LOMBARDIA
5234,1615852800000,MILANO,226522,LOMBARDIA
5235,1615852800000,BERGAMO,40803,LOMBARDIA
5236,1615939200000,LODI,14209,LOMBARDIA
5237,1615939200000,CREMONA,21197,LOMBARDIA
5238,1615939200000,VARESE,70039,LOMBARDIA
5239,1615939200000,COMO,49182,LOMBARDIA
5240,1615939200000,IGNOTA,17739,LOMBARDIA
5241,1615939200000,BRESCIA,84899,LOMBARDIA
5242,1615939200000,LECCO,20203,LOMBARDIA
5243,1615939200000,MANTOVA,27661,LOMBARDIA
5244,1615939200000,MILANO,227968,LOMBARDIA
5245,1615939200000,BERGAMO,41131,LOMBARDIA
5246,1615939200000,PAVIA,36517,LOMBARDIA
5247,1615939200000,MONZA E DELLA BRIANZA,65498,LOMBARDIA
5248,1615939200000,SONDRIO,12340,LOMBARDIA
295,1616025600000,SONDRIO,0,LOMBARDIA
296,1616025600000,BERGAMO,0,LOMBARDIA
297,1616025600000,MILANO,0,LOMBARDIA
298,1616025600000,MANTOVA,0,LOMBARDIA
299,1616025600000,LODI,0,LOMBARDIA
300,1616025600000,CREMONA,0,LOMBARDIA
301,1616025600000,LECCO,0,LOMBARDIA
302,1616025600000,VARESE,0,LOMBARDIA
303,1616025600000,COMO,0,LOMBARDIA
304,1616025600000,PAVIA,0,LOMBARDIA
305,1616025600000,BRESCIA,0,LOMBARDIA
306,1616025600000,MONZA E DELLA BRIANZA,0,LOMBARDIA
307,1616025600000,IGNOTA,0,LOMBARDIA
5249,1616025600000,CREMONA,21395,LOMBARDIA
5250,1616025600000,COMO,49478,LOMBARDIA
5251,1616025600000,MONZA E DELLA BRIANZA,65987,LOMBARDIA
5252,1616025600000,PAVIA,36813,LOMBARDIA
5253,1616025600000,LODI,14272,LOMBARDIA
5254,1616025600000,MANTOVA,27863,LOMBARDIA
5255,1616025600000,IGNOTA,17839,LOMBARDIA
5256,1616025600000,BRESCIA,85788,LOMBARDIA
5257,1616025600000,MILANO,229352,LOMBARDIA
5258,1616025600000,BERGAMO,41496,LOMBARDIA
5259,1616025600000,LECCO,20347,LOMBARDIA
5260,1616025600000,SONDRIO,12425,LOMBARDIA
5261,1616025600000,VARESE,70398,LOMBARDIA
5262,1616112000000,PAVIA,37053,LOMBARDIA
5263,1616112000000,CREMONA,21623,LOMBARDIA
5264,1616112000000,MANTOVA,28146,LOMBARDIA
5265,1616112000000,IGNOTA,17945,LOMBARDIA
5266,1616112000000,SONDRIO,12507,LOMBARDIA
5267,1616112000000,BRESCIA,86619,LOMBARDIA
5268,1616112000000,MONZA E DELLA BRIANZA,66546,LOMBARDIA
5269,1616112000000,COMO,49766,LOMBARDIA
5270,1616112000000,VARESE,70682,LOMBARDIA
5271,1616112000000,BERGAMO,41864,LOMBARDIA
5272,1616112000000,MILANO,230749,LOMBARDIA
5273,1616112000000,LODI,14346,LOMBARDIA
5274,1616112000000,LECCO,20510,LOMBARDIA
5275,1616198400000,SONDRIO,12559,LOMBARDIA
5276,1616198400000,COMO,50014,LOMBARDIA
5277,1616198400000,BERGAMO,42074,LOMBARDIA
5278,1616198400000,IGNOTA,18019,LOMBARDIA
5279,1616198400000,VARESE,71054,LOMBARDIA
5280,1616198400000,MILANO,231516,LOMBARDIA
5281,1616198400000,BRESCIA,87218,LOMBARDIA
5282,1616198400000,LECCO,20610,LOMBARDIA
5283,1616198400000,PAVIA,37202,LOMBARDIA
5284,1616198400000,LODI,14402,LOMBARDIA
5285,1616198400000,MANTOVA,28317,LOMBARDIA
5286,1616198400000,MONZA E DELLA BRIANZA,66815,LOMBARDIA
5287,1616198400000,CREMONA,21718,LOMBARDIA
308,1616284800000,MANTOVA,0,LOMBARDIA
5288,1616284800000,IGNOTA,18041,LOMBARDIA
5289,1616284800000,MILANO,231773,LOMBARDIA
5290,1616284800000,SONDRIO,12566,LOMBARDIA
5291,1616284800000,MONZA E DELLA BRIANZA,66897,LOMBARDIA
5292,1616284800000,PAVIA,37229,LOMBARDIA
5293,1616284800000,BERGAMO,42148,LOMBARDIA
5294,1616284800000,LODI,14407,LOMBARDIA
5295,1616284800000,CREMONA,21742,LOMBARDIA
5296,1616284800000,BRESCIA,87427,LOMBARDIA
5297,1616284800000,LECCO,20624,LOMBARDIA
5298,1616284800000,VARESE,71116,LOMBARDIA
5299,1616284800000,MANTOVA,28340,LOMBARDIA
5300,1616284800000,COMO,50044,LOMBARDIA
5301,1616371200000,VARESE,71646,LOMBARDIA
5302,1616371200000,MILANO,232912,LOMBARDIA
5303,1616371200000,BERGAMO,42482,LOMBARDIA
5304,1616371200000,BRESCIA,88252,LOMBARDIA
5305,1616371200000,LODI,14483,LOMBARDIA
5306,1616371200000,IGNOTA,18177,LOMBARDIA
5307,1616371200000,SONDRIO,12664,LOMBARDIA
5308,1616371200000,CREMONA,21966,LOMBARDIA
5309,1616371200000,COMO,50378,LOMBARDIA
5310,1616371200000,MONZA E DELLA BRIANZA,67285,LOMBARDIA
5311,1616371200000,PAVIA,37512,LOMBARDIA
5312,1616371200000,LECCO,20782,LOMBARDIA
5313,1616371200000,MANTOVA,28635,LOMBARDIA
5314,1616457600000,COMO,50785,LOMBARDIA
5315,1616457600000,MONZA E DELLA BRIANZA,67783,LOMBARDIA
5316,1616457600000,LECCO,20949,LOMBARDIA
5317,1616457600000,MILANO,234418,LOMBARDIA
5318,1616457600000,BRESCIA,89016,LOMBARDIA
5319,1616457600000,VARESE,72166,LOMBARDIA
5320,1616457600000,LODI,14586,LOMBARDIA
5321,1616457600000,CREMONA,22146,LOMBARDIA
5322,1616457600000,SONDRIO,12777,LOMBARDIA
5323,1616457600000,IGNOTA,18288,LOMBARDIA
5324,1616457600000,PAVIA,37827,LOMBARDIA
5325,1616457600000,MANTOVA,28909,LOMBARDIA
5326,1616457600000,BERGAMO,42851,LOMBARDIA
5327,1616544000000,SONDRIO,12836,LOMBARDIA
5328,1616544000000,LODI,14661,LOMBARDIA
5329,1616544000000,MANTOVA,29141,LOMBARDIA
5330,1616544000000,LECCO,21108,LOMBARDIA
5331,1616544000000,MILANO,235831,LOMBARDIA
5332,1616544000000,BRESCIA,89814,LOMBARDIA
5333,1616544000000,CREMONA,22337,LOMBARDIA
5334,1616544000000,VARESE,72679,LOMBARDIA
5335,1616544000000,MONZA E DELLA BRIANZA,68290,LOMBARDIA
5336,1616544000000,PAVIA,38107,LOMBARDIA
5337,1616544000000,BERGAMO,43194,LOMBARDIA
5338,1616544000000,IGNOTA,18394,LOMBARDIA
5339,1616544000000,COMO,51223,LOMBARDIA
5340,1616630400000,MONZA E DELLA BRIANZA,68740,LOMBARDIA
5341,1616630400000,MANTOVA,29428,LOMBARDIA
5342,1616630400000,IGNOTA,18481,LOMBARDIA
5343,1616630400000,BERGAMO,43560,LOMBARDIA
5344,1616630400000,MILANO,237040,LOMBARDIA
5345,1616630400000,SONDRIO,12933,LOMBARDIA
5346,1616630400000,LECCO,21278,LOMBARDIA
5347,1616630400000,LODI,14750,LOMBARDIA
5348,1616630400000,BRESCIA,90561,LOMBARDIA
5349,1616630400000,CREMONA,22539,LOMBARDIA
5350,1616630400000,PAVIA,38310,LOMBARDIA
5351,1616630400000,COMO,51550,LOMBARDIA
5352,1616630400000,VARESE,73025,LOMBARDIA
5353,1616716800000,PAVIA,38554,LOMBARDIA
5354,1616716800000,SONDRIO,13035,LOMBARDIA
5355,1616716800000,VARESE,73446,LOMBARDIA
5356,1616716800000,COMO,51830,LOMBARDIA
5357,1616716800000,LODI,14826,LOMBARDIA
5358,1616716800000,MONZA E DELLA BRIANZA,69229,LOMBARDIA
5359,1616716800000,BERGAMO,43901,LOMBARDIA
5360,1616716800000,MILANO,238408,LOMBARDIA
5361,1616716800000,IGNOTA,18592,LOMBARDIA
5362,1616716800000,BRESCIA,91197,LOMBARDIA
5363,1616716800000,LECCO,21436,LOMBARDIA
5364,1616716800000,MANTOVA,29663,LOMBARDIA
5365,1616716800000,CREMONA,22748,LOMBARDIA
5366,1616803200000,BRESCIA,91723,LOMBARDIA
5367,1616803200000,PAVIA,38659,LOMBARDIA
5368,1616803200000,SONDRIO,13088,LOMBARDIA
5369,1616803200000,BERGAMO,44064,LOMBARDIA
5370,1616803200000,IGNOTA,18657,LOMBARDIA
5371,1616803200000,MILANO,239150,LOMBARDIA
5372,1616803200000,VARESE,73794,LOMBARDIA
5373,1616803200000,LODI,14850,LOMBARDIA
5374,1616803200000,MONZA E DELLA BRIANZA,69469,LOMBARDIA
5375,1616803200000,CREMONA,22833,LOMBARDIA
5376,1616803200000,COMO,52025,LOMBARDIA
5377,1616803200000,MANTOVA,29931,LOMBARDIA
5378,1616803200000,LECCO,21517,LOMBARDIA
5379,1616889600000,COMO,52051,LOMBARDIA
5380,1616889600000,BERGAMO,44120,LOMBARDIA
5381,1616889600000,IGNOTA,18669,LOMBARDIA
5382,1616889600000,BRESCIA,91834,LOMBARDIA
5383,1616889600000,PAVIA,38671,LOMBARDIA
5384,1616889600000,VARESE,73842,LOMBARDIA
5385,1616889600000,SONDRIO,13092,LOMBARDIA
5386,1616889600000,MONZA E DELLA BRIANZA,69531,LOMBARDIA
5387,1616889600000,LECCO,21543,LOMBARDIA
5388,1616889600000,LODI,14868,LOMBARDIA
5389,1616889600000,CREMONA,22853,LOMBARDIA
5390,1616889600000,MILANO,239408,LOMBARDIA
5391,1616889600000,MANTOVA,29942,LOMBARDIA
5392,1616976000000,VARESE,74290,LOMBARDIA
5393,1616976000000,MILANO,240624,LOMBARDIA
5394,1616976000000,MANTOVA,30098,LOMBARDIA
5395,1616976000000,BRESCIA,92487,LOMBARDIA
5396,1616976000000,IGNOTA,18784,LOMBARDIA
5397,1616976000000,SONDRIO,13173,LOMBARDIA
5398,1616976000000,COMO,52307,LOMBARDIA
5399,1616976000000,BERGAMO,44463,LOMBARDIA
5400,1616976000000,LODI,14955,LOMBARDIA
5401,1616976000000,LECCO,21695,LOMBARDIA
5402,1616976000000,PAVIA,38907,LOMBARDIA
5403,1616976000000,MONZA E DELLA BRIANZA,69883,LOMBARDIA
5404,1616976000000,CREMONA,23115,LOMBARDIA
5405,1617062400000,BRESCIA,93121,LOMBARDIA
5406,1617062400000,LODI,15051,LOMBARDIA
5407,1617062400000,MILANO,241900,LOMBARDIA
5408,1617062400000,IGNOTA,18889,LOMBARDIA
5409,1617062400000,MANTOVA,30331,LOMBARDIA
5410,1617062400000,COMO,52706,LOMBARDIA
5411,1617062400000,SONDRIO,13248,LOMBARDIA
5412,1617062400000,LECCO,21852,LOMBARDIA
5413,1617062400000,VARESE,74721,LOMBARDIA
5414,1617062400000,CREMONA,23281,LOMBARDIA
5415,1617062400000,BERGAMO,44803,LOMBARDIA
5416,1617062400000,MONZA E DELLA BRIANZA,70249,LOMBARDIA
5417,1617062400000,PAVIA,39123,LOMBARDIA
5418,1617148800000,PAVIA,39309,LOMBARDIA
5419,1617148800000,MILANO,243127,LOMBARDIA
5420,1617148800000,BRESCIA,93706,LOMBARDIA
5421,1617148800000,IGNOTA,18990,LOMBARDIA
5422,1617148800000,MANTOVA,30571,LOMBARDIA
5423,1617148800000,LECCO,21989,LOMBARDIA
5424,1617148800000,LODI,15138,LOMBARDIA
5425,1617148800000,CREMONA,23449,LOMBARDIA
5426,1617148800000,VARESE,74918,LOMBARDIA
5427,1617148800000,MONZA E DELLA BRIANZA,70652,LOMBARDIA
5428,1617148800000,BERGAMO,45085,LOMBARDIA
5429,1617148800000,COMO,52996,LOMBARDIA
5430,1617148800000,SONDRIO,13306,LOMBARDIA
5431,1617235200000,LODI,15201,LOMBARDIA
5432,1617235200000,SONDRIO,13378,LOMBARDIA
5433,1617235200000,COMO,53288,LOMBARDIA
5434,1617235200000,BERGAMO,45397,LOMBARDIA
5435,1617235200000,PAVIA,39476,LOMBARDIA
5436,1617235200000,IGNOTA,19059,LOMBARDIA
5437,1617235200000,LECCO,22097,LOMBARDIA
5438,1617235200000,VARESE,75552,LOMBARDIA
5439,1617235200000,CREMONA,23610,LOMBARDIA
5440,1617235200000,BRESCIA,94305,LOMBARDIA
5441,1617235200000,MONZA E DELLA BRIANZA,70981,LOMBARDIA
5442,1617235200000,MANTOVA,30762,LOMBARDIA
5443,1617235200000,MILANO,244232,LOMBARDIA
5444,1617321600000,VARESE,75914,LOMBARDIA
5445,1617321600000,LECCO,22224,LOMBARDIA
5446,1617321600000,CREMONA,23752,LOMBARDIA
5447,1617321600000,MILANO,245237,LOMBARDIA
5448,1617321600000,MONZA E DELLA BRIANZA,71309,LOMBARDIA
5449,1617321600000,LODI,15263,LOMBARDIA
5450,1617321600000,IGNOTA,19134,LOMBARDIA
5451,1617321600000,COMO,53547,LOMBARDIA
5452,1617321600000,BERGAMO,45703,LOMBARDIA
5453,1617321600000,PAVIA,39649,LOMBARDIA
5454,1617321600000,BRESCIA,94909,LOMBARDIA
5455,1617321600000,MANTOVA,30953,LOMBARDIA
5456,1617321600000,SONDRIO,13451,LOMBARDIA
5457,1617408000000,MANTOVA,31124,LOMBARDIA
5458,1617408000000,LECCO,22297,LOMBARDIA
5459,1617408000000,SONDRIO,13499,LOMBARDIA
5460,1617408000000,COMO,53703,LOMBARDIA
5461,1617408000000,VARESE,76215,LOMBARDIA
5462,1617408000000,CREMONA,23815,LOMBARDIA
5463,1617408000000,IGNOTA,19168,LOMBARDIA
5464,1617408000000,BERGAMO,45874,LOMBARDIA
5465,1617408000000,BRESCIA,95396,LOMBARDIA
5466,1617408000000,MONZA E DELLA BRIANZA,71503,LOMBARDIA
5467,1617408000000,MILANO,245743,LOMBARDIA
5468,1617408000000,PAVIA,39726,LOMBARDIA
5469,1617408000000,LODI,15293,LOMBARDIA
5470,1617494400000,SONDRIO,13507,LOMBARDIA
5471,1617494400000,CREMONA,23825,LOMBARDIA
5472,1617494400000,MANTOVA,31133,LOMBARDIA
5473,1617494400000,PAVIA,39746,LOMBARDIA
5474,1617494400000,LECCO,22303,LOMBARDIA
5475,1617494400000,COMO,53727,LOMBARDIA
5476,1617494400000,BERGAMO,45919,LOMBARDIA
5477,1617494400000,LODI,15309,LOMBARDIA
5478,1617494400000,BRESCIA,95443,LOMBARDIA
5479,1617494400000,MILANO,245945,LOMBARDIA
5480,1617494400000,IGNOTA,19175,LOMBARDIA
5481,1617494400000,VARESE,76234,LOMBARDIA
5482,1617494400000,MONZA E DELLA BRIANZA,71531,LOMBARDIA
309,1617580800000,SONDRIO,0,LOMBARDIA
5483,1617580800000,CREMONA,23845,LOMBARDIA
5484,1617580800000,MANTOVA,31182,LOMBARDIA
5485,1617580800000,BRESCIA,95606,LOMBARDIA
5486,1617580800000,MONZA E DELLA BRIANZA,71652,LOMBARDIA
5487,1617580800000,BERGAMO,45946,LOMBARDIA
5488,1617580800000,SONDRIO,13543,LOMBARDIA
5489,1617580800000,LODI,15319,LOMBARDIA
5490,1617580800000,LECCO,22321,LOMBARDIA
5491,1617580800000,IGNOTA,19189,LOMBARDIA
5492,1617580800000,MILANO,246228,LOMBARDIA
5493,1617580800000,VARESE,76376,LOMBARDIA
5494,1617580800000,COMO,53764,LOMBARDIA
5495,1617580800000,PAVIA,39771,LOMBARDIA
5496,1617667200000,MANTOVA,31310,LOMBARDIA
5497,1617667200000,SONDRIO,13608,LOMBARDIA
5498,1617667200000,CREMONA,23991,LOMBARDIA
5499,1617667200000,LODI,15381,LOMBARDIA
5500,1617667200000,VARESE,76657,LOMBARDIA
5501,1617667200000,COMO,54003,LOMBARDIA
5502,1617667200000,BERGAMO,46207,LOMBARDIA
5503,1617667200000,IGNOTA,19260,LOMBARDIA
5504,1617667200000,LECCO,22424,LOMBARDIA
5505,1617667200000,PAVIA,39957,LOMBARDIA
5506,1617667200000,MILANO,247147,LOMBARDIA
5507,1617667200000,BRESCIA,96039,LOMBARDIA
