DATAFLOW,FREQ,ETA,ITTER107,SESSO,STATO_CIV,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.4),A,TOTAL,017037,9,99,JAN,2020,4581,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017038,9,99,JAN,2020,9328,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017039,9,99,JAN,2020,12910,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017040,9,99,JAN,2020,8377,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017041,9,99,JAN,2020,6634,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017042,9,99,JAN,2020,10899,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017043,9,99,JAN,2020,11475,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017044,9,99,JAN,2020,1669,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017045,9,99,JAN,2020,7384,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017046,9,99,JAN,2020,11050,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017047,9,99,JAN,2020,1140,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017048,9,99,JAN,2020,4851,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017049,9,99,JAN,2020,657,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017050,9,99,JAN,2020,1803,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017051,9,99,JAN,2020,842,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017052,9,99,JAN,2020,19235,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017053,9,99,JAN,2020,1520,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017054,9,99,JAN,2020,534,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017055,9,99,JAN,2020,2727,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017056,9,99,JAN,2020,8753,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017057,9,99,JAN,2020,4597,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017058,9,99,JAN,2020,2034,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017059,9,99,JAN,2020,7533,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017060,9,99,JAN,2020,3983,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017061,9,99,JAN,2020,15570,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017062,9,99,JAN,2020,7168,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017063,9,99,JAN,2020,1928,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017064,9,99,JAN,2020,1409,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017065,9,99,JAN,2020,15688,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017066,9,99,JAN,2020,5544,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017067,9,99,JAN,2020,29250,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017068,9,99,JAN,2020,4450,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017069,9,99,JAN,2020,8595,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017070,9,99,JAN,2020,5211,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017071,9,99,JAN,2020,2012,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017072,9,99,JAN,2020,8834,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017073,9,99,JAN,2020,4656,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017074,9,99,JAN,2020,2630,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017075,9,99,JAN,2020,11495,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017076,9,99,JAN,2020,2815,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017077,9,99,JAN,2020,12236,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017078,9,99,JAN,2020,18444,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017079,9,99,JAN,2020,2159,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017080,9,99,JAN,2020,5042,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017081,9,99,JAN,2020,16534,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017082,9,99,JAN,2020,1899,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017083,9,99,JAN,2020,359,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017084,9,99,JAN,2020,128,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017085,9,99,JAN,2020,9109,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017086,9,99,JAN,2020,4078,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017087,9,99,JAN,2020,510,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017088,9,99,JAN,2020,13972,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017089,9,99,JAN,2020,1141,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017090,9,99,JAN,2020,1645,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017091,9,99,JAN,2020,3774,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017092,9,99,JAN,2020,16622,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017093,9,99,JAN,2020,557,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017094,9,99,JAN,2020,611,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017095,9,99,JAN,2020,386,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017096,9,99,JAN,2020,21891,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017097,9,99,JAN,2020,1459,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017098,9,99,JAN,2020,109,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017099,9,99,JAN,2020,3475,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017100,9,99,JAN,2020,2005,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017101,9,99,JAN,2020,3127,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017102,9,99,JAN,2020,5295,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017103,9,99,JAN,2020,13167,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017104,9,99,JAN,2020,4268,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017105,9,99,JAN,2020,659,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017106,9,99,JAN,2020,3145,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017107,9,99,JAN,2020,12398,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017108,9,99,JAN,2020,1719,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017109,9,99,JAN,2020,2581,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017110,9,99,JAN,2020,519,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017111,9,99,JAN,2020,1686,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017112,9,99,JAN,2020,4533,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017113,9,99,JAN,2020,25774,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017114,9,99,JAN,2020,5072,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017115,9,99,JAN,2020,778,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017116,9,99,JAN,2020,2653,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017117,9,99,JAN,2020,10487,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017118,9,99,JAN,2020,2012,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017119,9,99,JAN,2020,3900,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017120,9,99,JAN,2020,4680,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017121,9,99,JAN,2020,1916,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017122,9,99,JAN,2020,4043,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017123,9,99,JAN,2020,3194,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017124,9,99,JAN,2020,977,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017125,9,99,JAN,2020,12432,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017126,9,99,JAN,2020,2474,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017127,9,99,JAN,2020,14257,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017128,9,99,JAN,2020,1534,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017129,9,99,JAN,2020,4661,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017130,9,99,JAN,2020,3645,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017131,9,99,JAN,2020,175,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017132,9,99,JAN,2020,2122,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017133,9,99,JAN,2020,20125,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017134,9,99,JAN,2020,4814,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017135,9,99,JAN,2020,601,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017136,9,99,JAN,2020,6974,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017137,9,99,JAN,2020,2730,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017138,9,99,JAN,2020,4455,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017139,9,99,JAN,2020,541,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017140,9,99,JAN,2020,604,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017141,9,99,JAN,2020,1465,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017142,9,99,JAN,2020,4742,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017143,9,99,JAN,2020,7921,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017144,9,99,JAN,2020,2465,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017145,9,99,JAN,2020,2652,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017146,9,99,JAN,2020,3743,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017147,9,99,JAN,2020,5209,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017148,9,99,JAN,2020,1757,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017149,9,99,JAN,2020,7020,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017150,9,99,JAN,2020,6851,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017151,9,99,JAN,2020,3543,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017152,9,99,JAN,2020,2876,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017153,9,99,JAN,2020,1533,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017155,9,99,JAN,2020,6802,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017156,9,99,JAN,2020,7227,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017157,9,99,JAN,2020,891,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017158,9,99,JAN,2020,3452,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017159,9,99,JAN,2020,6187,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017160,9,99,JAN,2020,3377,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017161,9,99,JAN,2020,13291,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017162,9,99,JAN,2020,4785,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017163,9,99,JAN,2020,9750,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017164,9,99,JAN,2020,4410,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017165,9,99,JAN,2020,9358,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017166,9,99,JAN,2020,18966,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017167,9,99,JAN,2020,5793,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017168,9,99,JAN,2020,3969,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017169,9,99,JAN,2020,3345,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017170,9,99,JAN,2020,10521,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017171,9,99,JAN,2020,3426,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017172,9,99,JAN,2020,2634,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017173,9,99,JAN,2020,4704,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017174,9,99,JAN,2020,13247,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017175,9,99,JAN,2020,869,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017176,9,99,JAN,2020,1435,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017177,9,99,JAN,2020,1438,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017178,9,99,JAN,2020,3052,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017179,9,99,JAN,2020,8121,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017180,9,99,JAN,2020,1893,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017181,9,99,JAN,2020,1240,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017182,9,99,JAN,2020,1944,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017183,9,99,JAN,2020,1235,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017184,9,99,JAN,2020,1124,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017185,9,99,JAN,2020,1209,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017186,9,99,JAN,2020,6392,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017187,9,99,JAN,2020,7710,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017188,9,99,JAN,2020,13728,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017189,9,99,JAN,2020,2062,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017190,9,99,JAN,2020,5421,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017191,9,99,JAN,2020,522,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017192,9,99,JAN,2020,3702,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017193,9,99,JAN,2020,1437,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017194,9,99,JAN,2020,178,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017195,9,99,JAN,2020,8076,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017196,9,99,JAN,2020,3756,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017197,9,99,JAN,2020,4250,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017198,9,99,JAN,2020,1462,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017199,9,99,JAN,2020,10603,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017200,9,99,JAN,2020,1386,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017201,9,99,JAN,2020,5787,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017202,9,99,JAN,2020,657,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017203,9,99,JAN,2020,1998,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017204,9,99,JAN,2020,8190,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017205,9,99,JAN,2020,1055,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,017206,9,99,JAN,2020,4684,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018001,9,99,JAN,2020,812,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018002,9,99,JAN,2020,239,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018003,9,99,JAN,2020,526,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018004,9,99,JAN,2020,3585,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018005,9,99,JAN,2020,1548,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018006,9,99,JAN,2020,360,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018007,9,99,JAN,2020,643,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018008,9,99,JAN,2020,847,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018009,9,99,JAN,2020,1751,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018011,9,99,JAN,2020,952,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018012,9,99,JAN,2020,660,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018013,9,99,JAN,2020,6208,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018014,9,99,JAN,2020,2878,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018015,9,99,JAN,2020,2632,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018016,9,99,JAN,2020,1362,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018017,9,99,JAN,2020,409,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018018,9,99,JAN,2020,934,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018019,9,99,JAN,2020,2652,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018020,9,99,JAN,2020,623,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018021,9,99,JAN,2020,534,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018022,9,99,JAN,2020,731,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018023,9,99,JAN,2020,3477,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018024,9,99,JAN,2020,9421,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018025,9,99,JAN,2020,106,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018026,9,99,JAN,2020,1078,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018027,9,99,JAN,2020,1501,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018029,9,99,JAN,2020,1356,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018030,9,99,JAN,2020,1426,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018031,9,99,JAN,2020,446,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018032,9,99,JAN,2020,875,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018033,9,99,JAN,2020,2455,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018034,9,99,JAN,2020,8791,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018035,9,99,JAN,2020,6878,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018036,9,99,JAN,2020,726,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018037,9,99,JAN,2020,6665,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018038,9,99,JAN,2020,1038,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018039,9,99,JAN,2020,1105,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018040,9,99,JAN,2020,531,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018041,9,99,JAN,2020,6698,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018042,9,99,JAN,2020,226,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018043,9,99,JAN,2020,2233,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018044,9,99,JAN,2020,179,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018045,9,99,JAN,2020,704,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018046,9,99,JAN,2020,5434,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018047,9,99,JAN,2020,1178,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018048,9,99,JAN,2020,3915,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018049,9,99,JAN,2020,1298,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018050,9,99,JAN,2020,5367,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018051,9,99,JAN,2020,955,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018052,9,99,JAN,2020,1573,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018053,9,99,JAN,2020,1726,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018054,9,99,JAN,2020,770,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018057,9,99,JAN,2020,1019,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018058,9,99,JAN,2020,391,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018059,9,99,JAN,2020,364,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018060,9,99,JAN,2020,4957,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018061,9,99,JAN,2020,4556,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018062,9,99,JAN,2020,1091,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018063,9,99,JAN,2020,804,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018064,9,99,JAN,2020,356,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018065,9,99,JAN,2020,1153,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018066,9,99,JAN,2020,179,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018067,9,99,JAN,2020,205,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018068,9,99,JAN,2020,9789,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018069,9,99,JAN,2020,9559,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018071,9,99,JAN,2020,1397,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018072,9,99,JAN,2020,5281,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018073,9,99,JAN,2020,3234,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018074,9,99,JAN,2020,188,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018075,9,99,JAN,2020,2734,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018076,9,99,JAN,2020,4377,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018077,9,99,JAN,2020,1463,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018078,9,99,JAN,2020,6363,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018079,9,99,JAN,2020,356,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018080,9,99,JAN,2020,1144,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018081,9,99,JAN,2020,2805,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018082,9,99,JAN,2020,124,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018083,9,99,JAN,2020,2099,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018084,9,99,JAN,2020,2436,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018085,9,99,JAN,2020,1723,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018086,9,99,JAN,2020,2450,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018087,9,99,JAN,2020,1637,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018088,9,99,JAN,2020,6326,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018089,9,99,JAN,2020,356,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018090,9,99,JAN,2020,1048,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018091,9,99,JAN,2020,471,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018092,9,99,JAN,2020,1346,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018093,9,99,JAN,2020,3761,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018094,9,99,JAN,2020,872,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018095,9,99,JAN,2020,1525,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018096,9,99,JAN,2020,516,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018097,9,99,JAN,2020,403,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018098,9,99,JAN,2020,271,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018099,9,99,JAN,2020,680,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018100,9,99,JAN,2020,1645,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018101,9,99,JAN,2020,622,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018102,9,99,JAN,2020,15266,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018103,9,99,JAN,2020,284,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018104,9,99,JAN,2020,716,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018105,9,99,JAN,2020,165,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018106,9,99,JAN,2020,1087,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018107,9,99,JAN,2020,1843,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018108,9,99,JAN,2020,308,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018109,9,99,JAN,2020,1912,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018110,9,99,JAN,2020,71882,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018111,9,99,JAN,2020,800,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018112,9,99,JAN,2020,865,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018113,9,99,JAN,2020,1816,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018114,9,99,JAN,2020,2634,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018115,9,99,JAN,2020,1711,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018116,9,99,JAN,2020,698,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018117,9,99,JAN,2020,781,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018118,9,99,JAN,2020,1474,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018119,9,99,JAN,2020,408,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018120,9,99,JAN,2020,1027,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018121,9,99,JAN,2020,1555,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018122,9,99,JAN,2020,5257,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018123,9,99,JAN,2020,5805,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018124,9,99,JAN,2020,539,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018125,9,99,JAN,2020,81,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018126,9,99,JAN,2020,209,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018127,9,99,JAN,2020,621,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018128,9,99,JAN,2020,634,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018129,9,99,JAN,2020,1549,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018130,9,99,JAN,2020,555,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018131,9,99,JAN,2020,862,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018133,9,99,JAN,2020,482,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018134,9,99,JAN,2020,640,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018135,9,99,JAN,2020,3956,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018136,9,99,JAN,2020,1055,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018137,9,99,JAN,2020,6359,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018138,9,99,JAN,2020,5251,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,018139,9,99,JAN,2020,1884,,,,,,,,,
